N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
101.51   101.85   124.23   124.11   
101.82   101.90   124.49   124.07   
101.71   101.68   124.40   124.08   
101.67   101.62   124.18   124.00   
101.84   101.71   124.45   123.87   
101.53   101.66   124.53   124.21   
101.72   101.49   124.23   124.23   
101.57   101.84   124.38   124.20   
101.97   101.74   124.31   123.94   
101.78   101.61   124.68   123.92   
101.78   101.52   124.29   123.87   
101.89   101.56   124.60   123.90   
101.78   101.73   124.49   123.97   
101.74   101.74   124.34   124.21   
101.69   101.82   124.66   123.90   
101.84   101.69   124.26   124.04   
101.77   101.75   124.39   123.83   
101.50   101.80   124.60   123.77   
101.56   101.89   124.11   123.87   
101.65   101.59   124.53   124.30   
101.57   101.71   124.61   124.08   
101.70   101.71   124.34   123.98   
101.91   101.79   124.68   123.91   
101.57   101.80   124.62   124.10   
101.67   101.57   124.24   123.93   
101.83   101.74   124.35   124.03   
101.80   101.74   124.35   124.18   
101.62   101.55   124.37   123.83   
101.83   101.42   124.52   124.08   
101.59   101.82   124.49   123.93   
101.70   101.63   124.19   123.96   
101.83   101.57   124.44   123.94   
101.58   101.78   124.56   123.92   
101.43   101.63   124.27   124.21   
101.71   101.69   124.45   123.85   
101.46   101.75   124.45   123.95   
101.83   101.55   124.30   124.04   
101.79   101.80   124.42   124.07   
101.82   101.88   124.57   124.12   
101.65   101.67   124.13   124.06   
101.54   101.76   124.42   123.86   
101.55   101.74   124.26   124.19   
101.64   101.48   124.59   124.09   
101.80   101.69   124.22   124.32   
101.86   101.66   124.32   123.97   
101.80   101.82   124.58   124.22   
101.82   101.65   124.54   124.15   
101.89   101.79   124.42   124.10   
101.90   101.61   124.21   123.85   
101.56   101.93   124.09   124.05   
101.83   101.66   124.37   123.97   
101.76   101.49   124.70   124.05   
101.85   101.81   124.19   124.21   
101.61   101.59   124.53   123.80   
101.67   101.45   124.49   123.92   
101.70   101.74   124.66   123.87   
101.55   101.79   124.69   124.15   
101.58   101.69   124.71   124.33   
102.01   101.77   124.42   124.32   
101.77   101.61   124.68   123.99   
101.65   101.63   124.34   123.99   
101.63   101.78   124.17   124.32   
101.65   101.77   124.45   124.01   
101.71   101.71   124.21   123.95   
102.00   101.72   124.19   123.85   
101.93   101.72   124.30   123.99   
101.64   101.71   124.25   124.31   
101.77   101.83   124.28   123.99   
101.82   101.69   124.27   123.94   
101.43   101.53   124.42   124.19   
101.76   101.87   124.07   124.05   
101.61   101.57   124.72   124.06   
101.48   101.80   124.45   124.04   
101.77   101.72   124.63   124.05   
101.57   101.77   124.38   124.14   
101.66   101.64   124.10   124.27   
101.57   101.81   124.52   123.87   
101.81   101.70   124.42   123.81   
101.80   101.70   124.12   123.84   
101.77   101.62   124.42   124.06   
101.51   101.59   124.54   124.14   
101.63   101.56   124.27   124.16   
101.70   101.48   124.31   123.91   
101.87   101.56   124.22   124.18   
101.65   101.65   124.34   124.07   
101.58   101.74   124.25   124.06   
102.01   101.85   124.44   124.08   
101.91   101.82   124.55   124.24   
101.51   101.49   124.50   123.79   
101.70   101.74   124.60   123.75   
101.73   101.62   124.57   123.85   
101.83   101.75   124.58   123.96   
101.87   101.57   124.62   123.80   
101.69   101.47   124.46   124.21   
101.67   101.59   124.66   124.02   
101.60   101.61   124.45   124.12   
101.57   101.73   124.32   124.02   
101.51   101.66   124.44   124.29   
101.47   101.75   124.36   124.18   
101.47   101.60   124.64   124.12   
