N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
81.89   81.81   98.95   98.85   
81.88   81.68   99.11   99.01   
81.90   81.77   99.25   99.11   
81.78   81.82   98.92   98.94   
81.64   81.94   99.03   98.86   
81.82   81.88   99.05   98.83   
81.63   81.67   99.10   99.04   
81.83   81.79   99.15   98.91   
81.92   81.75   99.09   98.90   
81.88   81.77   99.20   99.09   
81.84   81.69   99.27   98.96   
81.88   81.68   99.11   98.69   
81.81   81.76   99.22   99.07   
81.91   81.75   99.26   99.02   
81.92   81.85   99.02   98.96   
81.86   81.75   99.31   98.80   
81.73   81.88   99.14   98.95   
82.01   81.68   99.08   99.01   
81.91   81.73   98.87   99.00   
81.94   81.69   99.14   98.96   
81.84   81.75   99.13   98.87   
81.99   81.69   99.14   99.02   
81.58   81.76   99.17   98.95   
81.68   81.74   99.13   99.02   
81.71   81.83   99.25   99.10   
81.92   81.80   99.41   99.13   
81.88   81.67   98.91   99.01   
81.85   81.67   99.12   99.00   
81.84   81.78   99.18   98.97   
81.78   81.75   99.10   98.80   
81.93   81.60   99.23   98.82   
81.99   81.73   99.23   99.19   
81.81   81.63   99.14   99.05   
81.95   81.86   99.17   98.77   
81.83   81.58   99.00   98.99   
81.98   81.75   99.16   99.12   
81.77   81.59   99.01   99.02   
81.77   81.85   99.13   98.93   
81.95   81.86   99.05   98.75   
81.91   81.76   99.36   99.05   
81.83   81.65   98.93   99.00   
81.96   81.71   99.17   98.96   
81.88   81.69   99.14   98.98   
81.80   81.79   99.02   98.73   
81.90   81.73   99.04   98.97   
81.97   81.85   99.07   99.02   
81.77   81.65   99.06   99.05   
81.78   81.73   99.07   98.91   
81.76   81.69   99.21   99.00   
81.75   81.75   99.06   99.14   
81.94   81.57   99.07   98.84   
81.92   81.88   99.17   99.06   
81.91   81.69   99.29   99.00   
81.88   81.71   98.97   98.92   
81.96   81.80   98.88   99.03   
81.78   81.78   99.00   98.70   
81.96   81.83   99.09   98.87   
81.92   81.82   98.91   98.82   
81.83   81.73   99.08   99.03   
81.90   81.64   99.03   99.02   
81.86   81.76   99.24   99.02   
81.90   81.64   99.05   99.11   
81.95   81.66   99.08   99.00   
81.90   81.74   99.11   98.90   
81.93   81.80   99.06   99.00   
81.94   81.72   98.80   99.19   
81.80   81.72   99.13   98.99   
81.94   81.83   99.05   98.95   
81.88   81.79   99.15   98.88   
81.84   81.59   99.37   98.82   
81.66   81.80   99.10   99.13   
81.79   81.86   98.81   98.94   
81.88   81.81   99.24   98.82   
81.86   81.64   98.89   98.95   
81.83   81.59   99.03   98.96   
81.82   81.77   99.12   98.74   
81.99   81.72   99.18   98.95   
81.89   81.56   99.03   98.90   
81.94   81.84   99.00   98.97   
81.85   81.79   99.25   98.98   
81.88   81.70   99.17   98.86   
81.78   81.79   99.27   99.02   
81.76   81.65   99.11   99.04   
81.90   81.87   99.17   98.98   
81.90   81.75   99.18   98.90   
81.95   81.78   99.03   98.97   
81.90   81.76   99.08   98.95   
81.65   81.80   99.23   98.80   
81.85   81.75   98.93   99.03   
81.84   81.86   99.14   99.01   
81.91   81.79   99.10   98.78   
81.89   81.89   98.92   98.95   
81.83   81.55   99.15   99.13   
81.89   81.63   99.16   98.86   
81.87   81.72   99.13   99.03   
81.84   81.76   99.17   98.96   
81.92   81.82   99.23   99.03   
81.94   81.82   99.27   99.05   
81.93   81.69   99.02   99.03   
81.70   81.68   98.84   98.96   
