N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
262.65   264.55   305.47   304.94   
264.14   263.84   305.67   304.85   
263.33   263.00   305.72   305.10   
263.94   264.65   305.57   305.09   
264.18   264.36   305.65   305.53   
264.04   263.77   305.41   305.34   
264.06   263.78   305.57   305.37   
263.67   263.83   305.57   305.31   
264.17   263.84   306.01   304.95   
264.09   264.30   305.90   305.07   
263.89   264.12   305.88   305.00   
264.32   264.06   305.40   305.01   
264.32   263.82   305.61   304.83   
263.46   263.63   305.93   305.32   
263.48   264.37   305.92   304.92   
263.96   263.56   305.73   304.60   
263.63   263.61   305.89   304.74   
263.81   263.70   305.50   305.20   
263.52   263.86   305.97   303.88   
264.51   263.66   305.65   305.59   
264.53   264.00   305.47   305.39   
263.83   264.03   305.62   305.02   
264.09   264.04   305.37   305.03   
263.85   264.03   305.59   304.99   
264.00   263.38   305.54   305.31   
263.73   263.37   306.12   305.37   
264.45   262.87   305.66   304.51   
263.47   264.14   305.41   304.98   
264.01   263.99   305.80   304.80   
264.08   264.25   305.43   305.57   
263.85   263.92   305.74   305.23   
263.66   263.66   305.19   304.83   
264.09   263.85   305.61   304.81   
263.48   263.69   305.52   304.97   
263.18   264.52   305.33   304.76   
264.13   263.25   305.52   304.95   
263.87   264.32   305.71   305.05   
264.25   263.95   305.61   305.23   
263.40   264.20   305.22   304.73   
263.70   264.01   305.91   305.27   
264.73   262.90   305.95   305.06   
263.49   263.57   305.89   304.70   
263.13   264.45   305.49   305.14   
263.73   263.26   305.92   305.27   
264.07   262.96   305.74   304.35   
264.55   263.99   305.93   305.44   
263.42   264.48   305.78   304.86   
262.42   263.69   305.32   305.10   
263.60   264.07   305.90   304.89   
263.52   264.02   305.88   305.20   
263.75   263.87   305.99   304.86   
263.70   263.73   305.89   305.09   
264.56   263.52   305.26   304.95   
263.97   264.20   305.53   304.99   
263.41   263.92   305.38   305.00   
263.54   263.57   305.41   305.24   
263.89   263.78   305.93   305.28   
264.16   264.23   305.91   305.20   
264.60   263.88   305.72   304.99   
263.93   264.41   305.30   304.88   
263.73   264.18   305.61   304.86   
264.32   263.71   305.52   305.07   
263.37   263.38   305.80   304.79   
264.15   263.66   305.50   304.64   
264.21   264.36   305.62   304.60   
263.94   264.10   305.51   304.71   
264.21   263.84   306.08   304.52   
263.74   264.78   305.43   304.89   
261.89   263.45   305.53   305.34   
264.10   263.57   305.46   305.08   
264.21   264.51   305.83   304.44   
263.36   263.74   305.48   304.79   
263.72   263.89   305.45   304.68   
264.45   263.19   305.34   304.91   
263.71   264.11   305.78   305.34   
263.91   264.17   305.41   305.03   
264.03   263.95   305.66   304.43   
263.38   262.86   305.76   305.29   
263.69   263.61   305.24   305.04   
263.72   264.00   305.21   305.73   
263.11   264.17   305.88   304.56   
263.85   264.23   305.84   305.08   
264.11   264.20   305.78   305.39   
264.44   263.89   305.43   305.00   
263.76   263.31   305.50   305.07   
264.43   264.20   305.73   304.89   
263.93   264.50   305.69   304.75   
264.03   264.42   305.79   304.96   
264.42   264.32   305.63   305.36   
263.32   263.94   305.20   305.08   
263.44   263.86   300.60   304.21   
263.01   263.09   305.82   305.42   
264.17   263.28   305.65   304.68   
263.78   264.03   305.26   305.02   
264.25   263.93   305.36   304.74   
263.69   263.25   306.15   305.92   
263.21   263.98   305.48   304.99   
264.09   264.40   305.40   304.85   
263.58   264.28   305.51   305.00   
263.32   263.29   305.89   304.81   
