N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
153.81   154.27   175.88   174.81   
154.12   154.57   175.82   174.92   
154.13   154.35   175.82   174.88   
154.62   154.22   175.68   174.77   
154.33   154.26   175.74   174.97   
154.07   154.46   175.87   174.80   
154.25   154.46   175.78   174.90   
154.19   154.47   175.65   174.78   
153.91   153.70   175.68   175.04   
154.30   154.07   175.88   175.05   
154.05   154.39   175.70   174.81   
153.79   154.56   175.73   174.94   
154.39   154.27   175.77   174.99   
154.41   154.58   175.65   174.63   
154.57   154.22   175.97   175.04   
154.33   154.27   175.73   175.00   
154.40   154.35   175.81   175.11   
154.66   154.17   175.58   174.90   
154.61   154.55   175.76   174.92   
154.62   154.44   175.61   174.84   
154.10   154.38   175.63   174.91   
154.11   154.29   175.72   174.96   
154.22   154.21   175.57   174.83   
154.35   154.47   175.78   174.88   
154.48   154.53   175.67   174.93   
154.33   154.31   175.52   175.08   
154.32   154.52   175.62   175.23   
153.61   154.17   175.44   174.80   
154.30   154.40   175.57   174.96   
154.20   154.79   175.57   174.71   
154.40   154.14   175.74   174.84   
154.39   154.26   175.57   174.89   
154.42   154.65   175.58   174.89   
154.39   154.45   175.65   175.01   
154.29   154.32   175.68   174.91   
154.04   154.26   175.72   175.11   
154.39   154.14   175.71   174.97   
154.18   154.16   175.73   175.02   
154.46   154.26   175.49   175.05   
154.06   154.39   175.57   174.87   
154.37   154.34   175.80   175.07   
154.39   154.26   175.76   174.77   
154.31   154.22   175.48   175.12   
154.42   154.42   175.73   175.24   
154.34   154.41   175.47   175.08   
154.23   154.60   175.71   175.04   
154.36   153.91   175.62   175.01   
154.42   154.38   175.63   174.94   
154.62   154.78   175.53   174.99   
154.09   154.56   175.67   174.74   
154.21   154.09   175.87   175.20   
154.50   154.29   175.75   174.85   
154.52   154.38   175.51   174.88   
154.33   154.09   175.67   175.06   
154.21   154.19   175.76   174.84   
154.05   154.10   175.59   175.03   
154.45   153.99   175.71   174.99   
153.99   154.30   175.59   174.75   
154.43   154.29   175.61   174.96   
154.11   154.22   175.66   174.93   
154.16   154.20   175.81   175.08   
154.55   154.32   175.59   174.89   
154.07   154.56   175.53   175.00   
154.31   154.46   175.63   175.04   
154.48   154.16   175.53   174.85   
154.12   154.34   175.57   174.99   
153.82   154.29   175.44   175.05   
154.38   154.24   175.84   174.77   
154.08   154.71   175.67   174.91   
154.39   154.53   175.71   174.76   
154.24   154.39   175.51   174.91   
154.31   154.57   175.86   174.95   
154.24   154.66   175.50   174.96   
154.54   154.13   175.27   174.93   
154.35   154.29   175.76   174.74   
154.56   154.38   175.63   174.84   
154.25   154.48   175.83   175.00   
154.36   154.35   175.68   174.93   
154.35   154.38   175.71   175.03   
153.84   154.40   175.52   175.15   
154.26   154.42   175.52   174.92   
154.20   154.06   175.69   174.93   
154.66   154.35   175.86   174.59   
154.36   154.26   175.55   174.96   
154.27   154.22   175.55   175.04   
154.53   154.39   175.60   175.02   
153.90   154.70   175.76   174.85   
154.38   154.08   175.82   175.01   
154.26   154.12   175.49   174.87   
154.43   154.23   175.69   174.95   
154.03   154.34   175.60   175.10   
154.22   154.22   175.88   174.96   
154.55   154.70   175.64   175.03   
154.28   154.44   175.71   174.84   
154.15   154.31   175.69   174.91   
154.03   154.54   175.59   174.92   
154.06   154.35   175.60   174.80   
154.04   154.33   175.68   174.95   
154.21   154.06   175.61   174.96   
154.27   154.08   175.22   175.00   
