N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
116.02   115.79   141.84   140.79   
116.08   116.10   141.74   140.72   
115.92   115.78   141.67   140.84   
115.90   115.92   141.71   140.69   
116.00   115.83   141.81   140.61   
116.28   115.85   141.74   140.62   
116.15   115.91   141.96   140.87   
116.08   115.92   141.60   140.70   
115.94   115.93   141.76   140.59   
116.01   115.88   141.98   140.71   
116.09   116.03   141.94   140.82   
116.10   115.70   141.57   140.76   
116.25   115.91   141.78   140.88   
116.11   116.04   141.71   140.71   
116.23   116.09   141.72   140.78   
115.98   115.86   141.35   140.79   
116.10   115.84   141.83   140.73   
116.08   115.89   141.69   140.68   
116.43   115.89   141.26   140.73   
115.84   115.96   141.68   140.59   
116.27   115.99   141.86   140.74   
116.00   116.02   141.61   140.87   
116.14   115.83   142.16   140.93   
115.86   115.79   141.92   140.42   
116.17   115.85   141.55   140.36   
115.89   115.79   141.68   140.46   
116.11   115.99   141.77   140.20   
116.03   116.20   141.73   140.58   
116.07   115.85   141.43   140.84   
116.05   115.83   141.49   140.86   
116.22   115.85   141.84   140.58   
115.92   115.99   141.97   140.81   
116.31   115.95   141.55   140.81   
116.14   115.86   141.64   140.85   
116.01   115.86   141.52   140.86   
116.03   115.82   141.73   140.86   
115.93   115.74   141.67   140.57   
116.18   115.98   141.76   140.76   
116.00   115.74   141.73   140.69   
116.00   116.07   141.74   140.69   
116.21   115.84   141.88   140.88   
116.12   116.13   141.54   140.25   
116.21   116.31   141.89   140.69   
115.90   116.02   141.76   140.75   
116.28   115.91   141.67   140.60   
116.25   116.12   141.59   140.73   
116.08   115.94   141.85   140.70   
116.00   116.03   141.82   140.66   
115.95   115.77   141.74   140.71   
116.13   115.81   141.56   140.72   
115.92   116.33   141.68   140.72   
116.03   115.95   141.71   140.64   
116.17   116.11   142.00   140.56   
116.07   115.89   141.53   140.79   
116.06   115.84   141.74   140.80   
116.01   115.95   142.01   140.73   
116.16   116.15   141.64   140.52   
116.09   116.04   141.61   140.86   
115.94   116.34   142.20   140.77   
116.04   116.04   141.77   140.22   
116.05   115.90   141.46   140.80   
116.08   116.12   141.75   140.62   
116.13   115.96   141.73   140.65   
116.20   115.83   141.62   140.63   
116.09   115.89   141.89   140.66   
115.99   115.98   141.59   140.49   
116.17   115.89   141.79   140.68   
116.08   116.04   142.02   140.73   
116.00   115.83   141.59   140.77   
115.99   116.06   141.55   140.81   
116.01   116.06   141.61   140.61   
116.38   116.00   141.92   140.71   
115.98   115.77   141.76   140.61   
116.48   116.11   141.62   140.91   
116.18   116.02   141.94   140.35   
116.05   115.96   141.39   140.48   
116.10   115.89   141.80   140.72   
116.09   115.86   141.56   140.69   
116.08   116.03   141.58   140.80   
115.80   115.83   141.74   140.66   
116.21   116.00   142.01   140.41   
115.91   115.74   141.92   140.65   
115.90   115.97   141.70   140.56   
116.28   115.97   141.64   140.61   
116.10   115.81   141.43   140.54   
116.21   115.88   141.14   140.80   
116.35   116.10   141.73   140.72   
116.22   115.96   141.34   140.85   
116.17   116.08   141.79   140.63   
116.24   115.86   141.64   140.43   
115.94   116.11   141.64   140.73   
115.89   116.13   141.35   140.58   
115.88   116.11   142.06   140.61   
115.90   116.09   141.55   140.77   
115.84   115.95   141.70   140.90   
116.25   116.00   141.55   140.91   
116.13   116.00   141.38   140.86   
115.86   116.03   141.49   140.33   
116.16   115.98   141.65   140.65   
116.04   115.87   141.44   140.68   
