N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
203.14   203.68   231.05   230.65   
203.80   204.10   230.76   231.13   
203.32   203.92   230.48   230.18   
203.10   203.66   230.63   230.70   
204.01   203.63   230.77   230.30   
203.40   203.51   230.77   230.38   
203.82   203.73   230.70   229.79   
203.62   203.48   231.38   230.84   
203.52   203.92   230.42   230.23   
204.02   203.67   231.10   229.89   
203.91   204.17   230.67   230.36   
203.88   204.00   230.85   230.77   
203.81   203.48   231.74   230.70   
203.81   204.04   231.33   230.63   
203.56   203.83   230.84   229.92   
203.50   203.72   231.27   230.70   
203.65   203.84   231.00   230.84   
203.91   203.84   230.99   230.69   
204.25   203.51   231.32   230.57   
203.22   203.35   230.86   230.69   
202.69   203.49   230.74   230.52   
203.13   203.61   230.76   230.53   
203.77   203.75   229.95   230.57   
204.06   203.86   230.72   230.09   
203.84   203.81   231.32   230.69   
203.70   203.68   230.90   230.49   
203.71   204.21   230.87   230.19   
203.66   203.28   231.28   231.13   
203.80   204.17   231.40   230.58   
203.32   203.58   230.67   230.51   
203.41   203.71   230.93   230.08   
203.59   203.81   231.25   230.43   
203.58   203.85   231.16   230.49   
203.76   203.60   230.87   230.98   
203.63   203.45   230.60   230.12   
203.58   203.66   230.71   230.32   
203.83   203.91   230.62   230.30   
203.72   203.45   230.66   230.63   
203.60   203.95   230.67   231.12   
203.81   203.95   230.82   230.91   
203.92   203.63   231.38   230.72   
203.92   203.75   230.83   230.50   
203.63   203.69   230.51   229.96   
203.71   203.64   230.76   230.28   
203.63   203.53   230.68   230.21   
203.56   203.92   231.24   230.38   
203.87   203.79   230.88   230.63   
203.66   203.20   230.93   230.42   
203.76   203.85   230.72   230.74   
203.23   204.07   231.39   229.95   
203.54   203.89   231.41   230.80   
203.26   203.66   231.06   230.59   
203.05   203.69   230.89   230.45   
204.14   203.89   230.87   230.14   
203.67   203.59   231.01   230.54   
203.60   203.30   230.87   230.37   
203.62   203.58   231.09   230.63   
204.11   203.85   230.88   230.55   
203.89   203.60   230.72   230.88   
203.55   203.69   231.22   230.98   
203.57   203.65   230.40   230.42   
204.14   203.89   230.47   230.61   
203.96   203.80   231.04   230.53   
204.01   203.85   231.02   230.16   
204.05   203.84   230.46   230.34   
203.85   203.80   230.80   230.22   
203.90   203.98   231.22   230.86   
204.06   203.59   230.52   230.49   
203.83   203.57   231.26   230.30   
203.68   203.88   230.84   230.70   
203.74   203.78   195.15   230.33   
203.67   203.54   230.74   230.57   
204.00   203.83   230.48   230.76   
203.72   204.05   231.18   230.56   
203.97   203.77   230.98   230.72   
204.13   203.87   231.10   230.01   
203.75   204.20   230.86   230.78   
203.61   203.25   231.00   230.68   
203.75   203.75   230.95   230.38   
203.81   203.80   231.27   230.83   
203.80   204.25   230.81   230.43   
203.84   203.69   230.84   230.62   
203.41   203.99   230.86   230.68   
203.75   203.87   231.07   230.28   
203.97   203.83   230.76   230.64   
203.62   203.64   231.23   230.52   
203.84   203.91   230.66   230.43   
203.90   203.74   230.76   230.32   
203.73   203.58   230.89   230.69   
203.91   203.87   230.86   230.71   
203.45   203.34   230.71   230.87   
203.77   203.61   231.16   230.50   
203.93   203.56   230.90   230.50   
203.91   203.87   230.44   230.53   
203.55   203.72   230.82   230.52   
203.53   204.11   231.12   230.64   
203.86   203.96   230.89   230.24   
204.00   203.67   231.03   230.42   
203.86   204.16   230.77   230.37   
203.84   204.17   230.99   229.96   
