N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
163.86   164.28   187.15   186.57   
164.43   164.33   187.18   186.32   
164.29   164.10   187.25   186.30   
164.18   164.12   187.12   186.32   
164.49   164.28   187.18   186.30   
164.03   164.23   186.95   186.37   
164.30   164.02   187.04   186.48   
164.38   164.33   186.92   186.56   
164.44   164.26   186.96   186.51   
164.24   164.59   187.03   186.34   
164.30   164.63   186.92   186.29   
164.74   164.27   187.11   185.97   
164.32   164.28   187.05   186.34   
164.07   164.21   187.13   186.10   
164.45   164.38   187.13   186.24   
163.94   164.39   186.96   186.34   
164.06   164.38   186.89   186.05   
164.48   164.47   186.85   186.36   
164.33   164.47   186.53   186.07   
164.61   164.24   186.95   186.45   
164.30   164.66   187.02   186.40   
164.56   164.50   186.95   186.22   
164.02   164.81   186.89   186.63   
164.65   164.48   186.85   186.62   
164.44   164.22   186.94   186.53   
164.30   164.46   186.97   186.22   
164.42   163.87   186.90   186.10   
164.55   164.29   186.79   186.68   
164.45   164.18   186.85   186.03   
164.33   164.18   187.16   186.16   
164.28   164.14   186.95   186.36   
164.16   164.20   186.53   186.55   
163.94   164.54   187.09   186.37   
164.44   164.39   187.04   186.13   
164.10   164.26   187.01   186.39   
164.46   164.21   187.09   186.19   
164.31   164.63   187.08   186.13   
164.22   164.85   187.13   186.37   
164.45   164.64   186.90   186.10   
164.36   164.77   186.99   185.98   
164.15   164.45   187.18   186.37   
164.15   164.58   187.01   186.49   
164.72   164.68   186.87   186.13   
164.44   164.37   186.89   186.40   
164.38   164.43   186.89   186.04   
164.15   164.48   186.96   186.28   
164.37   164.57   187.05   186.35   
164.88   164.27   187.11   186.25   
164.30   164.37   186.91   186.29   
164.50   164.41   186.83   186.35   
164.20   164.72   187.05   186.63   
164.70   164.43   186.99   186.25   
164.14   164.26   187.07   185.95   
164.67   164.21   187.04   186.41   
163.98   164.89   186.75   186.27   
164.58   164.05   187.22   186.18   
164.36   164.12   186.96   186.16   
164.60   164.41   186.90   186.60   
164.49   164.62   187.05   186.16   
164.10   164.25   187.18   186.31   
164.66   164.17   187.24   186.31   
164.33   165.02   186.88   186.32   
164.30   164.58   186.98   185.99   
164.55   164.65   186.78   186.24   
164.64   164.40   186.90   186.36   
164.25   164.70   186.98   186.29   
164.11   164.57   186.64   186.09   
164.42   164.42   187.07   186.12   
164.60   164.36   187.21   186.46   
164.38   164.35   186.81   186.18   
164.47   164.41   187.06   186.05   
164.19   164.45   186.70   186.39   
164.46   164.45   186.94   186.13   
164.54   164.60   186.35   186.18   
164.36   164.35   187.00   186.48   
164.57   164.50   187.03   186.39   
164.55   164.40   187.25   186.22   
164.36   164.54   187.13   186.29   
164.12   164.53   187.08   186.17   
164.53   164.75   187.13   185.97   
164.44   164.33   186.88   186.41   
164.31   164.24   186.83   186.12   
164.31   164.30   187.09   186.39   
164.40   164.52   186.88   185.86   
164.42   164.43   187.00   186.37   
164.38   164.48   187.01   186.40   
164.23   164.46   187.09   186.35   
164.66   164.28   187.05   186.30   
164.53   164.38   186.75   186.50   
164.62   164.38   186.99   186.46   
164.12   164.36   187.01   186.25   
164.50   164.51   187.19   186.21   
163.81   164.44   186.92   186.48   
164.21   164.80   186.97   185.77   
164.02   164.16   186.98   186.09   
164.55   164.40   186.80   186.46   
163.96   164.56   186.94   186.11   
164.15   164.46   186.91   185.99   
164.13   164.58   186.96   186.50   
164.22   164.32   187.11   186.14   
