N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
188.34   188.91   220.02   219.54   
188.66   188.49   219.91   219.15   
188.99   188.75   219.81   219.25   
188.79   189.12   219.92   219.20   
188.95   188.81   219.92   219.55   
189.12   188.89   220.03   219.37   
188.43   189.12   219.80   219.06   
188.80   188.93   219.87   219.07   
188.90   188.96   219.64   218.89   
188.40   188.84   219.46   219.25   
188.31   188.69   220.11   219.23   
188.39   189.10   219.80   219.53   
188.77   188.50   219.84   218.55   
188.87   188.74   219.92   219.00   
188.85   188.93   219.90   218.64   
188.83   188.74   219.81   219.10   
188.81   188.25   219.52   219.30   
188.32   189.08   219.65   218.90   
188.90   188.60   219.88   219.29   
188.69   188.55   219.81   219.27   
188.37   188.62   219.79   219.19   
188.93   189.08   219.83   219.00   
189.06   188.91   219.82   219.62   
188.53   188.24   219.85   219.02   
189.06   188.69   219.70   218.94   
188.18   188.72   219.95   219.48   
188.27   188.50   219.82   219.06   
188.52   188.71   218.95   218.65   
188.96   189.00   219.89   218.96   
188.95   188.83   219.44   218.91   
188.46   189.17   219.68   219.41   
188.78   188.78   219.54   219.06   
188.62   188.75   219.25   219.04   
188.69   188.75   219.88   218.61   
189.01   188.95   219.83   219.15   
188.65   188.20   219.72   219.19   
188.84   188.24   219.71   219.07   
188.67   188.90   219.84   218.98   
188.87   188.68   220.03   218.94   
188.82   188.92   219.64   219.39   
189.08   188.63   219.96   218.71   
188.89   188.98   219.28   219.33   
189.06   188.72   219.77   218.96   
188.30   188.62   219.85   218.88   
188.52   188.49   219.71   218.83   
188.71   188.93   219.93   219.16   
188.98   188.89   219.77   219.15   
189.10   188.83   219.91   218.96   
189.06   188.91   219.89   218.88   
188.37   188.56   219.69   219.06   
188.97   188.19   219.89   219.01   
189.37   188.71   219.52   219.47   
188.85   188.69   219.75   219.01   
188.80   188.73   219.83   219.50   
188.82   188.85   219.71   219.14   
188.90   188.55   219.73   218.97   
188.86   188.87   219.80   218.78   
188.54   188.60   219.73   219.02   
188.98   189.01   219.70   219.06   
188.86   188.67   219.73   219.02   
188.46   188.53   220.20   219.27   
188.78   188.98   219.71   219.12   
188.92   188.76   219.64   219.13   
188.93   188.35   219.82   219.09   
188.90   189.08   219.98   219.03   
188.87   188.27   219.47   219.27   
188.77   189.12   219.91   219.45   
188.75   188.74   219.89   218.98   
188.47   188.81   220.07   219.18   
188.98   188.98   219.59   219.16   
188.79   188.67   219.87   219.19   
188.64   188.51   220.10   219.24   
188.74   188.67   219.94   219.24   
188.72   188.70   219.86   219.02   
188.97   188.91   219.73   219.15   
188.57   189.04   219.83   219.09   
189.01   188.64   219.70   218.81   
188.33   188.89   219.69   219.10   
188.40   188.20   219.77   219.21   
188.55   188.88   219.77   219.40   
189.20   188.79   219.54   219.24   
189.34   188.89   219.60   219.29   
188.78   188.86   220.02   218.88   
189.05   188.74   219.80   219.21   
188.66   188.80   219.48   219.09   
188.84   188.84   219.96   219.32   
188.87   188.87   219.51   219.26   
188.68   188.66   219.62   218.95   
188.87   188.54   219.85   219.00   
189.09   188.57   219.46   219.18   
188.72   188.45   219.76   219.22   
188.58   188.84   219.83   219.22   
188.85   188.87   219.86   219.01   
188.75   188.74   219.88   219.20   
188.75   188.93   219.63   219.35   
188.65   189.17   219.75   219.40   
188.95   188.80   219.69   219.35   
188.72   188.66   220.11   218.36   
188.33   188.64   219.88   219.04   
188.97   188.72   219.68   219.09   
