N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
178.54   179.06   208.22   208.36   
179.78   179.27   208.02   208.28   
179.61   179.51   208.26   208.33   
179.47   179.84   208.35   207.63   
179.48   179.63   208.35   207.43   
179.36   179.71   208.71   208.42   
179.53   180.02   208.55   207.84   
179.45   179.20   209.19   207.85   
179.64   179.84   208.54   207.94   
179.61   179.70   208.83   207.73   
179.32   179.40   208.39   208.00   
179.41   179.60   208.68   208.05   
179.00   179.35   208.81   208.67   
179.47   179.38   208.88   208.02   
179.61   179.60   208.69   208.43   
179.58   179.25   209.08   208.10   
179.51   179.19   208.12   208.55   
179.67   179.34   208.81   208.30   
179.61   179.38   208.78   208.42   
179.05   179.47   208.50   207.73   
179.02   179.40   208.32   208.47   
178.83   179.75   208.24   207.96   
179.55   179.43   208.52   208.14   
179.66   179.92   208.99   206.81   
179.68   179.43   208.45   208.04   
179.33   179.35   208.52   208.14   
179.66   179.59   207.98   208.26   
179.55   178.95   208.61   207.72   
179.92   179.55   208.37   208.13   
179.48   179.38   208.64   208.33   
179.60   179.19   208.92   208.19   
179.23   179.53   208.91   207.88   
179.44   179.38   207.99   208.46   
179.70   179.19   208.78   207.45   
179.17   179.41   208.45   208.53   
179.39   179.65   208.12   208.27   
179.76   179.55   208.38   208.23   
179.27   179.31   208.04   208.26   
179.91   179.01   208.50   208.11   
179.30   179.69   208.42   207.78   
179.53   179.31   208.44   208.58   
179.79   179.64   208.25   208.08   
179.55   179.32   208.43   208.26   
179.41   179.53   208.36   208.60   
179.69   179.47   208.72   208.04   
179.42   179.54   208.91   208.00   
179.62   179.38   208.35   208.21   
179.35   179.55   208.24   207.97   
179.27   179.61   208.78   207.94   
179.61   179.52   208.94   208.49   
179.23   179.69   208.49   208.04   
179.40   179.66   208.62   208.32   
179.82   179.49   208.78   208.28   
179.30   179.44   208.97   208.56   
179.46   179.73   208.01   207.69   
179.39   179.68   209.06   208.35   
179.49   179.61   208.55   208.21   
179.77   179.51   208.66   208.66   
179.57   179.44   208.44   208.10   
179.45   179.40   208.72   207.90   
179.41   179.44   208.74   207.67   
179.15   179.43   208.80   207.89   
179.61   179.67   208.75   208.15   
179.64   179.46   208.42   208.15   
179.21   179.60   208.48   208.43   
179.58   179.15   208.17   207.66   
179.45   179.41   208.83   208.22   
179.11   179.27   208.93   207.87   
179.40   179.02   208.10   208.13   
179.76   179.48   208.10   207.91   
179.48   179.30   208.77   207.86   
179.28   179.71   208.26   208.29   
179.75   179.77   208.89   208.52   
179.53   179.21   208.91   208.37   
179.36   180.09   208.53   208.69   
179.48   179.44   208.88   207.91   
179.26   179.35   208.40   208.23   
179.34   179.42   208.69   208.01   
179.43   179.31   208.25   208.70   
179.37   179.59   208.62   207.98   
179.13   179.45   208.14   208.48   
179.22   179.83   208.91   207.45   
179.54   179.77   208.75   208.02   
179.62   179.14   208.22   208.36   
179.42   179.45   208.55   208.46   
179.16   179.46   208.51   208.14   
179.58   179.77   208.65   208.43   
179.55   179.65   208.29   207.74   
179.28   179.64   208.28   208.25   
179.44   179.55   208.69   208.57   
179.56   179.72   208.70   207.89   
179.43   178.84   208.41   208.27   
179.52   179.41   208.39   208.11   
179.47   179.47   208.99   208.29   
179.54   179.33   208.77   207.84   
179.52   179.71   208.25   207.86   
179.30   179.44   209.04   208.14   
179.45   179.25   208.85   207.38   
179.39   179.25   208.89   208.24   
179.28   179.49   208.76   208.16   
