N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
242.02   243.55   277.52   276.22   
243.17   243.24   277.07   275.94   
243.12   243.19   277.33   276.09   
243.00   242.95   277.31   276.56   
243.07   243.18   277.16   276.41   
243.04   243.06   277.06   276.07   
243.28   243.01   277.50   276.39   
243.24   242.97   277.04   276.58   
243.21   243.30   276.65   275.90   
243.42   243.01   277.36   276.32   
243.48   244.28   277.21   276.43   
243.21   243.29   277.39   276.39   
242.85   243.14   277.17   276.24   
243.71   243.18   277.46   275.72   
243.00   243.37   277.20   276.06   
243.15   243.07   276.97   276.48   
243.04   243.18   277.63   275.94   
243.23   243.05   277.24   276.15   
243.33   243.21   276.91   276.45   
242.87   242.94   277.55   275.83   
243.04   243.24   277.12   276.48   
243.53   243.39   277.54   276.60   
243.47   242.77   277.00   276.58   
242.71   242.73   277.36   276.75   
243.03   242.74   276.80   275.85   
242.89   243.25   277.12   276.18   
243.11   243.03   277.69   276.05   
243.37   243.04   277.57   276.47   
243.81   243.52   277.54   276.17   
242.98   243.72   276.95   276.31   
243.04   243.46   277.50   275.61   
243.15   243.48   277.41   276.21   
243.27   243.16   276.90   276.06   
242.96   242.87   277.45   276.67   
243.44   243.11   277.26   276.07   
242.85   243.26   277.66   276.84   
243.43   243.31   276.97   275.98   
243.26   243.45   277.26   276.80   
243.03   243.08   276.98   275.99   
243.56   243.16   277.26   276.13   
243.21   243.32   277.07   276.04   
243.83   242.99   276.82   275.88   
243.22   243.47   277.38   276.16   
243.02   243.13   277.45   275.98   
243.11   243.33   276.97   275.94   
243.64   242.52   277.22   276.13   
243.16   243.31   277.55   276.27   
243.67   243.36   277.24   276.15   
243.03   242.62   276.90   276.24   
243.36   243.73   277.24   276.17   
243.22   243.08   277.05   276.04   
242.97   243.04   277.30   276.30   
243.28   242.91   277.03   275.81   
243.34   243.39   277.17   276.09   
242.85   242.90   277.09   276.11   
243.01   243.62   277.38   276.30   
243.15   243.83   277.50   276.71   
243.43   242.74   277.02   276.02   
243.87   243.90   277.09   276.23   
243.22   242.97   277.60   276.28   
243.69   243.35   277.18   276.28   
242.91   243.46   277.39   276.44   
243.25   242.95   277.25   275.67   
243.25   242.62   277.14   276.69   
243.42   243.45   276.89   275.91   
243.05   242.99   277.24   276.22   
243.37   243.20   277.48   275.44   
243.80   243.07   276.99   276.56   
243.31   242.96   276.84   276.89   
243.29   243.77   277.43   276.43   
243.19   243.12   277.43   276.24   
243.23   243.69   277.39   275.85   
243.30   243.44   277.44   276.19   
243.38   243.37   276.90   276.08   
243.35   243.24   277.19   276.58   
242.57   242.86   277.16   276.28   
242.95   243.08   277.29   276.01   
243.13   243.30   277.04   276.37   
243.13   243.17   276.98   276.00   
243.16   242.81   276.98   275.68   
243.82   242.92   277.51   276.02   
243.45   243.23   276.83   276.17   
243.63   243.66   277.50   276.28   
243.03   243.05   277.28   276.17   
242.69   243.40   277.09   276.54   
243.46   242.69   277.07   276.33   
242.96   243.41   277.45   276.17   
243.40   243.35   277.02   276.50   
243.32   243.31   277.36   276.63   
243.78   243.81   277.13   276.64   
243.20   243.29   276.76   275.78   
243.68   243.13   277.20   276.09   
243.13   243.37   276.94   275.70   
243.32   243.17   276.89   276.20   
243.32   243.50   277.23   276.71   
243.06   243.09   276.94   276.17   
243.44   243.51   277.19   276.24   
242.87   243.35   277.01   276.11   
243.19   243.87   276.94   276.34   
243.56   243.78   277.21   276.02   
