N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
222.58   223.68   257.49   257.47   
223.43   223.57   257.61   256.75   
223.10   223.38   257.20   257.12   
223.46   223.13   257.55   257.05   
223.40   223.22   257.04   256.76   
222.93   223.05   256.86   257.32   
222.63   222.83   257.57   256.61   
223.22   223.45   256.49   257.22   
222.84   222.84   257.28   256.19   
223.09   222.85   257.21   257.32   
222.69   223.32   257.11   257.27   
223.00   223.27   257.32   257.21   
222.89   222.28   256.99   257.32   
224.53   224.28   258.02   257.21   
224.18   223.10   257.94   257.40   
222.72   223.59   257.15   257.53   
223.53   223.53   257.44   257.51   
223.26   223.05   257.47   256.81   
223.69   223.48   257.51   257.23   
223.31   223.45   257.08   256.45   
222.67   222.89   257.66   257.08   
223.09   223.15   257.48   256.98   
223.16   222.76   257.20   256.91   
223.52   222.99   257.18   257.16   
223.17   223.67   256.64   257.19   
223.74   223.31   257.51   256.93   
223.01   222.96   256.85   257.02   
223.31   223.32   257.27   257.23   
223.30   223.34   257.38   257.22   
223.67   223.34   257.67   256.63   
223.84   223.23   257.17   257.58   
223.02   223.02   257.78   257.13   
223.18   223.21   257.43   257.32   
223.27   223.26   257.60   256.78   
223.35   223.13   257.10   257.10   
223.07   223.49   257.18   257.00   
223.20   223.33   257.18   257.23   
224.20   223.30   257.39   257.19   
223.35   223.12   257.26   257.22   
223.34   223.23   257.27   257.29   
223.43   223.14   257.47   256.75   
223.17   223.27   256.87   256.97   
223.28   223.24   257.69   256.51   
222.81   223.71   257.40   256.82   
223.79   223.72   257.61   256.86   
223.63   223.01   257.27   257.21   
223.36   223.50   256.80   256.73   
223.44   223.64   257.75   257.21   
223.72   223.52   257.11   257.36   
223.81   222.95   257.34   257.19   
222.88   223.04   257.25   256.95   
223.68   223.89   257.59   256.48   
223.25   222.90   257.46   256.95   
222.73   222.88   257.28   257.06   
223.07   223.20   256.87   257.06   
222.95   223.60   256.99   257.34   
223.10   222.96   256.99   257.25   
223.03   223.24   257.47   256.93   
223.18   223.18   256.76   257.01   
223.23   223.39   257.76   257.36   
223.05   223.07   256.97   256.84   
222.97   223.33   257.23   257.19   
223.50   223.36   257.51   257.07   
223.01   223.43   257.19   257.06   
222.42   223.21   257.37   257.06   
223.09   222.79   256.87   257.02   
223.01   223.67   257.68   257.15   
223.19   223.85   257.60   257.32   
223.16   223.26   257.38   257.01   
223.12   223.38   256.75   256.45   
222.93   223.00   257.33   257.34   
223.95   223.40   257.48   257.19   
223.10   223.94   257.30   257.08   
222.84   223.14   257.51   257.12   
223.40   223.57   257.28   257.18   
223.08   223.14   257.48   257.36   
222.97   223.06   257.27   257.55   
222.97   223.71   256.76   256.82   
223.50   222.96   257.12   256.93   
223.37   223.04   257.27   256.71   
222.97   223.00   257.38   257.12   
222.78   223.24   257.24   256.83   
223.41   222.83   257.65   257.30   
223.10   223.48   256.93   257.23   
223.52   222.62   257.28   257.21   
222.97   223.22   257.01   256.63   
223.36   223.35   256.82   256.84   
223.29   223.38   257.37   257.06   
223.43   223.53   257.11   257.34   
223.45   223.07   256.86   257.19   
222.86   223.01   257.32   257.15   
223.21   223.00   256.83   256.95   
222.94   223.30   257.09   256.97   
223.59   223.25   257.57   257.18   
223.54   223.14   257.27   257.15   
222.88   223.63   257.11   256.86   
223.88   222.70   257.16   257.15   
223.39   223.34   257.34   257.47   
223.62   222.90   257.37   257.08   
223.28   223.32   257.18   256.94   
