N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
125.00   125.27   152.75   150.73   
125.52   125.44   152.79   150.89   
125.37   125.32   152.43   151.14   
125.36   125.22   152.90   150.82   
125.56   125.23   152.51   151.09   
125.55   125.17   153.05   150.70   
125.29   125.31   152.41   151.40   
125.32   125.37   152.76   151.01   
125.59   125.35   152.55   150.86   
125.43   125.28   152.90   150.61   
125.54   125.40   152.73   150.69   
125.56   125.36   152.55   150.61   
125.59   125.29   152.48   150.97   
125.19   125.41   152.97   151.29   
125.45   125.47   152.66   151.09   
125.20   125.46   152.73   150.75   
125.46   125.37   152.31   151.29   
125.39   125.19   152.87   151.23   
125.51   125.18   152.57   150.61   
125.73   125.25   152.62   151.14   
125.63   125.30   153.09   150.95   
125.45   125.14   152.29   151.48   
125.53   125.39   153.16   151.26   
125.64   125.35   152.49   150.88   
125.37   125.36   152.87   151.16   
125.06   125.31   152.96   150.84   
125.42   125.16   152.88   151.22   
125.47   125.10   152.49   150.85   
125.53   125.21   152.41   151.10   
125.19   125.34   152.74   150.75   
125.70   125.30   152.74   150.68   
125.48   125.58   152.61   150.89   
125.48   125.32   152.93   151.29   
125.31   125.17   152.21   151.02   
125.62   125.23   152.85   150.90   
125.47   125.29   152.75   150.92   
125.44   125.32   152.53   151.50   
125.60   125.52   152.42   151.20   
125.38   125.23   152.65   151.00   
125.48   125.32   153.06   151.31   
125.54   125.42   152.69   150.73   
125.61   125.17   152.47   151.27   
125.50   125.40   152.66   151.14   
125.66   125.33   152.82   150.96   
125.42   125.18   152.79   150.95   
125.39   125.27   153.04   151.01   
125.66   125.49   152.69   151.03   
125.46   125.31   152.73   151.51   
125.32   125.19   153.14   151.06   
125.29   125.21   152.70   150.88   
125.35   125.51   152.52   151.57   
125.56   125.29   153.13   151.44   
125.47   125.26   152.85   150.80   
125.36   125.21   153.12   151.43   
125.25   125.37   152.74   150.77   
125.39   125.55   152.28   151.07   
125.52   125.52   152.85   150.98   
125.33   125.35   152.80   151.12   
125.58   125.43   152.83   151.16   
125.42   125.08   152.60   151.01   
125.25   125.37   152.61   150.77   
125.56   125.44   152.84   151.18   
125.26   125.11   152.52   151.22   
125.21   125.27   152.69   150.94   
125.48   125.39   152.80   151.47   
125.41   125.28   152.49   150.70   
125.42   125.15   152.70   151.15   
125.62   125.13   152.67   150.64   
125.37   125.21   152.61   150.95   
125.54   125.37   152.81   151.44   
125.51   125.27   152.49   150.94   
125.26   125.48   152.43   151.15   
125.50   125.40   152.88   150.90   
125.43   125.20   152.59   150.68   
125.57   125.47   152.67   151.01   
125.34   125.14   152.88   150.83   
125.53   125.27   152.90   151.24   
125.42   125.46   152.69   151.05   
125.53   125.29   152.55   151.15   
125.57   125.24   152.41   150.77   
125.40   125.51   152.63   151.00   
125.50   125.15   152.96   151.21   
125.52   125.20   152.82   150.96   
125.43   125.18   152.23   150.82   
125.51   125.19   152.51   150.80   
125.50   125.27   153.01   150.69   
125.48   125.42   152.72   151.51   
125.39   125.28   152.48   151.08   
125.32   125.22   152.90   150.95   
125.51   125.23   152.44   150.74   
125.35   125.36   152.79   150.94   
125.34   125.58   152.87   150.74   
125.49   125.29   153.00   150.73   
125.48   125.51   152.50   150.68   
125.51   125.19   152.91   151.39   
125.73   125.39   152.32   150.56   
125.53   125.28   153.01   151.03   
125.37   125.52   152.56   151.29   
125.61   125.13   153.10   150.91   
125.47   125.28   152.79   150.97   
