N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
184.17   184.67   210.29   210.25   
183.98   184.04   210.18   209.72   
184.47   184.37   210.21   209.65   
184.39   184.52   210.14   209.75   
184.05   184.59   210.11   209.79   
184.66   184.45   210.56   209.42   
184.28   184.73   209.94   209.59   
184.37   184.39   209.79   209.77   
184.21   184.24   210.00   209.76   
184.30   184.61   210.37   210.09   
184.67   184.60   210.09   210.26   
183.75   184.69   210.12   210.09   
183.37   184.44   209.69   209.69   
184.35   184.39   209.91   210.02   
184.10   184.30   210.01   209.01   
184.53   184.60   210.25   209.72   
184.47   184.41   210.73   209.18   
184.53   184.38   210.05   209.95   
184.21   184.11   210.04   209.97   
184.83   184.79   210.34   209.85   
184.50   184.50   210.52   208.94   
184.47   183.88   209.94   209.59   
184.69   184.81   209.72   209.54   
184.74   184.81   209.95   209.56   
184.40   184.53   209.76   209.65   
184.44   184.59   209.82   209.40   
184.27   184.67   209.83   209.52   
184.82   184.12   210.13   209.93   
184.79   184.83   210.03   209.80   
184.35   184.17   210.08   209.16   
183.82   184.91   210.34   209.74   
184.05   184.19   210.07   209.59   
184.31   184.31   210.29   209.68   
184.13   184.26   210.41   209.42   
184.21   184.33   209.98   209.43   
184.05   184.43   209.52   209.61   
184.38   184.74   209.96   210.00   
184.67   184.38   210.30   209.59   
184.28   184.21   210.16   210.07   
184.60   184.43   209.79   210.03   
184.17   184.50   210.15   210.09   
184.60   184.66   210.05   209.47   
184.80   184.68   209.63   209.40   
184.36   184.29   210.14   210.21   
184.48   184.56   210.05   209.71   
184.61   184.65   210.01   209.73   
184.28   184.76   210.11   209.29   
184.55   184.30   210.02   210.02   
184.40   184.55   209.84   210.16   
184.21   184.52   209.87   209.18   
184.63   184.38   209.90   209.49   
184.26   184.59   209.80   209.52   
184.11   184.03   209.74   209.82   
184.43   184.65   209.93   209.44   
183.88   184.16   210.24   210.16   
184.92   184.39   209.76   209.48   
184.67   184.43   210.71   209.57   
184.27   184.27   209.83   210.33   
184.27   184.61   210.39   209.35   
184.25   184.70   210.17   209.87   
184.47   184.13   210.09   209.78   
184.42   184.60   209.75   209.92   
184.00   184.67   210.43   209.77   
184.74   184.44   209.98   209.02   
184.30   184.04   210.24   209.41   
184.99   184.49   210.00   209.89   
184.27   184.17   209.79   209.30   
184.49   184.09   209.49   209.77   
184.79   184.29   209.64   209.59   
184.33   184.56   209.88   209.46   
184.84   184.19   210.02   210.23   
184.30   184.73   209.68   210.00   
184.81   183.94   210.03   209.62   
184.39   184.47   210.03   210.03   
184.17   183.93   209.86   209.25   
184.61   183.94   210.05   209.98   
184.11   184.16   209.79   210.02   
184.12   184.19   210.21   209.53   
184.23   184.34   210.09   209.88   
183.86   184.62   209.84   209.70   
184.18   184.32   209.94   210.05   
184.38   184.79   210.00   209.75   
184.09   184.74   209.90   209.52   
184.15   184.20   210.22   209.82   
184.23   184.41   210.01   209.75   
184.52   184.45   210.15   210.04   
183.89   184.43   210.24   209.77   
184.18   184.40   209.99   210.15   
184.43   184.37   210.11   209.76   
184.53   184.36   209.64   209.38   
184.39   183.76   209.87   209.52   
184.49   184.14   209.76   209.68   
184.21   184.64   209.90   209.43   
184.37   184.58   209.76   209.93   
184.90   184.45   209.76   209.21   
184.79   184.36   209.82   209.68   
184.47   184.66   209.98   209.06   
184.68   184.54   209.94   210.03   
184.77   184.83   209.95   209.87   
184.41   184.47   209.87   209.69   
