N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
172.80   173.67   202.47   202.12   
173.50   173.48   202.36   202.03   
173.65   173.91   202.61   201.62   
173.88   173.86   202.58   202.09   
173.71   173.17   202.92   201.88   
173.77   173.20   202.43   202.20   
173.73   174.35   202.29   202.17   
173.77   173.71   201.88   202.04   
173.65   173.22   202.14   201.78   
173.72   174.05   202.33   201.95   
174.04   173.81   202.21   201.82   
173.73   173.65   202.51   201.70   
173.40   173.01   202.97   201.64   
173.52   173.51   202.59   201.84   
173.81   173.96   201.97   201.22   
173.42   173.26   202.24   202.25   
173.55   173.89   202.47   201.61   
173.33   173.58   202.20   201.93   
173.92   172.72   201.94   201.32   
173.56   174.28   202.32   201.43   
172.99   173.13   202.29   201.99   
174.00   173.69   202.28   203.01   
174.28   173.37   202.36   201.51   
173.66   173.59   202.29   202.11   
173.75   173.89   202.69   202.10   
173.57   174.40   201.95   201.63   
174.12   173.45   202.66   201.71   
173.93   173.77   202.71   201.84   
173.30   173.13   202.18   201.92   
173.13   173.37   202.64   202.38   
173.68   174.02   202.49   201.90   
173.35   173.61   202.75   201.89   
173.45   173.41   202.50   202.37   
173.47   173.99   202.55   202.25   
173.87   173.21   202.41   201.62   
173.98   173.81   201.94   201.28   
173.47   173.45   202.06   201.87   
173.15   174.37   201.99   202.15   
173.78   173.63   202.58   201.69   
173.61   174.03   202.83   201.74   
173.92   173.34   202.54   201.79   
173.17   173.25   202.30   201.83   
174.46   173.71   202.74   201.79   
173.84   173.35   202.81   201.92   
174.51   173.52   202.09   201.49   
173.39   173.78   202.02   202.27   
173.76   173.62   202.33   201.79   
174.17   173.12   202.33   201.72   
174.05   173.95   202.49   201.96   
173.90   173.18   202.12   202.31   
173.82   173.65   202.28   202.16   
173.46   173.81   202.20   202.03   
174.21   173.28   201.84   201.87   
173.45   173.45   202.97   201.64   
173.67   173.45   201.96   202.17   
174.12   173.56   202.29   201.50   
173.43   173.40   202.11   202.01   
173.86   174.12   202.08   201.48   
173.83   174.03   202.42   201.94   
173.59   173.31   202.25   201.88   
173.69   173.94   202.64   201.33   
173.79   173.22   202.32   201.91   
173.83   173.38   201.99   202.14   
173.34   174.11   202.34   201.50   
173.84   173.11   202.07   201.94   
173.56   173.70   202.24   201.56   
173.80   173.49   203.14   202.05   
173.83   173.73   202.33   201.51   
173.26   173.93   203.02   202.43   
173.45   173.58   202.32   201.89   
173.45   173.74   202.50   201.90   
173.72   174.14   202.31   201.93   
174.23   173.96   202.17   201.71   
173.86   173.39   201.87   201.95   
174.03   173.22   202.34   202.00   
173.22   173.89   202.53   202.20   
173.38   174.35   202.43   202.02   
173.75   173.17   202.19   201.87   
173.57   174.01   202.25   202.03   
173.99   172.93   202.20   201.52   
173.29   173.79   202.21   201.79   
173.92   173.13   201.92   201.61   
173.71   174.35   201.92   201.79   
173.68   174.25   202.79   201.81   
173.57   173.95   202.50   202.07   
173.66   173.31   202.34   201.91   
174.01   173.17   202.12   201.98   
173.25   174.00   201.97   202.14   
173.32   173.18   202.50   201.86   
174.04   173.35   202.40   201.65   
173.40   173.53   201.99   201.86   
173.75   173.46   202.35   201.80   
173.72   173.27   202.08   201.83   
173.40   173.86   202.54   202.02   
173.22   173.74   201.99   202.49   
173.63   173.28   201.96   202.20   
174.02   173.75   202.30   201.87   
173.96   174.25   202.34   201.70   
173.27   173.97   202.31   201.58   
173.89   173.68   202.41   201.76   
