N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
232.51   233.90   265.08   264.21   
234.18   233.93   265.05   264.05   
233.55   233.96   264.87   264.40   
233.45   233.67   264.97   264.27   
233.40   233.94   265.02   264.12   
234.51   234.04   264.95   264.30   
233.82   233.32   264.44   263.95   
233.68   233.32   265.11   264.15   
234.17   234.26   265.09   263.83   
233.90   234.00   264.83   263.56   
233.79   233.83   264.43   263.75   
234.22   233.95   264.97   263.93   
233.58   233.85   264.98   263.42   
233.39   233.40   264.66   263.89   
234.10   233.41   265.28   264.25   
233.93   233.76   264.54   263.46   
234.06   233.99   265.08   264.15   
233.81   233.88   264.95   264.15   
233.59   233.78   265.56   263.83   
233.54   233.62   264.80   264.31   
233.77   233.81   264.54   263.83   
233.56   233.28   264.90   263.89   
233.10   233.98   265.05   264.27   
233.86   233.72   265.43   263.76   
233.72   233.96   264.18   263.87   
233.30   233.85   264.72   263.97   
233.74   233.69   264.95   264.17   
233.74   234.16   264.87   264.44   
233.71   233.50   264.87   263.36   
233.48   233.95   264.92   264.30   
234.27   234.03   264.74   263.81   
233.38   232.91   264.80   264.08   
233.67   233.61   264.70   264.09   
233.36   233.53   265.03   264.10   
233.56   233.64   265.29   263.95   
233.80   233.83   265.00   263.81   
233.30   234.05   265.05   264.13   
233.87   234.05   264.71   263.61   
233.59   233.67   264.94   263.49   
233.49   233.66   264.88   264.08   
233.46   234.62   265.13   263.77   
233.72   234.11   265.13   263.24   
233.80   233.84   265.07   264.11   
233.91   233.49   264.44   264.05   
233.70   233.69   265.28   263.93   
232.71   233.73   265.01   264.24   
233.72   234.15   265.11   263.66   
234.26   233.57   264.99   264.34   
233.85   233.65   265.06   264.29   
232.95   233.34   265.07   264.24   
233.84   234.02   265.30   264.22   
233.95   233.55   265.07   264.05   
233.59   233.81   264.98   264.30   
233.79   233.61   264.51   263.89   
233.75   233.23   264.79   263.99   
233.19   233.89   264.87   263.79   
234.12   233.47   264.88   263.85   
233.08   233.98   265.53   263.83   
233.99   233.93   264.52   263.74   
233.80   233.26   264.72   264.03   
233.62   233.41   265.25   263.75   
233.45   233.81   264.30   263.67   
233.77   233.60   264.73   263.77   
233.91   233.63   264.76   263.62   
233.54   233.93   265.34   263.67   
233.68   233.85   265.23   264.60   
233.40   234.12   264.89   263.57   
233.51   233.68   264.87   263.60   
233.76   233.58   264.62   263.96   
233.86   234.08   265.10   263.91   
233.65   233.69   265.01   263.04   
233.81   233.68   264.60   264.36   
233.61   234.45   264.65   263.67   
233.58   233.87   264.93   263.97   
233.93   233.85   264.93   263.85   
233.77   234.15   264.55   263.93   
233.79   233.76   265.00   263.55   
233.38   233.92   264.56   264.10   
233.90   233.88   265.11   264.08   
233.59   233.83   264.84   264.01   
233.81   233.53   265.13   264.41   
233.42   234.15   264.38   264.15   
233.42   234.09   264.73   263.85   
233.96   233.65   265.07   263.97   
233.76   233.87   264.95   263.75   
233.92   233.74   264.91   263.49   
233.42   233.72   265.12   263.85   
233.77   234.18   265.03   263.67   
234.26   233.49   264.72   263.99   
233.73   233.79   264.91   264.01   
234.21   233.58   265.16   263.73   
233.74   233.88   264.92   264.42   
233.68   234.21   264.93   264.11   
233.84   234.14   265.25   263.52   
233.73   233.96   264.92   263.80   
233.84   233.69   264.59   263.57   
233.46   233.54   265.08   264.29   
234.14   233.33   264.91   264.08   
233.59   233.47   264.67   263.44   
233.84   233.15   264.66   263.85   
