N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
253.13   254.06   290.35   289.22   
254.27   253.44   289.95   289.70   
253.32   254.19   290.16   289.55   
253.83   254.47   290.49   289.29   
253.74   254.28   289.99   289.45   
254.21   254.41   290.08   289.06   
253.80   254.23   290.03   288.98   
254.02   254.55   289.33   288.79   
253.98   254.03   290.37   289.03   
253.22   253.96   289.70   289.32   
254.12   253.75   289.68   288.86   
254.36   254.11   290.14   289.26   
254.74   254.14   290.42   289.50   
254.36   254.33   289.73   289.49   
253.93   254.23   289.43   289.38   
253.99   254.28   289.63   289.57   
254.08   253.85   290.09   289.45   
254.08   254.27   289.99   289.21   
254.29   254.95   290.32   289.30   
253.48   253.90   289.95   289.67   
254.03   254.57   290.32   289.41   
254.03   254.33   289.83   288.95   
252.66   253.66   290.44   289.43   
253.39   254.04   290.05   289.74   
253.30   253.66   289.76   289.29   
253.70   254.66   289.89   289.33   
253.75   254.55   290.30   289.20   
254.18   254.58   289.44   289.25   
254.03   254.04   290.12   289.18   
253.97   254.37   289.84   289.15   
254.06   254.68   290.08   289.31   
254.22   253.80   289.95   289.56   
253.49   254.81   290.33   289.21   
254.17   253.42   290.25   289.13   
254.09   254.18   289.89   289.20   
254.28   253.79   289.99   288.78   
254.20   254.02   289.81   288.88   
253.84   254.16   290.37   289.12   
254.03   254.30   290.03   289.41   
254.35   254.00   290.11   289.50   
254.03   254.40   290.06   288.57   
254.51   254.37   290.17   289.25   
253.97   254.16   290.17   289.23   
253.80   253.87   290.46   288.90   
253.95   254.40   290.16   289.43   
253.86   253.52   290.23   288.74   
253.89   254.25   289.96   288.92   
254.46   254.11   289.99   289.47   
254.01   254.31   290.10   289.22   
254.32   254.06   290.03   289.59   
254.27   254.01   289.66   289.57   
254.01   254.69   290.09   289.40   
254.44   254.47   289.86   289.08   
253.44   254.51   290.17   289.30   
253.83   254.68   289.96   289.38   
253.93   254.57   289.59   289.25   
254.11   254.50   289.85   289.17   
254.26   254.14   290.13   289.12   
254.38   253.75   289.99   289.45   
253.58   254.33   290.31   289.23   
254.17   254.51   290.16   289.24   
253.81   254.10   289.62   289.26   
253.97   254.34   290.21   289.27   
253.74   254.22   289.55   289.17   
254.09   254.27   290.00   289.00   
253.85   252.22   290.12   289.20   
253.77   254.16   290.00   289.54   
254.23   254.14   289.82   289.21   
253.99   253.76   290.10   289.25   
253.96   254.54   289.74   288.99   
254.29   253.98   289.37   289.58   
253.77   253.46   290.26   289.27   
254.31   254.10   290.05   289.35   
254.01   254.24   289.92   288.74   
253.64   254.17   289.90   288.69   
254.00   254.23   289.89   288.97   
253.66   253.97   290.07   288.69   
254.61   254.05   289.87   289.13   
254.02   254.03   290.43   288.88   
253.91   253.93   289.89   288.95   
254.21   253.69   290.27   289.49   
254.48   254.67   290.36   289.36   
254.08   254.15   289.79   288.88   
253.33   253.91   290.18   289.35   
253.99   254.35   289.82   289.00   
253.78   254.69   289.82   289.02   
254.25   254.01   289.72   290.01   
253.74   254.12   290.54   288.99   
254.37   254.27   289.74   289.45   
254.38   254.02   290.23   289.22   
253.63   254.16   289.48   289.62   
253.90   254.58   290.04   289.16   
253.70   254.31   289.71   289.40   
254.47   254.20   289.78   289.18   
253.94   254.19   289.94   289.18   
253.92   254.15   290.02   289.55   
254.06   254.40   290.00   289.34   
254.12   254.24   289.99   288.98   
254.09   253.89   290.16   290.00   
253.31   253.80   289.78   289.19   
