N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
217.64   218.53   250.31   249.88   
219.02   218.83   250.34   249.78   
218.42   218.47   250.37   250.05   
218.78   218.55   250.56   249.79   
218.33   218.30   250.14   250.02   
218.39   218.29   249.66   250.05   
218.01   218.50   250.23   249.74   
218.47   218.35   250.28   249.56   
218.46   218.47   250.21   249.70   
218.60   218.60   250.44   249.89   
218.64   218.59   250.06   249.70   
218.31   218.67   250.51   249.72   
218.43   219.15   250.38   250.25   
218.18   218.80   249.94   250.13   
218.55   218.85   250.36   249.84   
218.38   218.77   250.22   249.54   
218.44   219.14   250.33   249.87   
218.57   219.04   250.36   249.94   
218.35   218.30   250.14   249.84   
219.19   218.55   250.67   249.69   
218.52   218.61   250.13   249.63   
218.66   218.89   249.85   250.39   
218.50   218.44   250.42   249.97   
218.38   218.50   250.10   249.80   
218.47   218.43   250.56   249.27   
218.77   218.66   250.17   249.80   
218.70   218.65   250.67   249.78   
218.64   218.72   250.51   249.70   
218.50   218.29   250.46   249.64   
218.80   218.54   250.84   249.97   
218.55   218.64   250.29   249.70   
218.87   218.63   250.24   249.38   
218.78   218.39   250.18   249.33   
218.67   218.36   250.84   249.44   
218.03   218.28   250.25   249.60   
218.80   218.57   250.43   250.19   
218.36   218.65   250.22   249.58   
218.35   218.37   250.36   249.84   
218.42   218.25   250.45   250.14   
218.79   218.50   250.27   250.00   
218.72   218.74   250.09   249.59   
218.41   218.60   250.24   249.90   
218.46   218.79   250.27   249.85   
218.31   218.22   250.22   250.14   
218.70   218.17   250.09   250.10   
218.24   218.52   249.97   249.64   
218.63   218.31   250.50   249.47   
218.94   218.76   250.59   249.73   
218.18   218.92   250.35   249.21   
218.74   218.23   250.43   249.86   
218.82   218.25   250.30   249.56   
218.39   218.51   250.20   250.00   
218.16   218.62   250.48   249.93   
218.80   218.15   250.05   250.16   
218.51   218.81   250.52   249.88   
219.00   218.39   250.05   249.79   
218.52   219.00   250.32   250.11   
218.38   218.55   250.41   249.81   
218.25   218.71   249.89   249.60   
218.83   218.81   250.41   250.16   
218.39   218.60   250.20   249.75   
218.72   217.99   250.36   249.69   
218.83   218.11   250.32   249.53   
218.57   218.43   250.31   250.10   
218.55   218.54   250.34   249.77   
218.52   218.31   250.20   250.02   
218.26   218.59   250.53   249.45   
218.56   218.84   250.26   249.90   
218.45   218.53   249.94   249.75   
218.45   218.49   249.87   249.75   
218.57   219.33   250.18   249.74   
218.26   218.26   250.16   249.79   
218.52   218.49   250.36   249.70   
218.40   219.01   250.37   249.18   
218.61   218.32   250.20   249.66   
218.49   218.29   250.31   249.79   
218.78   218.39   250.22   249.14   
218.38   218.90   250.13   250.00   
218.60   219.03   250.29   249.91   
218.60   218.55   250.37   249.78   
218.49   218.73   250.34   249.99   
218.07   218.77   250.21   249.45   
218.61   218.54   249.93   249.93   
218.61   218.87   250.47   249.80   
218.47   218.32   250.27   249.64   
218.93   218.65   250.37   249.72   
218.22   218.20   250.17   249.29   
218.60   218.72   250.22   249.81   
218.77   218.95   249.71   249.46   
217.96   218.39   250.38   249.51   
219.25   219.11   250.38   249.50   
218.82   218.96   250.23   250.03   
218.42   218.88   250.46   249.61   
218.85   218.96   250.52   249.81   
218.70   218.77   250.37   249.96   
218.79   218.32   250.35   249.93   
218.69   218.36   250.43   250.03   
218.36   218.27   250.24   249.72   
218.07   218.45   250.29   249.98   
218.46   218.82   250.44   249.18   
