N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
276.07   277.96   314.71   313.73   
277.65   277.67   315.17   312.94   
277.66   275.60   314.19   313.06   
277.91   278.19   314.44   313.42   
278.33   277.62   314.43   313.46   
277.58   277.73   314.67   312.95   
276.81   276.86   314.78   313.18   
276.79   277.27   314.15   312.97   
277.96   278.03   314.47   313.21   
278.23   277.56   314.86   313.56   
277.89   277.88   314.77   313.87   
277.77   277.27   314.53   313.42   
277.78   277.30   314.68   313.72   
276.76   278.09   314.73   313.27   
277.41   278.06   314.87   313.20   
278.15   278.12   314.58   313.80   
277.20   277.17   314.61   313.22   
277.88   277.86   314.73   313.16   
277.94   278.10   314.59   313.53   
277.35   276.59   314.42   313.71   
278.18   277.81   314.73   313.04   
277.88   277.75   314.94   313.14   
277.86   277.49   314.75   313.32   
277.50   277.34   312.78   312.99   
277.79   277.17   314.61   313.67   
277.74   277.55   315.12   313.67   
276.00   277.63   315.10   313.84   
277.72   277.44   314.84   313.54   
276.93   277.06   314.59   313.69   
278.17   277.60   314.64   313.54   
278.02   276.78   314.90   313.49   
278.29   276.80   314.74   313.46   
277.69   277.61   314.86   313.23   
278.10   277.43   314.82   313.84   
277.77   277.87   314.90   313.45   
277.86   277.29   314.68   313.73   
277.97   277.96   315.17   313.39   
278.05   277.57   314.70   313.56   
278.13   277.10   314.60   313.39   
277.72   277.02   314.66   313.43   
277.17   277.50   314.74   313.22   
278.07   277.78   314.48   313.47   
277.66   278.05   314.59   313.19   
278.08   278.19   314.40   313.33   
277.65   277.24   315.00   313.57   
277.02   277.76   315.20   313.12   
277.64   277.51   315.22   313.33   
278.04   277.83   315.00   312.89   
277.82   277.62   314.80   313.61   
277.19   277.07   315.05   313.71   
277.28   277.63   314.83   313.70   
277.87   277.98   314.59   313.00   
278.17   277.84   314.70   313.34   
278.02   277.59   314.76   313.76   
277.55   277.94   314.40   313.24   
277.32   277.04   314.76   313.34   
277.67   277.62   314.89   313.65   
277.55   277.78   314.38   313.54   
277.36   277.00   315.22   313.39   
276.63   277.73   314.87   313.34   
278.11   278.06   315.24   313.14   
278.20   277.37   314.61   313.17   
277.78   277.47   315.07   313.30   
278.21   277.44   314.29   313.37   
277.80   277.99   315.14   313.80   
277.78   277.66   314.94   313.33   
276.72   277.34   314.96   312.85   
278.10   277.69   314.96   313.56   
277.71   277.55   314.78   313.51   
277.70   277.79   315.00   313.91   
277.84   277.44   314.32   313.17   
277.57   277.36   314.59   313.43   
277.98   277.15   315.02   313.57   
278.07   277.39   315.14   313.64   
277.68   277.66   314.85   313.78   
278.32   277.49   315.11   313.33   
277.85   278.01   314.55   313.42   
277.48   277.09   314.72   313.16   
277.99   276.91   314.65   313.20   
276.71   277.80   315.01   313.67   
277.44   276.51   314.80   313.24   
277.65   277.51   314.89   313.55   
277.80   277.49   314.93   313.72   
277.96   277.71   315.02   313.84   
277.18   278.01   314.91   313.69   
278.26   277.62   314.82   313.47   
278.15   276.86   314.63   313.38   
277.62   278.23   314.79   313.36   
277.87   277.80   314.91   313.25   
278.04   277.50   315.32   313.37   
277.25   277.53   314.62   313.09   
277.53   278.23   314.43   313.27   
277.88   276.68   314.56   312.99   
277.92   277.40   314.99   313.52   
277.41   277.71   314.56   313.27   
277.14   277.32   315.13   313.70   
277.70   277.68   315.13   313.69   
277.02   277.62   315.31   313.71   
277.83   277.21   314.81   312.80   
277.42   277.22   314.89   313.28   
