N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
29.24   48.43   46.21   52.00   1.28   
49.60   47.14   65.74   52.00   2.15   
47.10   46.61   61.65   50.58   1.91   
45.41   48.91   59.49   52.81   1.90   
48.56   48.72   64.34   51.14   2.11   
48.79   44.05   54.13   47.76   2.20   
43.07   45.31   61.60   48.69   1.86   
45.92   48.65   60.52   50.00   1.97   
46.22   46.61   59.21   52.84   2.02   
49.46   47.93   60.62   50.43   2.11   
48.25   46.19   62.94   49.69   2.21   
44.61   47.72   53.12   52.25   2.00   
46.57   47.99   63.47   46.14   2.33   
45.29   42.50   55.21   44.44   2.18   
49.35   42.20   64.45   49.32   2.19   
48.41   42.34   62.07   34.96   2.38   
49.11   47.42   54.37   50.95   2.31   
48.25   42.34   65.23   46.38   2.12   
41.79   48.08   53.73   52.52   2.02   
49.10   42.67   62.98   45.83   2.12   
44.75   44.61   63.29   47.75   1.94   
40.90   47.46   55.96   52.68   1.99   
48.50   46.73   54.32   47.50   2.13   
46.11   45.06   57.26   50.19   2.12   
46.70   48.43   55.10   51.78   2.22   
48.32   43.08   64.24   47.77   2.08   
46.23   45.56   60.68   49.39   1.99   
44.07   47.87   55.59   51.86   2.05   
48.88   42.91   63.66   46.99   2.21   
41.48   39.95   42.84   44.52   1.84   
43.98   41.21   64.92   46.24   1.85   
48.31   48.63   60.77   52.16   1.99   
48.95   48.76   64.86   52.16   2.04   
48.05   48.44   64.99   52.11   2.05   
48.28   47.59   65.06   52.95   2.00   
49.40   48.37   65.97   53.03   2.02   
48.50   49.20   64.85   53.06   2.10   
48.72   49.44   63.78   52.33   2.05   
49.29   48.71   64.01   52.04   2.05   
48.60   47.88   60.35   49.84   2.03   
47.34   48.02   62.76   52.22   2.04   
48.51   49.05   59.00   52.29   2.04   
49.49   47.38   64.38   51.99   2.13   
48.62   46.12   64.66   50.57   2.17   
45.35   47.41   64.94   49.67   1.91   
47.06   48.05   60.41   52.60   2.05   
48.93   48.87   62.73   52.14   2.11   
49.17   47.79   65.26   51.89   2.12   
48.62   47.66   65.41   51.57   2.06   
47.99   48.80   63.76   51.43   2.08   
49.05   48.05   59.66   52.68   2.15   
49.31   47.99   60.53   52.68   2.10   
48.59   46.53   62.53   46.16   1.98   
43.86   46.08   63.12   46.30   1.99   
47.13   48.05   53.17   50.54   2.20   
48.18   43.28   59.88   43.31   2.33   
42.44   40.64   54.35   48.40   1.89   
42.53   38.79   54.15   49.31   1.91   
46.29   42.61   53.42   48.68   2.25   
47.46   46.92   63.61   50.77   1.95   
47.31   47.96   65.02   45.37   2.08   
49.05   48.68   59.60   52.16   2.14   
48.41   48.88   61.81   52.20   2.05   
48.93   47.92   59.42   50.87   2.13   
48.35   48.95   63.91   51.70   2.09   
48.51   48.25   62.24   51.37   2.08   
47.41   48.44   62.37   52.96   2.06   
49.34   47.16   62.58   52.72   2.11   
49.55   49.38   66.21   52.56   2.11   
48.51   48.22   64.71   52.04   2.06   
48.37   47.31   61.92   51.77   2.09   
47.73   48.22   58.91   51.35   2.04   
47.34   47.55   64.62   52.06   2.03   
48.39   47.98   65.81   51.59   1.98   
48.19   48.72   63.18   52.53   2.00   
48.53   48.96   62.32   52.18   2.06   
48.65   48.50   63.69   52.71   2.03   
49.00   48.17   64.76   51.61   2.11   
48.41   48.29   65.72   51.55   2.09   
48.75   48.50   65.68   52.23   2.08   
48.60   49.32   62.96   52.60   2.10   
48.41   47.11   60.19   53.17   2.04   
49.57   48.31   64.90   51.98   2.04   
49.74   47.86   64.74   49.05   2.22   
43.26   47.82   57.17   48.06   2.09   
44.84   41.90   62.56   50.62   1.93   
48.55   44.48   65.54   46.85   2.22   
38.87   43.35   47.07   41.32   1.63   
45.78   45.03   52.11   46.85   2.02   
46.74   47.95   55.81   49.54   2.07   
47.96   40.57   47.04   50.27   2.08   
43.32   46.59   51.38   48.67   1.96   
46.28   26.51   50.01   48.43   2.27   
44.30   45.08   56.10   47.03   1.96   
43.79   44.09   57.64   47.17   2.19   
48.49   46.43   50.23   47.94   2.16   
47.01   42.78   61.44   48.82   2.00   
45.80   46.98   59.42   50.21   2.00   
48.19   46.29   62.73   51.71   2.08   
48.79   47.64   64.33   51.80   2.04   
