N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
25.46   42.88   43.88   48.34   1.08   
47.31   46.76   58.91   49.91   1.98   
48.80   47.11   62.21   50.23   2.23   
43.32   42.52   51.26   44.63   2.12   
43.61   43.38   48.41   43.80   1.97   
41.88   41.64   47.88   46.25   2.01   
43.22   43.18   46.85   41.42   1.94   
38.79   43.99   38.46   43.48   1.75   
41.27   47.62   58.81   50.69   1.78   
47.32   46.69   59.84   50.32   1.98   
48.18   46.88   63.90   51.16   2.00   
48.19   48.46   62.96   51.94   2.20   
46.43   48.54   62.80   51.96   2.20   
44.16   46.80   61.16   51.30   1.88   
48.46   47.90   61.25   51.48   2.05   
48.66   43.15   48.16   43.92   2.34   
45.91   46.47   59.93   49.95   1.97   
47.52   46.43   63.41   47.99   2.07   
47.13   47.56   61.37   50.70   2.06   
48.29   46.88   62.61   51.61   2.12   
48.35   47.11   62.27   51.93   2.07   
47.59   47.89   62.34   51.22   1.99   
47.48   48.22   63.24   52.03   1.97   
48.35   48.74   62.78   52.24   2.02   
48.87   49.06   63.03   52.18   2.03   
48.65   48.47   64.57   52.23   2.02   
48.13   46.65   63.93   51.72   1.97   
48.41   48.06   63.71   51.77   1.97   
48.35   48.28   63.41   52.24   2.02   
48.82   49.20   61.43   52.35   2.05   
49.20   47.59   64.50   51.98   2.08   
48.59   47.98   63.18   52.08   1.97   
48.86   48.34   63.46   52.07   2.04   
48.24   46.52   47.13   38.45   2.54   
43.56   40.42   47.45   40.06   1.93   
46.38   43.22   61.76   47.03   1.98   
43.28   48.31   54.82   51.96   1.99   
48.54   43.67   63.14   48.21   2.02   
47.13   44.16   63.51   47.92   2.04   
44.10   48.21   52.97   51.78   2.00   
48.47   43.92   62.26   48.32   2.02   
47.95   44.43   63.46   48.24   2.01   
44.01   48.12   55.12   51.97   2.01   
48.22   47.55   50.31   49.83   2.07   
47.39   46.22   53.08   43.66   2.20   
34.75   34.65   48.20   39.88   1.70   
39.40   39.37   63.66   46.80   1.64   
41.26   47.06   53.33   52.39   1.93   
48.60   47.76   55.69   44.75   2.06   
48.97   43.70   62.34   47.88   2.05   
43.90   48.19   55.06   52.35   2.01   
48.75   42.63   65.65   49.63   2.08   
46.93   44.42   61.97   48.25   1.97   
43.70   47.69   56.52   51.56   1.78   
48.60   49.11   65.29   51.77   2.00   
48.44   48.71   64.08   52.84   2.00   
48.91   47.69   65.83   51.87   2.00   
48.53   48.24   65.29   52.13   1.99   
48.39   48.90   64.24   52.79   2.02   
49.21   48.75   65.26   52.77   2.01   
48.77   47.63   64.08   52.42   2.01   
49.02   47.34   62.15   52.76   2.00   
47.89   49.03   63.76   52.65   1.99   
49.31   48.09   65.45   52.71   2.00   
49.25   48.93   65.59   52.91   2.02   
47.55   48.21   64.80   52.00   1.96   
48.21   48.87   64.04   52.67   2.00   
49.11   48.72   64.12   52.32   2.02   
48.02   43.22   54.04   48.54   2.17   
47.49   45.52   55.35   46.97   2.15   
45.64   44.91   61.19   46.81   1.96   
44.48   46.95   55.80   50.83   1.96   
48.13   46.95   59.23   48.76   2.04   
46.67   45.43   60.77   47.52   1.94   
44.07   47.03   53.48   51.22   2.02   
48.44   45.88   54.23   46.35   2.22   
47.20   45.70   57.32   46.64   2.14   
44.25   45.81   51.64   50.07   1.98   
46.11   43.35   57.71   45.50   1.98   
43.91   45.20   50.06   47.56   2.00   
47.11   45.65   59.13   47.52   1.94   
46.91   45.44   59.60   48.16   2.03   
46.34   47.20   53.95   49.66   2.17   
46.40   46.00   55.49   47.50   2.06   
45.71   44.07   56.82   47.95   2.03   
45.13   47.17   51.30   47.34   2.00   
46.20   43.07   63.59   48.00   2.01   
43.39   44.01   56.54   51.57   1.84   
49.25   47.80   58.68   50.33   2.02   
48.09   48.74   63.64   51.23   2.05   
46.88   48.80   60.17   52.78   1.98   
48.63   47.77   64.83   51.97   2.07   
49.12   48.63   64.04   52.87   2.15   
48.90   47.53   65.29   51.56   2.09   
47.89   48.51   64.12   51.19   2.07   
47.89   48.78   63.32   52.19   2.14   
49.00   48.15   63.49   52.16   2.14   
49.28   48.02   63.19   51.01   2.18   
47.32   46.47   64.10   51.88   1.95   
48.72   48.72   62.89   52.34   2.02   
