N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
29.05   45.52   42.19   48.59   1.23   
42.10   45.66   55.59   31.06   1.78   
45.78   46.14   59.92   47.51   1.95   
47.16   44.82   59.35   48.30   1.97   
47.61   44.03   56.30   47.79   2.14   
46.71   42.36   59.30   47.43   1.94   
46.07   45.89   61.62   49.38   2.02   
45.83   48.95   62.18   52.20   1.91   
47.81   46.95   60.27   51.03   2.04   
48.72   47.98   63.36   50.79   2.08   
47.81   48.11   62.29   51.50   2.07   
49.09   47.95   63.01   52.48   2.14   
47.48   45.91   62.03   51.60   2.06   
47.89   45.86   55.88   49.84   2.02   
47.52   47.63   60.56   50.79   1.96   
47.68   47.09   63.66   50.31   2.04   
47.59   45.76   60.89   50.64   2.04   
46.27   47.75   61.68   48.66   1.94   
44.98   46.95   60.93   49.69   2.18   
44.58   42.35   50.06   43.00   2.00   
39.20   43.86   51.69   50.21   1.73   
47.39   46.50   61.44   50.13   2.04   
44.05   46.87   62.24   49.50   1.85   
45.66   47.32   60.06   50.31   1.99   
48.80   47.03   61.01   50.98   2.07   
48.31   45.29   59.21   50.56   2.01   
46.32   48.31   61.24   50.35   1.90   
45.67   46.82   60.87   50.97   2.00   
47.55   46.27   62.35   51.03   2.02   
48.56   47.76   62.93   50.65   2.06   
47.87   48.32   63.64   51.94   2.04   
47.90   47.70   62.88   52.03   2.07   
48.83   48.02   63.98   51.62   2.06   
48.56   48.76   63.23   52.13   2.10   
48.81   47.72   60.68   51.07   2.09   
49.24   47.95   62.66   51.35   2.09   
48.15   47.98   63.39   51.32   2.05   
48.56   47.37   64.00   51.97   2.11   
47.58   45.73   54.39   47.09   2.17   
46.65   40.80   64.10   44.94   2.05   
47.25   46.94   50.49   45.79   2.11   
47.03   47.72   59.51   52.00   1.95   
46.48   47.58   59.82   50.70   2.04   
47.90   45.28   64.01   51.38   2.10   
48.44   46.96   64.05   51.32   2.06   
47.82   48.28   64.85   50.52   2.04   
48.95   48.06   62.62   52.03   2.05   
48.48   48.30   62.05   52.24   2.10   
48.30   47.62   63.61   52.32   2.10   
48.59   47.62   65.08   51.25   2.08   
46.35   47.70   63.81   48.02   2.08   
46.84   43.54   55.94   51.55   1.98   
48.80   46.39   62.91   51.99   2.08   
47.99   46.09   64.02   50.30   2.02   
45.47   48.43   64.54   51.02   1.89   
47.72   48.31   62.66   51.76   2.02   
48.32   48.78   62.57   51.86   2.06   
48.92   47.04   63.74   51.55   2.09   
48.57   47.06   62.45   52.13   2.05   
47.89   48.28   63.41   51.61   2.03   
48.08   47.99   60.92   51.82   2.07   
48.97   46.98   63.67   51.79   2.09   
47.88   48.35   64.62   52.14   2.02   
47.89   48.53   64.40   51.62   2.04   
48.03   48.51   63.19   51.01   2.07   
47.48   48.22   58.76   50.51   2.02   
48.96   46.91   64.57   50.80   2.08   
47.81   48.11   62.27   42.38   2.06   
23.83   41.84   62.48   50.33   0.98   
48.49   44.88   54.87   49.41   2.09   
48.92   46.66   63.66   50.92   2.11   
48.24   45.13   61.73   48.95   2.07   
46.46   47.49   59.78   51.06   1.96   
48.56   47.96   62.11   51.34   2.02   
48.44   47.09   64.36   50.91   2.04   
48.11   47.53   62.89   51.60   2.05   
48.41   48.47   64.60   51.39   2.06   
47.49   47.46   63.09   51.81   2.02   
48.90   48.92   61.02   51.93   2.11   
48.31   47.52   64.47   51.25   2.07   
48.84   47.72   63.93   51.30   2.08   
48.41   47.67   62.60   52.58   2.04   
48.13   47.56   62.55   50.61   2.11   
47.82   47.82   61.76   52.32   2.06   
47.75   46.35   60.99   51.12   2.02   
47.32   48.21   65.06   47.36   2.02   
41.93   47.61   55.16   47.38   1.95   
46.65   46.11   54.23   43.85   2.04   
45.13   45.95   54.65   47.71   2.06   
45.22   45.89   53.79   47.58   2.02   
46.31   44.54   55.85   46.99   2.07   
44.78   45.65   54.47   48.39   1.99   
46.54   44.54   64.47   51.70   1.97   
47.76   47.89   62.37   52.32   2.05   
48.51   48.09   62.64   51.72   2.11   
48.80   48.72   62.71   51.89   2.06   
48.74   47.77   63.74   52.22   2.08   
48.72   47.55   65.18   51.75   2.05   
47.77   47.98   65.34   51.11   2.06   
48.70   48.50   62.66   51.87   2.11   
