N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
28.90   46.55   42.53   51.11   1.20   
46.48   47.58   61.40   49.21   1.97   
45.92   47.63   58.52   47.18   2.02   
45.89   42.10   64.78   45.64   1.99   
46.27   41.58   57.57   51.46   1.93   
46.40   46.02   62.44   48.75   2.02   
47.88   46.25   63.76   48.94   2.05   
48.21   45.10   53.01   49.60   2.13   
48.08   47.42   57.29   52.14   2.08   
48.81   47.36   61.49   51.43   2.07   
48.03   46.61   57.94   50.34   2.09   
44.91   47.87   56.99   51.13   1.93   
48.28   46.45   58.55   47.50   2.00   
46.56   42.45   56.95   41.51   2.14   
42.85   43.07   47.16   44.70   2.01   
44.69   39.76   54.79   44.97   2.14   
44.47   42.74   49.08   43.13   2.05   
42.24   42.04   53.95   46.25   1.91   
42.72   45.49   48.73   43.15   1.89   
40.22   47.90   58.20   52.34   1.79   
48.25   46.91   63.76   50.70   2.21   
44.75   39.26   53.90   42.16   2.10   
41.77   44.51   48.36   47.68   2.09   
45.69   40.75   52.69   42.19   2.12   
40.09   43.75   45.39   43.26   1.85   
38.96   44.30   49.45   44.16   2.09   
44.88   39.33   54.31   41.95   2.01   
41.59   45.26   48.29   42.31   1.85   
44.79   42.23   54.30   44.76   2.08   
43.54   45.35   51.03   46.80   1.98   
45.01   42.76   52.76   44.08   2.01   
39.73   46.07   45.66   41.99   1.69   
45.77   47.79   57.17   52.53   1.99   
48.15   43.95   62.38   48.28   2.08   
46.22   44.68   58.71   47.06   2.23   
47.34   47.38   55.13   51.71   2.18   
47.75   43.17   63.14   51.07   2.00   
43.85   46.39   55.52   48.00   2.15   
47.76   48.49   53.55   52.31   2.06   
46.84   40.90   60.30   46.56   2.24   
43.32   48.88   54.23   51.81   1.88   
47.07   42.74   55.25   43.54   3.04   
35.36   42.42   47.00   40.97   1.64   
41.33   43.85   49.23   43.98   1.74   
44.68   46.92   57.53   52.42   1.97   
47.35   47.59   57.83   49.36   2.03   
48.54   45.06   63.68   49.07   2.02   
46.80   46.84   59.32   50.09   2.07   
47.53   45.74   59.84   49.57   2.00   
46.06   47.71   61.02   50.21   1.94   
48.83   44.43   64.53   46.52   2.25   
45.55   47.45   57.59   51.28   1.99   
47.59   47.48   59.35   50.46   1.97   
47.92   46.70   64.22   49.43   1.97   
46.78   47.10   63.44   50.25   1.97   
47.75   47.34   57.92   52.25   2.04   
47.35   47.82   59.19   50.68   1.99   
47.18   47.71   59.57   49.73   1.98   
47.83   46.47   64.21   49.80   1.98   
47.01   47.41   60.21   51.94   2.00   
47.17   48.31   58.39   52.24   1.93   
49.20   48.06   63.97   52.28   2.03   
48.49   48.56   64.24   52.03   2.02   
49.46   48.77   66.10   52.70   2.05   
49.14   47.66   66.19   51.88   2.01   
49.53   48.78   64.85   52.56   2.03   
48.37   48.50   63.48   53.25   1.97   
49.21   48.19   64.73   51.28   2.06   
49.00   48.27   64.86   52.55   1.99   
47.96   49.24   64.71   52.72   2.03   
47.65   49.02   63.99   52.31   1.95   
48.25   47.90   65.74   52.44   2.06   
48.74   45.95   58.93   48.37   2.22   
46.61   47.76   60.82   51.92   1.96   
47.20   46.38   58.18   50.29   1.92   
47.56   48.51   63.14   52.36   2.08   
49.17   47.70   62.75   51.93   2.10   
48.95   46.80   64.04   51.04   2.13   
47.25   47.49   59.60   50.07   2.10   
48.22   47.52   65.15   51.62   2.01   
49.06   47.35   63.44   50.58   2.06   
48.81   48.08   62.35   53.12   2.08   
48.72   47.76   63.41   51.46   1.98   
47.70   49.20   64.66   52.06   1.94   
48.29   48.82   64.19   52.49   2.04   
43.75   42.54   59.41   49.01   1.85   
48.87   48.80   64.99   53.26   2.01   
49.47   48.56   64.83   52.98   2.07   
48.86   48.19   64.33   51.19   2.01   
48.44   48.94   58.13   48.95   2.02   
47.69   48.15   62.89   49.40   2.14   
47.42   46.63   60.17   51.16   1.98   
47.59   48.24   62.21   51.55   1.99   
48.43   48.81   61.89   52.63   2.03   
48.27   48.02   59.21   52.46   2.04   
49.03   48.19   63.08   52.12   2.13   
46.70   48.43   62.27   52.57   1.99   
48.90   48.46   61.97   43.27   2.30   
45.52   48.51   59.55   50.25   2.23   
27.65   16.01   53.96   47.73   1.25   
