N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
29.52   46.95   47.83   49.18   1.24   
48.25   45.79   33.76   50.10   2.11   
44.47   45.53   62.47   49.49   1.92   
48.17   47.85   63.81   50.96   2.08   
48.99   45.80   56.51   48.31   2.12   
44.33   47.30   51.04   47.24   1.91   
47.35   46.47   61.15   45.70   2.12   
45.87   44.04   54.34   50.10   1.95   
46.19   44.08   51.40   43.88   2.11   
47.44   47.93   61.59   50.05   1.98   
45.60   46.02   59.19   49.85   1.93   
47.73   47.99   59.07   47.52   2.04   
47.21   47.35   60.93   49.99   2.01   
45.83   47.20   57.72   50.04   1.96   
48.23   47.30   63.98   51.05   2.06   
48.69   45.71   63.44   51.30   2.00   
46.51   46.42   61.60   51.38   1.92   
48.60   47.85   62.70   50.55   2.06   
48.38   47.79   63.21   51.15   2.05   
48.09   48.11   64.36   50.49   2.11   
48.56   47.35   63.06   48.61   2.10   
48.65   47.76   63.18   49.20   2.15   
45.73   46.98   61.94   50.78   1.92   
45.02   45.69   61.31   44.54   2.06   
46.28   45.34   58.40   48.52   2.08   
46.19   44.80   59.42   47.80   1.94   
45.54   46.59   54.92   48.69   1.99   
44.84   47.82   58.31   46.69   1.88   
46.69   47.86   60.45   50.97   2.07   
48.34   47.95   58.95   49.56   2.05   
48.74   47.16   57.09   48.50   2.00   
48.50   48.06   63.44   50.74   2.05   
48.19   48.02   64.19   50.50   2.06   
48.00   47.92   63.78   51.19   2.08   
45.74   47.24   61.62   51.75   1.91   
48.47   48.47   62.89   49.95   2.10   
46.78   48.08   56.74   50.29   1.98   
47.48   46.27   55.69   49.55   2.09   
47.17   44.42   61.32   49.69   1.96   
45.57   45.44   59.89   49.03   2.05   
45.11   44.75   63.59   51.19   1.88   
49.12   46.47   62.29   51.74   2.06   
48.68   47.62   63.06   51.24   2.12   
48.53   48.39   63.16   50.74   1.98   
48.08   48.23   63.43   51.60   1.98   
49.03   47.83   64.29   51.40   2.02   
49.01   46.39   63.04   50.36   2.00   
47.86   48.31   63.36   50.69   1.96   
47.28   48.41   59.54   51.04   1.97   
47.99   48.28   54.46   48.16   1.97   
46.99   45.26   61.24   50.82   1.98   
48.60   47.83   63.37   49.93   1.98   
47.96   48.28   63.09   50.61   2.03   
47.65   48.56   62.31   51.68   2.08   
48.57   47.50   64.14   51.19   2.09   
48.40   47.66   63.90   51.03   2.07   
48.66   47.69   60.45   48.68   2.14   
46.95   46.92   62.58   51.45   2.01   
48.77   48.03   63.04   51.32   2.12   
48.88   47.76   63.59   50.74   2.12   
48.28   47.29   63.04   51.07   2.07   
48.00   48.65   60.93   51.64   2.08   
48.59   48.24   62.48   51.00   2.11   
47.39   47.58   63.36   51.01   2.02   
48.38   47.85   63.31   51.29   2.06   
48.66   48.27   62.03   52.10   2.09   
48.62   48.29   62.61   51.36   2.07   
48.74   48.02   62.96   51.26   2.11   
48.44   47.79   64.41   51.47   2.07   
47.43   48.01   59.61   48.70   2.04   
47.18   47.48   62.11   51.26   1.94   
48.72   48.12   63.06   51.38   1.98   
48.35   48.08   63.27   50.74   1.97   
47.31   47.12   63.02   51.35   1.95   
48.25   48.19   63.86   51.31   1.99   
48.59   48.24   62.68   51.96   2.01   
48.50   47.95   54.37   50.41   2.13   
46.28   46.63   60.27   50.53   1.98   
47.86   48.19   63.55   50.78   2.08   
48.76   47.98   62.26   51.87   2.10   
48.65   47.76   63.21   51.41   2.06   
48.03   47.99   62.63   51.12   2.08   
48.05   48.27   63.07   51.35   2.11   
48.74   48.08   63.93   51.19   2.09   
48.75   47.45   56.83   46.67   2.14   
48.49   48.09   60.41   48.83   1.97   
47.10   45.80   52.00   45.15   1.95   
46.81   47.59   58.24   50.97   2.10   
45.20   47.07   57.42   48.09   2.00   
47.62   46.42   63.39   49.85   2.08   
47.98   44.16   59.01   49.43   2.07   
45.56   46.43   57.42   48.73   2.02   
48.56   45.33   63.11   48.81   2.11   
46.89   47.23   58.84   49.65   2.00   
46.40   48.23   56.01   50.16   2.07   
47.90   45.62   63.98   44.16   2.10   
46.57   47.85   58.82   45.39   2.04   
47.20   44.27   56.23   51.18   1.92   
48.18   48.46   63.39   51.65   2.09   
48.03   47.11   64.14   51.35   2.06   
