N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.91   47.78   50.60   51.65   1.40   
47.03   46.43   58.68   52.10   2.09   
46.59   48.53   61.15   51.79   2.04   
48.59   46.69   60.30   50.77   2.04   
48.19   47.13   63.46   51.90   1.98   
48.99   48.96   63.78   52.76   2.02   
49.49   47.84   65.93   53.20   2.16   
48.06   46.88   64.31   51.06   1.99   
48.43   48.37   62.48   51.43   2.07   
48.66   48.74   64.71   52.14   2.01   
49.08   48.00   64.85   51.96   2.07   
48.28   49.06   64.22   51.39   2.07   
48.21   47.78   60.35   52.22   2.01   
28.20   34.93   59.97   47.48   1.24   
47.95   46.92   61.98   48.21   2.07   
45.92   44.20   48.23   42.76   2.00   
48.07   48.63   64.86   50.92   2.01   
48.93   47.02   62.52   51.09   2.08   
49.34   47.46   51.62   50.03   2.09   
46.62   43.67   61.94   50.49   2.05   
48.95   45.01   64.79   49.20   2.03   
45.41   48.11   56.76   52.07   1.87   
48.51   48.62   65.63   52.16   2.04   
49.31   48.87   65.63   53.13   2.04   
49.60   48.12   64.91   52.60   2.04   
48.66   48.25   65.83   53.12   1.99   
49.71   48.90   64.95   52.65   2.08   
49.11   48.71   65.18   52.69   2.04   
49.47   48.43   66.24   52.87   2.05   
48.62   49.12   65.95   53.42   2.02   
49.38   49.43   64.48   53.12   2.04   
49.78   48.66   65.74   51.86   2.03   
49.44   48.12   66.43   52.34   2.02   
48.22   49.34   65.54   53.33   1.97   
49.58   49.49   66.33   53.30   2.04   
49.46   49.55   65.95   52.55   2.03   
49.70   48.12   65.94   53.56   2.04   
48.84   49.44   65.57   53.32   2.00   
48.95   49.26   66.00   53.26   2.01   
49.60   49.19   65.88   52.45   2.04   
48.90   48.71   65.88   52.72   1.99   
48.49   49.02   65.41   53.30   1.99   
49.31   49.06   65.01   53.25   2.03   
49.75   49.46   65.77   52.79   2.05   
49.08   49.31   66.55   53.02   2.00   
48.62   48.68   65.16   53.08   2.02   
49.81   49.40   47.53   41.09   2.21   
45.21   47.81   59.04   50.78   1.97   
48.00   46.47   59.90   52.50   1.98   
49.11   48.17   64.53   52.16   2.07   
48.07   48.74   63.59   53.39   2.02   
49.70   48.82   64.95   52.75   2.05   
49.21   48.56   65.06   50.72   2.07   
48.62   48.51   64.40   49.72   2.04   
49.50   48.97   64.12   53.17   2.18   
47.55   48.21   66.74   52.28   1.94   
49.53   49.14   66.59   53.02   2.03   
49.54   49.19   65.91   53.50   2.05   
49.86   48.79   64.76   52.96   2.04   
49.72   48.52   65.06   52.99   2.03   
48.60   49.55   64.52   52.86   2.01   
49.28   49.44   64.15   52.89   2.13   
49.47   48.13   65.38   52.64   2.09   
49.10   49.01   66.57   52.52   2.09   
48.84   49.22   65.48   53.33   2.12   
49.67   48.84   65.77   52.69   2.13   
49.58   48.47   65.65   53.31   2.12   
48.99   48.87   64.38   53.82   2.12   
49.37   49.60   64.15   53.23   2.13   
49.47   48.53   64.88   52.52   2.09   
49.38   48.18   65.66   53.03   2.10   
49.38   49.21   66.54   53.23   2.12   
46.80   47.79   62.24   52.33   2.02   
49.53   48.76   65.79   51.83   2.03   
48.80   49.12   64.40   53.76   2.02   
49.60   49.50   63.34   53.49   2.05   
49.55   48.66   64.83   52.33   2.01   
48.55   49.60   65.52   52.33   1.97   
48.69   49.57   64.24   53.32   2.00   
49.48   48.93   65.75   52.74   2.03   
49.43   48.47   65.22   51.72   2.02   
48.78   49.20   65.56   53.01   2.02   
49.34   49.23   65.34   53.33   2.06   
49.75   48.24   65.09   52.74   2.06   
49.66   48.99   65.45   53.73   2.03   
48.74   49.57   60.12   51.36   2.05   
47.59   49.01   61.97   53.01   2.01   
47.55   46.92   63.19   51.80   1.95   
48.80   48.12   65.74   53.14   2.04   
49.78   49.28   66.35   53.18   2.04   
49.81   48.84   65.43   52.84   2.05   
49.26   48.77   65.48   52.69   2.03   
49.29   49.06   62.45   52.37   2.06   
47.37   46.85   52.53   48.40   1.94   
49.32   49.20   65.86   52.70   2.03   
48.78   49.20   65.23   53.26   2.03   
49.74   48.71   65.77   52.58   2.04   
49.88   48.16   65.60   51.59   2.08   
48.31   49.26   64.34   53.42   1.98   
49.43   48.60   64.48   53.03   2.13   
