N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
39.44   45.78   57.65   49.76   1.74   
46.02   47.36   63.63   48.65   1.94   
46.62   47.51   58.07   48.99   2.03   
47.55   44.35   59.67   48.90   2.05   
44.09   47.88   58.45   41.26   1.86   
47.30   48.37   58.55   51.55   1.96   
47.34   48.21   64.12   51.39   1.98   
48.51   48.05   62.79   52.11   2.03   
48.86   48.19   63.27   51.16   2.03   
48.49   48.49   52.60   45.22   2.13   
45.81   46.67   62.89   51.59   1.94   
46.82   47.53   59.57   45.41   2.03   
46.79   44.79   49.19   44.39   1.98   
48.56   48.12   56.50   47.00   2.18   
45.44   46.24   62.88   49.72   1.87   
48.03   46.38   56.04   46.42   2.02   
48.44   47.75   62.58   51.91   2.01   
48.12   47.88   64.31   51.76   1.98   
48.28   48.05   64.66   51.57   2.00   
48.13   48.38   63.59   51.99   2.03   
49.15   47.52   64.66   51.14   2.00   
48.89   48.19   64.73   51.02   2.01   
48.50   48.37   63.46   52.18   1.99   
49.05   47.62   62.42   51.87   2.02   
48.46   48.29   64.59   52.25   2.03   
49.05   46.16   59.57   51.64   2.03   
48.27   40.05   56.02   51.79   1.97   
48.38   47.78   65.00   51.32   1.99   
48.30   48.62   63.75   51.78   2.00   
49.14   47.59   64.62   51.49   2.00   
48.86   48.69   64.24   51.80   2.01   
48.74   48.22   64.80   51.12   2.01   
48.75   48.22   63.08   51.81   2.03   
48.72   47.62   64.00   51.36   1.98   
48.34   47.86   63.26   52.20   1.99   
48.84   48.21   64.08   52.18   2.02   
47.48   47.20   64.62   51.87   1.94   
48.81   47.73   62.70   51.20   2.00   
49.19   48.53   61.32   52.02   2.00   
48.49   48.06   62.45   51.60   1.98   
49.25   48.65   64.69   51.29   2.00   
48.43   46.91   61.52   51.69   1.98   
49.03   48.25   64.45   52.37   2.01   
49.10   48.25   64.55   51.79   2.00   
48.70   48.28   65.08   51.87   1.99   
48.88   48.27   64.88   52.07   2.00   
48.96   48.78   63.97   51.61   2.00   
47.76   48.57   64.88   51.74   1.99   
48.08   48.22   64.01   51.73   1.99   
48.88   48.01   65.16   50.99   1.99   
49.28   48.27   64.60   51.64   2.01   
48.27   48.31   62.99   52.04   2.02   
49.07   48.78   63.83   51.01   2.00   
48.69   47.35   64.81   51.40   1.98   
49.02   48.75   64.85   51.82   2.03   
48.69   48.44   63.46   52.14   2.02   
48.18   47.89   65.15   51.84   1.98   
47.75   48.72   64.55   51.86   1.97   
48.21   48.75   64.71   52.32   1.99   
48.72   47.61   64.55   48.80   2.05   
48.05   48.28   64.85   51.39   1.96   
47.92   48.35   63.32   51.94   1.96   
49.10   47.77   64.57   51.81   2.02   
48.75   47.24   64.31   51.77   2.01   
48.04   48.05   63.24   52.25   1.99   
48.82   48.80   63.31   51.20   1.99   
48.56   47.68   64.97   51.56   2.00   
47.59   48.70   64.36   51.98   1.99   
49.20   47.80   63.65   51.75   2.07   
48.78   47.49   64.24   51.28   1.99   
47.77   48.60   64.45   51.66   1.96   
48.75   48.54   64.61   52.00   2.01   
49.05   48.25   64.45   51.79   1.99   
48.77   48.00   65.06   51.15   1.98   
48.11   48.60   63.85   51.73   2.00   
48.68   47.55   64.60   51.70   1.98   
48.35   47.83   64.66   51.36   1.96   
48.45   48.80   63.82   52.04   1.96   
48.96   48.82   64.91   52.11   2.03   
49.26   47.73   64.86   51.28   2.00   
49.06   48.63   64.59   51.74   2.01   
48.72   48.57   64.36   52.21   2.03   
49.13   48.69   64.48   52.14   2.03   
46.88   47.32   63.88   51.97   1.92   
48.08   48.84   63.63   52.36   2.01   
49.20   47.72   64.86   52.45   2.00   
48.97   48.52   64.13   51.07   2.02   
47.18   48.50   63.86   51.62   1.96   
48.62   48.56   63.76   52.29   1.97   
49.05   48.71   64.64   52.18   1.99   
49.28   48.74   65.08   52.18   2.00   
48.91   48.57   65.11   52.29   1.99   
48.97   48.78   64.94   52.21   1.99   
49.06   48.56   64.95   52.37   1.99   
49.09   48.71   64.69   52.37   2.00   
49.14   48.66   63.83   52.00   2.00   
47.93   48.53   65.00   51.98   1.95   
49.23   48.25   64.97   51.92   2.00   
48.75   48.44   63.64   51.57   2.02   
48.53   47.71   64.69   51.15   1.97   
