N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.89   46.34   44.76   47.74   1.35   
48.22   46.08   64.97   49.54   2.01   
46.54   47.52   63.83   49.69   2.86   
40.51   45.87   64.17   49.93   1.73   
47.49   46.24   64.21   50.42   1.98   
48.99   48.18   63.69   52.46   2.03   
48.69   48.41   62.05   52.08   2.15   
46.00   47.48   61.44   52.20   1.88   
48.96   45.11   64.38   49.69   2.05   
47.45   47.26   63.11   50.04   2.02   
46.22   47.99   63.86   53.04   1.95   
49.03   46.99   58.95   49.75   2.03   
47.32   48.01   63.54   50.96   1.94   
48.44   48.60   64.83   52.23   2.04   
46.29   44.09   55.26   52.65   1.98   
48.60   48.38   63.37   52.25   2.07   
48.66   48.81   63.24   52.43   2.10   
48.66   47.96   63.58   52.29   2.07   
48.55   47.76   65.55   52.32   2.09   
49.32   47.99   65.84   51.65   2.19   
48.75   47.76   63.90   53.00   2.00   
49.08   45.64   63.08   51.93   2.02   
47.99   48.74   63.53   50.15   2.10   
44.75   46.45   54.44   50.94   1.96   
46.38   44.63   56.97   48.68   1.96   
48.15   47.61   62.32   48.93   2.00   
45.07   47.13   55.19   50.54   1.91   
48.46   47.65   62.52   50.29   2.10   
45.65   46.37   59.47   47.16   1.94   
47.38   46.69   54.52   50.61   1.97   
49.23   47.65   60.55   48.61   2.02   
48.24   46.23   56.47   49.65   2.13   
47.83   47.34   58.98   50.78   1.97   
48.02   45.30   61.60   47.10   2.11   
45.56   47.29   58.04   51.50   1.96   
45.98   43.55   54.66   47.00   2.05   
48.22   44.79   62.13   47.79   2.10   
46.42   48.01   55.20   49.37   2.02   
47.59   45.89   49.84   46.75   2.18   
47.18   46.39   52.44   48.95   1.98   
46.14   46.92   57.48   51.74   1.95   
48.88   48.41   64.33   51.02   2.05   
49.34   47.64   63.46   50.21   2.02   
49.26   48.18   65.64   51.87   2.07   
47.71   48.69   64.29   52.25   2.04   
48.70   48.80   63.11   52.48   2.08   
48.74   48.56   62.03   50.06   2.14   
48.62   48.22   64.33   51.55   2.07   
48.66   47.18   62.65   51.35   2.13   
48.29   46.76   52.62   47.99   1.96   
46.85   46.15   54.78   51.68   2.08   
47.95   46.29   57.21   48.84   2.08   
48.47   44.92   62.11   47.74   2.12   
45.29   45.63   57.96   50.83   1.94   
48.53   47.99   60.60   51.58   2.13   
48.34   47.38   64.17   51.99   2.06   
47.85   48.75   63.36   52.08   2.09   
44.61   48.81   63.59   52.33   1.85   
48.90   48.45   64.21   51.01   2.06   
48.18   45.76   61.86   48.72   2.03   
48.53   45.22   60.32   48.61   2.06   
48.53   46.93   54.39   49.14   2.06   
45.40   45.03   55.22   49.61   1.98   
47.95   46.61   59.88   49.06   2.14   
47.52   47.02   62.68   50.45   2.06   
47.10   48.44   64.78   52.04   1.93   
49.15   48.27   63.59   51.07   2.13   
48.38   47.41   64.36   49.33   2.03   
46.50   47.46   57.57   49.36   2.00   
45.62   48.27   57.89   51.77   2.02   
48.55   45.65   59.42   52.04   2.05   
48.74   47.46   61.90   52.87   2.04   
48.75   48.18   62.89   52.13   2.05   
48.86   48.12   62.84   51.26   2.00   
48.57   48.43   63.23   49.10   2.01   
46.06   48.03   58.54   52.23   1.97   
46.62   46.80   61.89   51.11   1.99   
48.77   47.27   63.11   49.32   2.25   
46.00   46.07   60.76   44.93   2.22   
47.25   43.74   53.89   47.01   2.01   
46.98   48.11   63.69   51.65   2.05   
46.24   43.73   63.06   51.02   1.96   
45.52   47.24   57.47   51.09   2.05   
47.85   46.03   60.83   49.63   1.98   
47.03   45.94   60.45   48.09   1.96   
47.28   48.43   57.86   51.98   1.97   
49.16   48.44   63.88   52.82   2.03   
49.25   48.27   64.26   52.16   2.10   
48.81   48.37   64.50   51.94   1.99   
48.53   48.76   64.04   52.17   1.98   
48.39   48.96   63.86   51.64   1.98   
47.70   47.68   59.03   51.20   2.07   
49.12   45.65   63.69   51.92   2.02   
49.06   48.38   64.26   52.48   2.03   
48.35   49.01   64.12   52.11   1.99   
48.50   48.62   63.46   52.04   2.01   
49.08   47.83   64.19   52.62   2.01   
49.25   48.05   65.70   51.95   2.02   
49.00   48.21   65.72   51.88   2.03   
48.94   46.85   59.42   51.45   2.01   
