N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
25.73   46.04   44.17   49.50   1.12   
45.21   46.31   58.06   50.92   1.97   
47.59   46.45   57.18   51.01   2.11   
48.19   48.02   58.76   51.00   2.11   
47.99   46.09   61.57   51.55   1.98   
46.89   42.97   60.27   48.94   2.03   
48.87   47.56   63.18   51.56   2.09   
48.49   46.17   57.25   48.45   2.15   
45.96   45.69   63.22   46.42   2.06   
48.05   45.12   59.10   51.02   2.05   
48.43   47.87   62.75   51.06   2.07   
47.76   48.35   62.32   50.79   2.16   
48.22   47.20   61.84   50.77   2.08   
48.21   47.48   62.88   47.95   2.21   
43.55   47.34   52.23   45.80   1.93   
46.08   45.91   63.39   45.59   1.96   
45.99   47.99   53.55   48.70   1.95   
45.70   47.20   50.70   46.81   2.06   
44.78   46.12   60.12   49.19   1.85   
46.76   46.80   63.09   50.89   1.90   
47.87   48.44   63.06   50.75   1.96   
48.13   46.38   63.37   50.65   2.32   
45.70   45.91   60.15   44.42   1.90   
45.15   47.05   55.88   49.24   1.94   
47.52   46.61   62.60   49.59   2.07   
48.82   47.79   61.81   51.17   2.12   
48.34   48.46   62.83   50.88   2.02   
47.48   45.12   61.32   51.00   2.02   
47.99   45.85   63.16   48.09   1.98   
46.76   46.88   63.90   48.76   2.04   
45.96   46.98   60.22   50.23   1.91   
47.49   45.73   61.89   50.77   1.99   
47.53   48.13   62.98   48.12   2.03   
48.87   47.75   62.80   51.13   2.01   
48.90   47.71   63.24   51.53   2.00   
48.32   48.59   63.19   51.35   2.05   
48.38   48.57   61.95   51.66   2.06   
48.70   47.76   63.74   51.56   2.09   
49.00   43.30   53.61   48.19   2.25   
45.79   43.10   54.77   48.48   2.01   
45.48   47.11   59.05   49.62   1.94   
47.72   46.99   55.23   49.42   2.17   
47.27   43.94   54.14   45.32   2.19   
45.47   45.54   54.16   47.60   2.01   
45.07   44.66   61.07   46.59   2.05   
45.11   44.84   50.05   47.23   1.99   
45.85   44.67   49.31   43.46   2.04   
45.69   42.37   47.80   45.85   2.01   
44.16   46.15   52.38   47.29   2.00   
45.73   44.86   57.43   45.98   1.97   
44.06   46.11   53.76   45.88   1.93   
46.39   43.99   56.15   45.93   2.08   
45.02   41.69   52.49   47.78   1.97   
48.49   43.69   52.19   49.58   2.18   
46.48   45.37   61.09   48.41   1.99   
46.76   46.35   63.51   50.37   1.92   
46.59   46.92   54.14   45.30   1.96   
46.26   47.39   60.29   48.83   2.04   
47.16   47.76   60.70   51.01   2.02   
48.28   47.42   62.74   51.15   2.06   
46.43   46.72   61.54   51.26   1.93   
48.13   48.37   56.66   47.87   2.08   
46.40   46.54   58.37   49.73   2.05   
48.32   48.25   62.48   51.30   1.99   
48.60   48.34   62.50   51.12   2.05   
48.78   48.17   62.94   51.13   2.08   
48.37   47.90   63.59   49.91   2.08   
47.96   44.35   57.28   51.43   2.08   
44.21   48.22   61.47   50.85   1.89   
46.71   46.54   57.72   51.09   1.93   
48.50   46.59   63.71   51.28   2.12   
48.23   46.21   61.24   51.95   2.00   
48.57   46.65   59.10   48.22   2.20   
44.13   46.48   57.02   49.95   1.98   
46.96   47.56   62.84   51.60   2.09   
47.23   46.91   61.54   50.79   1.98   
48.49   47.95   62.96   51.36   1.98   
48.19   47.76   64.12   51.17   1.98   
48.24   47.96   64.31   51.37   1.98   
48.45   48.25   62.89   51.76   2.01   
48.76   47.75   62.29   51.70   2.07   
46.98   47.89   63.46   50.98   1.99   
48.51   48.05   62.95   51.42   2.05   
47.93   48.22   63.86   51.24   2.05   
48.27   48.02   63.98   51.50   2.08   
48.74   47.77   63.33   51.55   2.08   
48.56   47.69   63.48   50.98   2.05   
48.08   48.53   63.09   51.30   2.04   
48.23   48.21   63.80   51.41   2.08   
48.87   48.03   63.83   51.67   2.08   
49.08   47.48   63.13   51.63   2.09   
48.52   48.00   63.33   51.35   2.05   
47.96   48.68   62.89   51.30   2.03   
48.21   48.53   62.54   51.69   2.08   
49.11   46.38   54.47   50.23   2.15   
47.98   45.92   61.82   50.17   2.08   
46.55   44.86   61.13   48.54   2.04   
45.58   46.69   63.63   51.58   1.88   
49.16   47.34   64.62   51.19   2.02   
48.85   47.71   63.32   51.99   2.09   
