N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.50   45.69   51.83   51.51   1.28   
46.43   48.76   58.75   50.91   2.07   
46.92   48.50   61.21   50.99   1.98   
47.98   47.02   63.97   51.57   2.07   
46.57   29.81   39.89   49.22   1.96   
44.98   44.81   54.71   47.71   2.03   
47.64   47.04   60.44   48.56   2.01   
46.47   46.99   64.76   50.44   2.09   
48.10   46.46   62.11   47.32   2.16   
48.31   47.36   63.56   51.03   1.97   
48.96   47.61   64.46   51.88   2.08   
48.50   48.59   65.52   51.42   2.07   
48.96   48.76   65.11   52.32   2.11   
49.36   48.62   63.43   52.78   2.12   
49.23   48.47   52.12   49.25   2.11   
43.98   42.17   58.45   49.33   1.88   
48.52   42.94   61.17   47.85   2.07   
46.58   48.34   57.97   51.19   2.01   
48.80   47.88   58.04   49.82   2.13   
48.63   46.26   63.61   48.77   2.18   
47.28   47.23   61.27   50.18   2.00   
45.16   48.21   56.99   50.39   2.01   
48.45   45.40   63.65   48.24   2.14   
47.76   45.27   63.18   48.07   2.12   
45.29   45.15   56.91   50.54   1.99   
45.85   45.21   59.03   48.13   1.95   
47.96   46.06   62.32   49.55   2.04   
46.42   47.56   57.06   50.73   2.00   
47.59   46.74   57.46   48.98   2.17   
47.28   44.78   56.77   46.43   2.08   
45.30   46.81   50.36   45.51   2.34   
46.46   43.40   58.38   45.93   2.01   
43.70   46.52   50.97   47.99   2.01   
46.79   41.50   57.80   46.41   1.99   
43.70   47.39   49.52   48.71   1.97   
47.51   44.27   50.73   34.71   2.22   
46.06   45.74   50.91   48.74   2.05   
45.11   46.31   53.73   49.34   1.99   
48.35   43.99   62.35   46.55   2.12   
44.82   46.16   60.66   51.16   1.83   
48.24   47.76   54.52   44.34   2.13   
44.27   47.10   50.70   48.99   2.01   
47.07   44.28   58.44   47.33   2.07   
45.73   46.00   58.70   47.84   2.01   
46.64   44.84   58.00   48.11   2.17   
44.35   47.72   54.15   47.57   2.02   
48.51   45.26   56.94   48.26   2.20   
44.77   45.95   57.38   47.82   1.95   
47.93   46.54   59.51   50.45   2.00   
47.83   46.53   63.46   52.40   1.98   
49.16   48.57   64.04   52.33   2.03   
48.69   48.59   64.17   51.85   1.98   
48.88   48.37   63.78   52.02   1.99   
48.18   49.05   63.98   52.02   2.06   
48.62   48.79   64.62   51.90   2.10   
49.49   48.35   64.66   52.18   2.13   
49.25   48.29   63.88   52.22   2.10   
48.86   47.68   63.01   49.03   2.11   
46.40   48.37   57.85   51.67   1.92   
48.95   48.34   65.22   51.83   2.03   
49.46   46.84   55.96   50.92   2.03   
47.83   45.80   60.26   49.94   2.16   
45.74   48.34   58.06   51.29   1.95   
46.66   47.13   64.83   52.14   1.96   
47.36   47.34   64.07   48.90   2.17   
48.93   47.29   59.38   45.99   2.07   
47.56   47.66   59.62   50.96   2.03   
46.48   46.04   56.30   51.59   2.02   
47.70   46.34   61.54   47.72   2.06   
48.63   47.31   63.92   51.64   2.15   
45.88   46.40   58.85   49.47   2.04   
47.48   46.27   55.97   50.25   1.97   
47.61   48.21   61.08   51.38   1.99   
47.88   47.72   63.29   47.56   2.00   
45.44   47.63   63.63   52.11   1.99   
48.99   47.49   65.00   52.10   2.09   
48.93   45.75   64.09   52.20   2.03   
47.44   46.95   62.32   52.20   1.97   
49.23   47.95   63.84   51.75   2.10   
48.53   48.06   65.72   51.25   2.07   
48.21   47.24   52.53   51.02   2.11   
45.06   45.82   57.36   47.81   1.85   
46.78   48.29   57.50   51.18   1.94   
48.44   48.18   59.70   52.08   2.14   
47.37   46.58   62.75   52.23   1.94   
48.03   49.12   63.53   52.46   1.98   
49.11   48.47   63.78   52.44   2.02   
48.96   47.93   64.64   51.89   2.07   
48.88   47.77   65.70   51.90   2.08   
48.84   48.66   65.72   52.31   2.09   
48.81   48.80   64.92   52.18   2.13   
49.21   47.31   55.57   50.38   2.11   
47.38   46.38   57.53   50.33   2.11   
46.77   43.67   56.90   46.83   2.05   
44.78   46.94   61.32   52.38   1.94   
48.81   48.74   64.17   52.24   1.98   
48.96   48.66   64.47   49.88   2.11   
49.02   48.38   65.43   49.20   2.14   
48.51   45.60   62.76   52.61   1.98   
49.23   47.18   60.73   50.91   2.05   
