N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
38.11   48.44   55.46   50.73   1.60   
48.14   48.02   62.27   51.01   2.00   
48.65   47.04   63.33   50.88   2.00   
48.52   47.63   62.79   51.58   2.00   
48.31   48.19   62.27   50.99   2.05   
48.12   48.49   62.88   51.62   2.49   
43.09   47.77   64.31   51.24   1.85   
48.74   48.21   64.29   50.59   2.08   
48.81   47.72   63.04   51.66   2.09   
48.39   48.50   62.66   51.62   2.08   
45.82   47.48   64.41   48.41   1.93   
48.41   47.53   64.52   51.21   2.06   
48.86   47.63   64.26   51.16   2.09   
48.53   48.21   62.96   51.69   2.08   
47.83   48.49   62.62   51.40   2.05   
48.75   48.55   62.60   51.04   2.06   
48.46   47.46   64.50   50.78   2.07   
48.59   48.29   64.22   51.17   2.08   
48.22   48.27   62.52   52.04   2.09   
48.56   48.28   62.64   51.40   2.07   
48.77   47.68   63.24   51.19   2.07   
48.43   47.93   64.04   51.10   2.07   
48.21   48.18   63.71   51.10   2.06   
48.54   48.05   62.65   51.89   2.10   
48.74   48.19   62.97   51.11   2.06   
48.65   48.12   63.47   50.78   2.06   
48.10   48.35   63.02   51.18   2.05   
48.13   48.15   63.59   51.49   2.09   
49.12   48.15   63.31   51.71   2.11   
49.14   47.56   63.27   51.15   2.08   
48.54   48.13   63.08   51.15   2.06   
48.05   48.65   63.01   51.10   2.03   
48.78   48.05   64.31   48.99   2.08   
49.12   47.93   63.80   50.95   2.10   
48.92   47.79   63.06   51.41   2.08   
48.00   48.40   62.86   51.45   2.04   
48.19   48.63   63.13   51.57   2.10   
44.98   47.66   60.41   50.81   2.01   
48.82   47.23   62.91   51.98   2.08   
48.57   48.44   63.04   51.42   2.07   
48.34   48.49   62.52   51.51   2.06   
48.70   48.37   62.42   51.56   2.11   
49.03   47.45   64.42   50.99   2.09   
48.65   47.34   57.40   50.46   2.13   
48.37   45.96   55.75   49.97   2.09   
48.52   47.56   61.16   51.13   2.16   
47.96   46.51   58.80   50.39   1.98   
47.29   45.37   60.90   50.16   1.95   
48.31   48.39   62.55   51.15   1.99   
46.88   47.85   62.24   49.14   2.06   
47.98   47.48   64.07   49.31   2.13   
47.52   47.83   58.41   51.25   2.05   
48.38   47.39   59.30   47.92   2.07   
46.62   47.23   61.84   48.91   2.00   
47.07   46.82   58.35   45.47   1.97   
47.03   47.80   62.45   51.46   1.96   
47.81   45.36   52.71   49.56   2.11   
48.44   46.46   58.75   50.96   2.00   
48.32   47.17   62.07   51.23   2.11   
45.14   48.25   62.58   48.76   2.00   
46.76   45.83   61.84   49.61   2.09   
47.46   45.43   57.72   51.57   1.98   
46.73   47.05   61.84   48.36   2.02   
48.71   45.61   51.55   49.64   2.15   
45.11   44.82   61.04   51.29   1.87   
48.25   48.57   62.34   51.57   1.99   
48.62   48.47   62.50   51.17   2.08   
48.65   47.95   63.75   50.89   2.07   
49.14   47.44   64.31   50.89   2.09   
48.66   48.22   62.99   51.37   2.08   
48.53   47.82   62.61   51.67   2.08   
48.65   48.03   63.01   51.61   2.07   
48.50   48.02   62.98   51.24   2.14   
48.15   46.77   64.45   49.71   2.06   
48.27   48.09   62.60   51.88   2.09   
48.91   48.32   63.04   51.60   2.09   
48.78   48.00   63.27   51.14   2.07   
48.29   48.43   63.02   51.09   2.05   
48.35   48.22   63.97   51.40   2.07   
49.09   47.99   64.08   51.51   2.13   
48.96   48.30   63.12   51.72   2.09   
48.43   48.08   63.01   51.11   2.05   
48.03   48.55   63.19   51.13   2.04   
48.23   48.09   63.66   51.66   2.08   
49.14   48.28   63.69   51.49   2.12   
49.05   48.19   63.09   51.85   2.09   
46.31   48.44   62.82   51.26   1.88   
48.46   48.05   62.78   51.31   2.07   
48.76   48.22   62.42   51.62   2.10   
49.08   47.62   64.29   51.65   2.13   
49.08   45.86   55.00   51.88   2.16   
47.21   47.93   62.33   51.17   2.01   
47.92   48.29   62.45   51.53   2.05   
48.62   48.05   64.28   51.50   2.10   
49.00   48.12   59.38   49.02   2.11   
48.28   46.76   62.32   49.11   1.98   
47.46   47.34   62.24   49.64   1.96   
47.21   47.89   63.11   51.32   2.01   
48.80   47.42   64.54   51.22   2.08   
48.32   47.45   62.99   51.49   2.13   
