N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
27.69   44.74   45.28   49.58   1.15   
48.68   48.18   60.96   51.42   2.04   
46.35   46.12   60.53   50.81   1.94   
48.34   47.01   60.30   50.61   1.98   
46.98   46.96   60.61   50.28   1.91   
47.34   48.18   60.53   50.71   2.03   
48.37   47.42   63.14   51.11   2.07   
47.25   46.92   59.79   49.68   2.05   
47.95   44.75   62.52   49.06   1.96   
47.95   48.44   65.31   52.05   1.98   
48.44   48.11   61.32   46.60   2.07   
45.95   47.83   55.67   46.01   1.92   
46.10   47.00   59.53   50.66   1.96   
47.80   47.58   60.96   52.32   1.98   
48.78   47.98   62.70   52.64   2.06   
48.74   47.81   63.26   51.78   2.02   
48.65   46.99   64.31   51.79   2.08   
47.82   48.10   64.00   49.13   2.08   
48.22   47.76   62.68   50.92   2.06   
48.35   39.99   31.29   50.02   2.02   
48.69   48.06   63.63   52.07   2.00   
49.31   48.27   63.80   52.71   2.04   
49.01   47.55   64.08   52.32   2.00   
48.65   48.50   63.86   52.22   1.97   
48.16   48.96   64.31   51.81   1.97   
48.54   48.43   65.02   52.30   2.02   
49.45   48.54   64.69   50.99   2.08   
49.14   48.05   65.23   52.22   2.01   
47.95   46.22   60.50   52.10   1.97   
48.51   48.59   64.05   52.01   1.98   
48.62   48.91   63.38   52.46   1.97   
48.51   48.51   63.85   52.31   1.99   
48.87   47.85   65.63   52.29   2.00   
48.95   48.05   65.55   51.90   2.00   
49.05   47.90   64.85   52.12   2.01   
48.66   48.44   64.33   50.49   2.07   
47.46   47.10   60.17   51.28   2.05   
48.74   46.93   63.98   51.90   1.98   
48.56   47.99   65.57   51.50   1.99   
48.80   48.12   65.20   52.15   2.00   
48.69   48.51   64.43   52.31   2.01   
48.80   48.37   63.57   52.81   1.99   
49.05   48.56   63.80   52.31   2.01   
48.97   48.35   64.17   52.17   2.00   
48.72   47.77   64.08   51.89   1.99   
48.53   48.62   65.18   52.13   1.98   
48.80   48.48   64.97   50.60   2.05   
49.28   48.44   65.18   52.07   2.03   
49.40   48.45   64.02   52.22   2.02   
48.93   47.92   64.45   52.46   2.00   
48.82   48.78   63.56   52.14   2.00   
48.75   48.88   64.15   52.43   2.00   
48.55   48.68   64.10   52.25   2.00   
49.08   48.01   65.25   52.24   2.01   
49.34   46.59   62.50   51.23   2.04   
45.62   46.88   63.86   52.29   1.86   
48.14   48.94   63.63   52.16   1.97   
48.91   48.57   63.26   52.17   2.01   
48.62   48.37   64.10   51.86   1.98   
48.68   48.09   65.23   51.75   1.99   
48.99   48.21   65.27   51.93   2.01   
48.60   48.34   64.52   52.15   1.99   
48.82   48.19   63.09   52.52   2.00   
48.99   48.66   63.97   52.42   2.01   
48.90   48.56   63.68   52.08   2.00   
48.13   47.41   62.83   51.41   1.96   
48.41   48.60   64.92   52.20   1.99   
48.78   48.29   64.73   52.42   2.03   
49.37   48.25   65.10   52.21   2.02   
49.34   47.77   64.12   52.57   2.02   
48.93   48.15   64.05   52.30   2.01   
48.50   48.71   64.19   52.02   1.98   
48.47   48.70   63.68   52.15   1.98   
48.88   48.62   63.90   52.17   2.00   
48.88   48.17   64.81   52.24   2.02   
49.16   47.93   65.48   52.15   2.01   
48.97   48.31   64.54   52.27   2.00   
49.22   47.60   64.38   51.67   2.02   
48.32   48.93   63.46   52.48   2.07   
48.97   48.60   63.85   52.23   2.09   
49.00   47.75   64.31   51.97   2.08   
49.00   47.85   65.31   51.42   2.21   
49.35   48.28   56.59   50.66   2.04   
48.13   48.32   62.79   52.36   2.05   
48.88   48.60   64.15   52.16   2.08   
48.23   48.25   64.36   51.93   2.04   
48.14   48.60   65.13   51.67   2.05   
48.59   48.50   64.41   52.29   2.10   
49.10   48.37   63.66   52.73   2.10   
49.31   48.02   64.00   52.28   2.09   
48.75   48.72   63.36   51.86   2.08   
48.69   48.63   63.58   50.20   2.14   
47.07   47.00   64.28   52.32   2.02   
49.23   48.35   65.46   52.16   2.11   
49.17   47.43   64.42   52.22   2.12   
48.70   48.41   64.21   51.98   2.07   
48.32   48.80   64.01   52.30   2.05   
48.55   48.91   63.31   52.47   2.07   
46.98   46.76   61.81   51.79   2.07   
48.68   46.82   65.04   51.84   1.99   
