N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
26.16   45.79   42.40   51.38   1.06   
48.54   47.85   63.73   51.66   1.97   
48.47   48.66   62.78   51.85   2.05   
48.38   48.08   64.27   51.79   2.06   
48.68   48.09   63.88   51.34   2.00   
48.59   47.85   63.29   51.96   2.08   
48.05   47.95   63.58   51.70   2.06   
48.11   47.42   62.91   52.07   2.13   
48.48   47.99   63.91   50.19   2.02   
48.12   46.12   62.97   50.88   1.98   
48.76   47.69   63.01   51.87   2.09   
48.06   48.32   63.16   50.94   2.05   
48.63   48.21   62.84   51.48   2.07   
47.96   47.82   63.80   51.23   2.05   
48.90   47.89   65.11   51.49   2.07   
48.72   48.26   63.73   51.97   2.07   
48.84   48.32   62.78   52.47   2.07   
45.64   48.18   62.29   51.07   1.94   
48.72   47.98   63.90   51.41   1.97   
48.51   47.79   65.00   51.53   1.97   
48.44   48.29   64.95   51.59   1.98   
48.71   48.37   63.43   52.31   2.02   
49.19   48.12   63.29   52.30   2.11   
48.66   47.71   64.03   51.17   2.04   
48.76   47.95   63.29   51.52   2.05   
48.12   48.31   64.78   51.58   2.05   
48.82   47.99   64.05   52.03   2.09   
49.15   48.12   62.80   51.68   2.01   
48.10   46.31   63.93   51.93   1.97   
48.63   48.28   63.61   51.56   1.99   
48.09   48.56   63.39   37.80   2.06   
36.65   46.66   55.87   51.39   1.55   
48.74   48.28   63.71   51.67   2.06   
48.38   48.63   63.12   51.84   2.05   
48.43   48.09   64.59   52.11   2.13   
48.53   48.45   63.49   48.54   2.07   
47.02   47.76   63.07   51.51   1.91   
48.22   48.53   63.24   51.66   2.03   
48.37   48.66   62.94   51.62   2.08   
48.81   48.03   64.72   51.88   2.08   
49.15   47.39   65.24   51.73   2.08   
48.64   47.98   63.55   52.00   2.06   
48.25   48.53   63.66   51.55   2.04   
47.99   48.75   63.14   51.96   2.02   
48.51   47.42   61.35   49.74   1.99   
48.62   47.68   64.90   51.52   1.99   
48.90   47.92   64.69   51.49   2.00   
48.65   48.28   63.73   52.11   2.07   
48.23   48.43   63.24   51.83   2.05   
48.81   48.43   63.27   51.93   2.07   
48.57   47.73   63.71   51.45   2.05   
48.92   47.85   64.62   51.76   2.08   
48.66   47.86   64.12   52.01   2.08   
48.93   48.12   63.34   52.42   2.09   
48.78   48.38   63.63   51.64   2.06   
48.63   48.09   63.86   51.74   2.06   
48.32   48.37   63.81   51.38   2.06   
48.66   48.27   64.31   52.01   2.09   
48.96   48.06   64.55   51.58   2.09   
49.02   47.53   63.80   51.87   2.07   
48.84   48.25   63.98   51.49   2.05   
48.53   48.45   63.61   52.06   2.08   
48.35   48.57   63.46   51.01   2.08   
49.03   47.57   60.52   51.71   2.13   
49.03   47.52   63.65   51.77   2.07   
48.57   48.38   63.76   51.12   2.07   
48.31   48.66   63.11   51.92   2.04   
48.43   48.41   63.26   51.69   2.06   
48.81   48.24   64.38   51.88   2.09   
48.91   47.66   64.99   51.36   2.08   
48.34   48.44   63.38   52.06   2.05   
48.41   48.65   62.97   52.11   2.07   
48.84   48.05   63.53   51.58   2.08   
48.75   47.98   63.98   51.47   2.07   
48.93   47.63   64.69   51.34   2.07   
48.17   48.39   64.97   51.55   2.05   
48.69   48.02   63.23   52.46   2.09   
48.81   48.51   63.22   51.80   2.07   
48.87   47.69   63.44   51.50   2.05   
48.63   48.22   64.59   51.73   2.06   
48.29   48.35   64.17   51.60   2.05   
48.66   48.22   64.19   52.23   2.09   
49.08   48.19   63.16   52.40   2.10   
48.27   48.32   64.07   51.33   2.03   
48.72   47.62   63.78   50.16   2.02   
47.65   47.99   63.95   51.98   1.95   
48.43   47.99   64.45   51.73   2.07   
48.97   47.99   63.90   52.24   2.09   
48.88   47.77   63.88   52.20   2.06   
46.84   48.43   60.90   51.96   1.99   
48.74   48.28   58.48   51.75   2.09   
48.94   48.31   63.73   51.89   2.09   
49.11   47.51   65.25   51.38   2.08   
48.93   47.30   63.63   52.17   2.07   
47.99   48.69   63.81   51.55   2.03   
48.15   48.55   63.36   51.96   2.05   
48.72   48.28   63.90   52.05   2.09   
49.13   47.65   65.29   51.40   2.08   
48.82   48.27   64.92   51.51   2.07   
48.53   48.31   63.61   52.23   2.07   
