N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.90   47.05   47.48   47.66   1.39   
45.45   45.20   59.70   48.40   2.02   
46.07   45.51   60.48   49.38   1.94   
46.91   46.72   62.75   50.99   2.04   
47.35   48.19   60.21   52.14   1.99   
47.39   48.45   64.79   51.69   1.91   
49.34   48.74   65.68   52.34   1.99   
48.71   49.09   65.65   52.58   2.04   
48.87   49.15   65.10   52.82   2.06   
48.99   48.99   64.86   53.07   2.07   
49.38   48.66   65.56   52.68   2.07   
49.35   49.00   65.86   52.57   2.07   
49.23   48.22   65.84   52.48   2.07   
48.82   48.96   65.88   52.45   2.05   
49.43   49.06   65.02   52.56   2.01   
49.20   48.53   64.94   52.04   1.99   
48.11   48.56   60.26   51.43   2.05   
49.41   46.27   61.31   51.03   2.15   
47.73   46.40   64.26   49.45   1.96   
46.83   47.82   63.23   50.65   1.99   
49.22   47.77   64.81   51.89   2.10   
48.83   47.77   64.73   52.69   2.04   
48.97   48.74   65.34   46.56   2.16   
46.45   45.24   57.12   50.62   2.02   
48.18   45.03   63.49   49.32   2.04   
46.19   48.11   60.29   51.14   2.01   
47.96   47.76   64.36   53.03   2.04   
49.14   48.78   64.95   52.84   2.08   
49.26   48.81   64.88   52.47   2.08   
49.19   48.44   65.68   51.97   2.07   
49.23   47.86   62.23   51.53   2.10   
48.45   48.89   65.04   52.89   1.97   
48.75   49.16   65.13   52.25   2.00   
49.37   48.55   63.04   51.19   2.10   
48.03   47.46   59.00   49.33   2.03   
46.89   48.69   64.94   51.85   1.91   
48.82   48.07   64.36   51.88   2.07   
48.80   48.23   60.38   49.04   2.02   
48.34   46.67   57.90   52.11   2.03   
49.34   47.72   65.94   52.52   2.07   
49.11   48.75   65.77   52.58   2.07   
49.12   49.14   64.45   52.34   2.11   
49.11   48.24   65.50   50.43   2.16   
46.43   46.59   64.59   51.93   1.89   
49.25   48.49   58.68   51.77   2.11   
49.34   43.59   59.64   50.08   2.07   
48.99   48.59   64.29   51.86   2.00   
49.12   48.13   60.70   51.89   2.06   
48.90   48.87   65.68   52.75   1.98   
49.14   46.87   57.80   49.23   2.09   
49.10   45.92   55.46   51.27   2.13   
48.81   47.03   63.24   50.02   2.04   
49.14   48.71   64.76   51.15   2.11   
47.64   48.76   65.66   52.68   1.93   
49.41   48.93   65.41   52.91   2.07   
49.44   48.03   65.08   52.00   2.07   
49.29   48.99   64.79   52.37   2.09   
49.00   48.62   65.55   52.57   2.06   
48.86   48.50   65.15   52.72   2.04   
49.34   49.10   64.34   52.54   2.10   
48.77   49.05   64.83   49.37   2.14   
48.43   48.82   65.01   52.73   1.98   
49.19   46.76   60.74   51.58   2.08   
47.28   47.56   60.23   49.52   1.97   
47.85   47.49   60.50   50.54   2.07   
47.55   47.75   65.61   52.77   2.00   
49.22   48.22   65.36   52.90   2.12   
48.88   48.43   65.65   52.79   2.05   
48.25   48.66   64.41   52.06   2.08   
47.89   47.68   58.25   50.82   2.03   
48.75   46.99   63.44   53.02   2.05   
49.38   48.84   59.23   50.94   2.22   
48.82   45.96   61.52   49.25   2.01   
46.73   48.49   59.72   53.01   1.89   
49.21   48.62   65.06   52.64   2.00   
49.24   46.59   64.14   52.67   2.11   
48.86   48.43   65.79   32.96   2.13   
48.39   44.56   55.81   48.26   2.10   
47.58   46.17   62.03   50.16   2.01   
49.16   48.69   60.97   50.97   1.99   
49.29   47.80   56.49   51.19   2.18   
47.79   48.17   61.51   52.90   2.01   
48.53   45.67   65.34   52.53   1.98   
48.13   47.23   65.66   52.03   1.97   
48.78   48.23   65.50   47.95   2.09   
42.13   42.00   50.76   44.39   1.83   
46.88   46.55   58.68   49.74   2.09   
47.11   45.91   58.67   49.13   2.06   
47.15   45.74   57.55   48.19   2.09   
47.56   46.94   57.06   48.03   2.12   
46.34   45.91   57.43   49.56   2.05   
45.87   45.62   54.09   49.16   1.93   
48.68   47.72   59.87   50.25   2.06   
48.95   48.57   59.48   52.93   2.01   
49.26   48.94   65.27   52.86   2.01   
49.40   48.69   65.22   52.74   2.09   
49.50   48.40   65.86   52.47   2.07   
49.31   49.03   65.91   52.91   2.07   
48.56   49.16   65.72   50.71   2.07   
48.62   49.03   64.66   52.19   2.09   
