N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
107.68   112.75   104.12   102.78   1.89   
115.37   114.29   103.58   103.10   2.01   
114.70   113.15   104.63   102.56   1.99   
113.00   110.50   105.67   103.14   1.94   
114.29   112.92   105.54   103.27   2.00   
114.95   110.18   104.40   102.74   1.99   
114.68   112.20   105.36   103.22   1.99   
113.15   113.07   105.41   102.88   1.98   
114.36   112.67   105.35   103.18   2.00   
113.55   115.27   106.06   103.00   1.99   
114.36   112.13   104.85   103.01   2.01   
114.54   113.30   105.13   103.18   1.99   
114.19   113.24   105.58   101.87   1.99   
113.88   112.67   105.45   103.18   1.98   
114.95   112.50   105.03   101.39   2.00   
113.72   111.96   105.36   103.22   1.98   
114.95   112.67   103.98   103.50   2.00   
113.88   112.69   105.12   103.40   2.06   
113.55   113.40   104.30   103.32   1.98   
115.35   112.60   104.49   102.70   2.01   
114.29   110.58   105.12   103.18   1.98   
114.54   112.50   105.49   102.96   1.99   
114.54   110.80   105.55   103.27   2.00   
113.30   113.40   105.35   103.28   1.98   
111.96   111.98   104.57   103.27   1.97   
113.96   111.27   105.35   103.28   2.03   
114.29   112.35   104.80   102.74   1.99   
114.62   112.75   105.26   102.57   1.98   
114.77   111.66   104.89   102.34   2.01   
113.30   113.07   105.32   102.12   1.93   
115.19   112.20   105.49   102.96   2.00   
114.38   112.28   105.54   101.91   2.01   
114.52   113.57   105.26   103.22   1.99   
114.36   113.32   103.22   102.88   2.00   
114.93   113.07   105.18   103.04   1.99   
113.40   113.07   104.35   103.32   1.97   
114.29   113.63   105.26   103.10   1.98   
113.96   110.58   105.64   103.27   1.99   
114.36   112.92   104.85   102.65   2.00   
114.70   111.11   105.22   103.09   1.99   
114.62   113.55   105.58   102.18   1.99   
112.20   113.07   105.49   103.40   1.97   
114.70   113.96   105.22   102.52   2.04   
113.65   113.32   104.89   103.18   1.97   
116.03   113.78   105.45   102.26   2.02   
114.68   112.37   105.40   103.32   2.02   
115.37   113.15   103.89   101.96   2.03   
114.54   112.83   104.99   102.44   2.05   
116.37   113.71   104.95   102.48   2.02   
114.70   113.32   104.95   102.70   2.00   
115.11   113.32   104.12   103.00   2.01   
114.03   113.57   105.08   103.45   1.99   
113.78   112.84   103.53   102.57   1.98   
114.03   112.05   105.40   103.14   1.97   
114.60   110.20   105.49   102.30   2.00   
115.11   113.55   104.95   103.14   2.00   
112.43   113.55   105.03   102.53   1.97   
114.21   112.58   104.86   103.49   1.99   
111.50   113.40   105.35   103.28   1.97   
114.36   113.15   105.49   103.63   2.03   
114.21   113.40   105.26   103.49   2.01   
114.93   112.37   105.26   101.65   2.03   
113.55   112.92   105.44   102.61   1.97   
114.87   113.55   105.40   102.26   1.99   
116.03   112.60   105.49   103.00   2.04   
113.98   113.55   105.49   102.44   1.98   
115.03   113.40   104.66   102.35   2.01   
115.01   112.92   104.22   103.49   2.00   
114.77   113.40   105.40   103.05   1.99   
114.52   112.84   104.26   102.38   2.00   
114.29   113.30   105.54   102.22   1.98   
113.57   110.34   104.21   102.83   1.98   
114.44   113.80   105.64   103.22   1.99   
112.13   113.63   105.49   103.45   1.96   
115.43   112.67   105.36   103.36   2.01   
112.52   113.00   105.26   102.60   1.99   
114.11   113.00   104.62   103.23   2.02   
113.96   112.60   104.02   103.22   1.98   
116.13   112.43   105.54   101.74   2.01   
114.44   113.23   105.45   103.32   1.99   
114.60   113.40   104.49   101.53   2.02   
114.05   114.29   105.49   102.96   1.99   
115.27   113.07   104.89   102.88   2.01   
114.21   113.07   105.12   103.54   1.99   
114.93   112.45   104.85   102.86   1.96   
114.95   114.52   104.49   102.74   2.01   
114.77   112.92   104.53   102.96   2.01   
114.29   113.57   105.49   103.57   1.98   
114.93   110.27   105.26   102.52   2.03   
113.32   113.32   105.40   103.00   1.98   
112.28   112.77   104.66   103.18   1.96   
114.77   112.60   105.31   103.40   2.00   
108.70   110.34   104.57   102.65   1.91   
113.88   112.11   103.81   102.88   2.04   
114.29   112.20   95.77   88.01   2.29   
94.00   101.53   89.92   92.49   1.87   
115.68   113.47   104.30   102.78   2.02   
105.05   103.15   102.00   100.21   1.84   
114.52   111.81   104.85   102.79   1.99   
114.87   109.82   105.54   103.53   2.06   
