N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.73   48.13   52.05   52.77   1.38   
48.45   48.93   62.68   52.96   2.04   
48.72   48.38   63.63   51.72   1.99   
48.90   48.02   64.45   51.97   2.01   
48.25   49.02   64.88   51.48   1.97   
48.15   46.06   64.83   32.52   2.10   
48.18   48.44   57.73   52.28   1.97   
47.24   48.88   58.39   52.27   2.04   
48.93   48.75   65.43   52.68   2.10   
49.30   47.52   64.38   50.12   2.21   
46.29   49.26   57.93   49.04   1.92   
46.12   48.40   65.06   51.53   1.88   
48.41   49.02   64.86   52.76   2.03   
49.73   48.87   65.72   52.56   2.07   
49.69   48.71   65.99   52.36   2.03   
49.10   48.51   64.74   52.46   2.01   
49.63   48.68   64.78   52.93   2.04   
49.12   47.14   63.12   52.42   1.99   
48.93   48.81   64.36   52.78   2.02   
48.81   49.14   63.34   52.85   2.05   
49.16   47.89   65.48   52.11   2.02   
49.37   47.49   66.01   51.97   2.02   
48.53   49.05   66.15   52.78   1.99   
49.11   48.84   64.97   51.29   2.10   
49.08   48.59   64.26   53.00   2.02   
49.34   49.37   64.47   52.17   2.01   
49.20   48.92   64.76   52.08   2.00   
49.28   48.78   64.62   52.23   2.01   
48.84   48.37   65.77   51.53   2.00   
47.82   49.01   64.22   52.61   1.99   
49.23   48.86   65.48   52.81   2.05   
49.77   48.34   64.97   52.96   2.09   
49.02   47.28   59.75   52.60   2.13   
49.05   47.27   63.61   52.15   2.18   
48.05   48.18   59.01   51.67   1.99   
49.32   48.76   65.13   52.77   2.11   
49.69   48.45   65.83   52.32   2.12   
48.86   45.96   56.02   51.64   2.07   
45.70   48.84   63.17   51.97   1.86   
48.50   49.17   63.68   52.75   1.99   
49.38   48.40   64.64   52.61   2.05   
49.34   48.88   66.30   52.74   2.02   
49.28   48.76   65.75   52.86   2.01   
49.72   48.75   66.15   52.97   2.06   
49.11   48.70   63.88   53.19   2.04   
49.31   49.11   64.12   52.82   2.03   
48.88   48.59   61.98   48.71   2.11   
46.82   47.07   58.26   51.64   1.92   
48.78   48.87   65.75   52.29   2.00   
48.84   49.03   65.06   52.86   2.02   
49.67   48.87   64.92   53.15   2.04   
47.78   47.21   58.74   51.50   2.05   
47.48   48.27   58.84   51.62   2.05   
48.72   48.59   65.64   52.54   2.07   
48.93   48.97   65.17   52.45   2.11   
49.69   47.22   62.34   51.56   2.18   
48.66   46.50   61.62   49.80   2.07   
48.83   48.90   64.60   51.93   2.07   
48.88   48.32   62.18   52.54   2.09   
48.38   48.78   65.79   52.87   2.09   
49.58   47.73   65.73   51.56   2.12   
48.72   48.29   65.18   50.53   2.02   
46.81   48.96   56.10   51.87   1.98   
48.50   48.25   58.41   51.90   1.99   
48.37   48.97   59.99   49.31   2.01   
48.34   46.82   59.25   50.85   2.01   
47.43   47.96   60.02   51.50   2.06   
47.55   48.05   58.59   52.36   2.04   
49.06   48.34   64.67   49.45   2.11   
48.19   45.33   63.44   45.36   2.11   
46.57   44.23   58.44   47.24   1.97   
47.55   47.26   61.30   34.56   2.37   
48.81   47.99   65.91   52.32   2.00   
48.15   47.95   64.57   52.55   1.97   
49.47   49.29   66.21   52.07   2.02   
49.12   49.31   65.72   53.06   2.00   
49.37   48.47   66.15   52.89   2.02   
49.44   48.90   66.30   52.71   2.00   
49.25   49.40   65.94   52.97   2.01   
49.28   49.28   65.52   53.45   2.01   
49.01   49.40   66.01   53.43   2.01   
49.74   49.20   64.95   51.89   2.02   
47.85   49.32   66.04   53.12   1.95   
49.38   48.75   65.17   52.63   2.00   
49.43   48.81   65.93   52.98   2.01   
49.19   49.40   65.83   53.03   2.01   
49.35   48.86   65.57   53.42   2.00   
49.50   49.38   63.63   52.85   2.03   
49.55   48.96   66.22   53.11   2.03   
49.70   48.32   66.17   53.24   2.02   
49.69   49.19   66.08   53.38   2.03   
49.14   48.41   65.84   52.89   2.00   
49.13   49.44   65.32   53.25   2.00   
49.10   49.34   65.11   53.39   2.03   
49.78   49.10   65.57   53.18   2.07   
49.77   48.60   65.79   52.45   2.03   
49.71   48.75   65.99   52.79   2.02   
49.57   49.01   65.84   52.63   2.01   
49.25   49.32   65.92   52.76   2.01   
49.16   49.34   65.23   53.11   2.02   
