N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
27.37   46.29   45.85   51.69   1.20   
47.49   47.61   61.24   47.00   2.18   
45.36   46.92   60.59   46.72   2.04   
46.39   46.28   60.87   47.36   2.02   
47.73   47.42   62.16   47.90   2.03   
46.16   47.83   61.54   51.10   1.89   
47.76   47.27   57.90   50.76   2.01   
46.76   47.34   60.56   50.51   1.95   
47.93   45.33   55.93   46.00   2.20   
43.45   44.63   58.82   49.27   1.79   
47.92   48.27   63.49   50.96   2.05   
48.72   47.99   63.24   50.78   2.10   
48.88   47.49   62.75   51.62   2.09   
48.29   47.66   62.73   51.43   2.06   
48.41   48.21   62.28   51.56   2.09   
47.81   47.80   63.92   51.15   2.07   
48.81   47.57   64.00   51.15   2.23   
46.54   46.96   57.02   46.63   2.03   
46.40   45.80   53.88   47.59   1.91   
47.57   47.52   63.53   49.94   2.14   
44.04   46.29   50.36   49.48   2.00   
46.35   44.67   45.56   51.49   2.35   
43.73   46.98   56.43   50.54   1.88   
46.00   46.15   60.87   48.32   1.98   
48.05   46.07   62.55   52.20   2.00   
48.99   47.89   62.71   50.95   2.08   
48.69   47.78   63.32   50.31   2.07   
46.81   47.65   63.08   49.63   2.05   
48.29   47.41   60.85   50.68   2.22   
45.53   45.11   57.20   49.59   2.01   
47.13   47.52   61.60   43.48   2.15   
45.60   41.76   47.91   45.69   2.10   
42.87   45.26   51.73   39.74   1.90   
43.32   46.27   53.79   46.35   1.89   
45.17   44.45   54.32   47.67   2.01   
45.20   44.63   55.71   45.19   2.01   
44.59   44.84   55.40   48.37   1.91   
46.27   45.06   58.72   47.43   1.99   
47.39   47.68   62.08   49.52   2.08   
48.32   47.61   62.91   48.03   2.01   
48.65   46.69   59.70   49.64   2.12   
45.87   48.71   62.68   51.90   1.89   
48.81   48.75   52.55   48.69   2.04   
47.52   44.43   56.51   49.13   2.18   
46.43   48.49   54.62   51.51   1.99   
45.83   47.46   63.42   51.47   2.00   
46.54   46.77   54.82   51.34   2.06   
47.75   44.86   62.60   49.34   1.99   
47.63   48.59   61.48   50.64   1.99   
48.11   47.45   64.45   49.09   2.00   
48.05   47.11   63.16   49.35   1.99   
48.12   48.25   62.10   51.89   2.00   
47.69   47.49   61.46   47.99   1.99   
45.12   47.28   60.41   50.72   2.02   
45.38   47.31   53.58   51.62   1.93   
46.10   43.78   56.62   49.97   1.93   
46.71   47.85   61.89   51.67   2.02   
48.82   47.23   64.90   51.18   2.08   
48.60   47.46   63.68   51.13   2.08   
43.41   44.58   56.55   47.60   1.76   
45.45   44.33   63.74   50.60   1.86   
48.82   45.80   61.07   49.34   2.02   
48.60   45.39   59.64   51.32   2.00   
48.65   48.50   64.28   49.97   2.09   
48.54   48.15   63.52   52.20   2.05   
48.31   46.91   64.90   52.31   2.04   
48.56   48.57   64.60   51.83   2.05   
48.47   48.59   63.80   52.36   2.05   
48.43   47.23   64.26   52.42   2.05   
48.13   48.46   62.70   50.63   2.04   
48.88   47.86   63.76   51.88   2.08   
48.82   47.13   63.83   51.11   2.07   
47.73   48.12   63.71   50.77   2.08   
48.43   48.74   64.78   52.02   2.04   
49.16   48.02   63.18   51.97   2.08   
48.19   46.79   64.38   51.88   2.05   
48.47   48.66   64.00   51.55   2.12   
49.28   47.65   63.86   52.12   2.11   
49.17   46.96   63.67   52.25   2.12   
48.54   48.47   64.78   52.12   2.09   
48.56   48.27   64.88   51.07   2.06   
48.72   47.69   64.38   51.26   2.08   
48.25   48.60   65.10   52.30   2.07   
48.35   47.31   64.38   52.13   2.06   
48.96   48.75   64.80   51.76   2.06   
48.72   48.62   64.61   51.77   2.06   
48.57   48.69   64.29   52.10   2.06   
48.98   48.60   64.26   52.15   2.09   
48.75   48.08   64.76   51.59   2.07   
49.12   48.62   64.21   51.82   2.10   
48.95   48.34   62.29   51.15   2.08   
48.32   48.57   64.19   51.50   2.07   
48.11   48.72   63.41   52.17   2.07   
49.11   47.70   64.81   51.95   2.07   
48.95   48.01   64.76   51.97   2.07   
48.57   48.27   64.21   52.06   2.06   
49.01   47.79   63.93   51.17   2.11   
48.62   48.50   63.26   52.13   2.09   
48.77   48.19   63.58   51.39   2.16   
46.74   46.19   61.87   50.26   2.03   
