N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
128.81   131.69   131.23   124.74   1.94   
130.61   134.24   127.39   125.91   1.89   
136.51   138.17   129.45   133.12   1.99   
135.35   138.28   128.97   128.74   1.93   
138.06   136.15   131.72   130.16   2.07   
135.93   136.04   131.16   129.17   1.94   
138.06   137.32   131.36   131.23   2.00   
139.75   135.82   129.59   131.36   2.08   
139.64   137.32   131.07   131.59   2.00   
137.83   139.23   126.92   132.45   2.00   
137.01   140.45   131.29   130.51   1.98   
138.06   138.40   131.07   129.60   2.05   
140.60   136.07   133.26   131.79   2.02   
135.35   135.14   131.00   127.92   1.97   
132.78   140.10   132.96   122.58   1.90   
136.87   140.10   131.79   128.76   1.99   
140.34   137.83   130.78   130.01   2.06   
139.49   136.76   133.63   129.80   1.95   
116.98   140.22   130.01   130.22   1.71   
136.65   137.35   128.74   128.63   2.01   
141.85   138.17   132.09   131.07   2.10   
136.98   138.65   130.71   131.29   2.00   
135.71   138.03   130.16   130.94   1.94   
137.46   136.40   128.74   128.76   2.00   
139.03   139.37   130.43   128.96   2.00   
135.85   139.00   126.78   129.39   1.96   
139.75   139.37   128.96   130.58   2.07   
139.61   138.06   130.71   133.05   2.02   
135.03   138.54   130.07   129.94   1.95   
138.31   135.35   131.86   133.35   1.98   
136.98   140.10   130.29   129.59   2.05   
133.10   135.49   129.80   130.29   1.91   
140.60   136.65   131.07   129.30   2.05   
137.94   138.51   130.87   128.82   1.99   
138.65   138.51   132.96   132.09   2.02   
135.35   134.78   131.36   129.74   1.96   
137.46   138.40   130.43   130.44   1.98   
134.81   137.57   129.09   130.94   2.04   
138.40   134.11   131.00   131.36   1.98   
138.40   140.22   132.24   131.00   2.02   
137.46   136.29   132.45   131.86   2.02   
138.40   136.54   132.16   129.80   1.98   
135.25   137.10   129.17   130.44   1.98   
136.18   138.65   129.94   130.22   1.96   
139.84   137.12   130.01   128.89   2.01   
136.54   137.69   132.82   129.52   1.98   
138.88   140.84   132.16   129.59   2.02   
140.84   135.57   131.88   130.94   2.04   
136.29   133.66   131.23   129.94   2.00   
132.57   138.51   132.52   131.00   1.90   
138.28   135.96   132.36   132.02   1.99   
139.26   136.15   132.17   131.50   2.00   
139.37   141.97   132.52   131.93   1.99   
139.72   138.06   133.33   130.22   2.07   
140.99   138.77   131.29   130.14   2.01   
139.37   139.35   130.51   133.19   1.99   
138.77   139.23   131.09   132.66   2.06   
138.88   140.48   131.59   133.40   2.00   
136.62   133.23   118.05   131.07   1.97   
139.99   139.26   131.36   120.18   2.03   
139.75   138.65   131.36   129.72   1.98   
140.34   139.99   131.88   128.27   2.01   
137.69   134.57   132.89   133.56   1.99   
139.49   136.98   132.02   132.09   1.99   
138.43   140.72   132.23   133.93   1.98   
140.87   138.17   131.72   130.36   2.03   
140.72   137.21   131.72   131.95   2.02   
138.28   142.36   133.10   130.22   1.96   
140.25   137.91   132.98   132.73   2.01   
139.87   137.80   132.82   131.59   2.00   
139.23   140.48   132.45   132.52   1.99   
138.65   139.37   130.36   129.37   2.07   
136.73   139.64   130.01   132.45   1.97   
138.77   139.64   132.59   133.12   1.98   
136.62   140.87   131.07   130.01   1.92   
138.77   142.33   132.38   132.38   2.01   
139.64   138.51   130.80   122.88   1.98   
134.68   142.09   130.87   131.36   1.99   
137.57   140.72   131.72   132.09   2.02   
137.35   140.10   130.65   130.16   1.97   
140.87   140.84   132.45   131.50   2.00   
140.22   140.48   132.52   129.45   2.01   
139.99   139.99   131.65   130.65   2.00   
137.10   140.10   130.16   130.36   2.04   
139.61   139.00   131.16   131.65   2.06   
139.37   138.17   133.26   132.45   1.97   
138.51   139.75   130.94   133.26   2.00   
139.00   140.48   131.86   131.59   1.97   
142.33   136.87   132.02   132.16   2.07   
136.98   139.99   126.64   132.98   1.98   
139.49   140.25   131.50   132.82   2.00   
139.75   139.61   133.26   131.23   2.02   
139.00   136.65   133.63   132.09   1.97   
138.03   141.49   128.54   132.16   1.97   
140.10   138.43   132.23   129.59   2.09   
138.17   135.71   132.09   130.65   2.00   
140.22   138.43   133.10   133.19   2.01   
138.28   138.77   132.09   131.43   1.97   
141.19   137.83   132.52   131.79   2.01   
136.85   137.57   131.95   130.16   1.99   
