N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
92.47   95.58   95.05   112.05   1.59   
118.71   114.60   110.66   109.19   2.04   
118.53   122.80   113.85   113.64   1.95   
121.22   122.98   114.44   113.91   1.99   
120.76   123.45   114.51   112.78   2.02   
121.20   122.89   114.51   114.01   1.99   
121.03   123.09   113.31   114.13   1.91   
125.30   118.95   114.73   113.80   2.06   
121.31   122.98   114.23   114.07   1.98   
121.49   122.69   114.78   114.83   2.02   
120.85   119.05   115.21   113.42   1.97   
120.12   122.06   113.85   113.42   2.00   
120.31   120.12   114.56   114.66   2.03   
119.84   118.97   115.55   113.96   1.97   
120.76   123.27   114.66   113.58   1.98   
123.25   120.94   114.18   114.72   2.06   
120.76   119.14   115.27   112.57   1.99   
120.03   122.15   114.72   114.94   2.00   
121.11   117.98   115.84   113.80   1.98   
121.86   119.33   115.27   113.74   2.00   
118.86   121.03   114.51   113.69   1.96   
122.13   118.69   114.94   113.00   2.01   
121.11   119.58   114.18   114.39   1.99   
120.94   123.84   114.61   114.01   2.02   
120.31   118.34   113.85   112.79   1.99   
121.84   121.31   115.39   112.79   2.04   
120.03   119.77   114.17   112.21   2.01   
115.11   121.49   113.10   112.61   1.92   
118.97   120.31   112.41   113.10   1.96   
118.44   119.84   111.90   112.94   2.10   
120.76   106.81   102.70   105.03   2.15   
118.80   115.94   115.16   113.36   2.01   
121.66   117.65   113.37   112.25   2.03   
120.57   122.24   113.31   113.91   2.09   
120.22   117.82   114.44   111.43   1.97   
118.59   122.62   114.83   114.17   2.00   
120.29   116.21   116.16   109.80   2.01   
119.67   120.66   113.37   112.89   1.96   
120.68   122.78   113.74   114.08   2.03   
123.00   120.29   114.34   114.68   2.06   
117.55   119.14   112.31   114.18   1.96   
120.74   120.94   114.23   112.62   2.02   
118.09   120.40   113.31   111.62   1.95   
120.12   120.40   113.47   113.36   2.02   
120.57   118.17   115.06   112.10   1.98   
120.29   121.68   112.89   111.67   1.99   
118.53   121.11   113.42   111.38   1.96   
120.03   121.40   112.94   112.67   1.99   
119.50   120.76   111.37   111.32   1.95   
121.31   122.13   116.33   103.10   1.99   
120.94   122.98   113.58   106.58   2.06   
120.48   117.55   120.67   112.51   2.07   
119.92   120.14   112.56   114.40   2.04   
122.24   118.17   117.08   113.85   2.03   
118.17   121.57   113.80   113.05   1.97   
117.30   120.12   113.42   111.79   1.93   
119.58   123.07   113.64   113.21   2.01   
118.97   122.13   112.94   112.41   1.98   
118.78   121.49   111.69   113.80   1.94   
120.03   122.80   112.67   111.48   2.00   
118.07   119.86   113.58   113.74   1.93   
120.66   120.48   112.57   112.25   2.05   
120.20   117.04   114.68   113.04   1.96   
118.69   120.48   112.62   111.98   2.01   
120.57   120.48   115.11   113.90   2.06   
122.13   119.58   113.59   112.15   2.03   
118.69   119.30   113.64   112.89   1.94   
119.22   119.50   112.10   109.74   1.98   
117.22   122.13   114.23   113.21   1.91   
121.20   121.40   113.59   112.56   1.98   
121.03   123.27   113.69   112.20   2.00   
117.30   123.27   114.34   123.71   1.99   
121.75   118.44   114.18   108.45   2.04   
117.90   121.57   112.79   118.75   1.92   
120.31   122.60   114.89   113.64   2.02   
118.44   116.53   114.89   110.50   2.00   
119.75   122.33   113.42   113.09   1.99   
120.76   119.50   114.39   110.50   2.04   
120.94   119.41   113.37   114.17   2.04   
123.07   120.40   113.64   111.67   1.99   
120.85   122.42   115.89   113.90   1.97   
121.68   119.50   113.41   112.52   2.06   
117.06   119.30   114.13   113.16   1.92   
120.29   120.03   112.94   113.00   2.03   
118.17   119.84   112.62   113.59   1.93   
119.77   122.89   114.17   112.52   1.92   
123.27   117.12   113.59   111.16   2.06   
118.27   120.37   112.36   113.64   2.00   
121.86   119.94   114.56   111.84   2.03   
118.61   120.85   113.47   113.47   1.98   
122.71   118.78   115.00   112.89   2.03   
119.75   122.42   113.53   113.27   2.03   
121.97   118.07   113.42   111.89   2.02   
120.12   122.60   113.42   112.52   2.00   
119.22   120.03   113.90   113.32   1.96   
120.94   121.57   112.79   112.94   2.04   
118.34   116.29   114.83   113.36   1.95   
118.34   121.49   113.05   111.32   1.98   
117.55   121.22   112.72   113.85   1.97   
121.31   120.74   114.89   113.16   2.03   
