N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
35.45   46.26   51.64   52.39   1.53   
47.45   49.28   64.86   53.43   1.92   
49.12   50.39   66.80   48.93   2.06   
49.78   47.90   64.27   54.50   2.06   
48.62   46.30   64.12   54.98   2.09   
49.86   50.63   65.32   53.22   2.14   
48.74   47.02   65.25   52.44   2.05   
48.63   49.24   57.97   52.69   2.15   
50.05   48.22   64.85   53.29   2.08   
49.23   48.13   62.10   54.25   2.05   
47.96   49.48   63.36   50.61   1.99   
49.67   49.83   67.91   50.51   2.13   
46.51   49.01   65.00   54.92   1.96   
47.62   50.03   67.21   53.49   2.11   
48.96   48.70   66.16   52.68   2.06   
49.49   49.17   63.68   54.52   1.98   
49.63   50.32   65.11   54.26   2.02   
49.29   47.95   66.08   54.67   2.06   
48.63   47.89   66.61   52.63   2.03   
50.46   49.86   64.54   54.77   2.05   
49.25   47.21   60.05   53.80   2.09   
50.31   49.58   64.94   52.81   2.07   
50.09   47.31   67.21   54.71   2.03   
49.29   47.90   64.15   52.98   2.09   
49.12   49.49   66.17   54.72   1.95   
49.91   49.50   65.63   53.01   2.08   
48.06   49.08   68.57   52.80   1.92   
49.69   50.05   66.81   54.50   2.08   
50.08   50.39   67.08   52.61   2.01   
49.69   47.96   67.97   53.48   1.99   
48.15   46.88   64.09   53.03   2.07   
48.13   49.55   64.62   53.38   2.06   
49.31   49.98   63.34   55.22   1.99   
49.80   46.50   64.85   53.90   2.08   
50.42   47.42   67.99   53.00   2.04   
49.91   49.23   63.85   53.94   2.07   
49.23   48.29   64.71   54.11   2.20   
49.49   49.29   64.03   51.88   2.06   
47.62   47.96   68.05   53.93   2.06   
50.20   49.11   60.76   54.20   2.03   
49.81   44.56   68.20   54.15   2.00   
49.78   44.15   35.51   47.36   2.26   
48.22   48.54   60.26   53.48   2.22   
50.23   45.69   65.86   51.40   2.11   
48.84   47.77   66.91   50.10   1.99   
48.38   49.08   65.70   54.88   1.95   
50.02   50.12   67.80   55.29   2.03   
50.36   49.95   67.40   54.87   2.11   
50.23   49.37   67.72   54.87   2.11   
50.76   49.86   68.39   54.82   2.12   
50.36   50.05   68.49   54.63   2.09   
50.73   50.17   67.84   54.57   2.10   
50.17   50.22   67.99   51.05   2.15   
49.77   50.36   67.44   54.26   2.11   
49.67   49.61   66.17   54.04   2.14   
50.34   49.95   68.16   54.91   2.11   
50.62   49.69   66.28   55.20   2.10   
50.74   49.58   68.32   54.09   2.14   
49.38   48.84   66.81   53.67   2.08   
50.44   49.46   67.38   54.48   2.15   
50.16   50.38   67.61   55.08   2.10   
50.84   50.58   68.07   55.22   2.13   
50.41   50.01   66.16   54.72   2.15   
50.67   49.97   68.34   54.31   2.13   
49.92   49.61   66.10   54.12   2.11   
49.26   49.75   66.91   53.33   2.10   
50.38   48.00   60.30   52.93   2.17   
48.56   49.26   67.00   53.26   2.05   
48.41   49.53   66.27   54.29   2.07   
49.03   49.05   67.02   53.98   2.11   
49.45   48.76   66.52   53.69   2.09   
49.74   48.85   66.58   53.73   2.10   
49.10   48.49   66.50   52.87   2.10   
49.71   49.50   66.77   54.25   2.11   
49.77   50.17   67.89   55.25   2.12   
50.06   49.89   67.76   54.83   2.09   
50.49   50.17   68.20   55.09   2.13   
50.59   50.17   68.18   55.30   2.11   
50.63   49.47   67.86   54.96   2.10   
49.26   47.82   64.66   53.64   2.06   
49.41   42.33   65.91   50.39   2.01   
46.77   48.34   58.92   54.40   2.01   
46.07   45.93   57.16   52.78   2.10   
48.47   48.31   67.40   53.25   2.05   
50.11   48.27   59.10   45.91   2.17   
45.74   49.11   66.97   54.47   1.84   
49.30   49.29   67.04   53.50   2.02   
49.89   48.44   66.89   54.37   2.10   
50.49   48.00   63.08   51.73   2.09   
49.30   46.81   65.66   53.61   1.98   
47.90   49.43   65.79   54.25   2.02   
49.02   49.98   64.91   54.67   2.01   
49.63   49.55   66.19   54.78   2.15   
50.65   49.08   66.12   54.36   2.14   
50.79   49.67   68.18   54.50   2.15   
49.94   50.49   67.30   53.52   2.13   
49.49   49.16   66.87   53.75   2.10   
48.86   50.14   68.53   53.10   2.10   
49.22   49.69   64.78   54.50   2.13   
49.85   48.80   66.52   54.43   2.14   
