N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
110.49   118.00   105.49   104.70   1.94   
118.95   115.19   106.91   102.44   2.11   
115.19   118.34   104.22   104.03   2.08   
117.28   116.13   106.80   102.92   2.04   
116.29   118.50   105.22   104.35   2.04   
118.25   115.19   106.82   102.08   2.04   
116.05   118.86   104.95   104.93   2.03   
118.53   114.62   105.95   101.92   2.12   
116.03   118.27   104.66   104.99   2.05   
119.14   115.03   105.68   104.16   2.08   
116.13   118.34   104.80   105.08   2.05   
117.30   114.62   106.01   104.48   2.03   
115.37   117.47   104.39   104.76   2.03   
118.88   114.11   105.49   103.77   2.08   
115.94   117.14   104.99   105.31   2.07   
118.97   113.96   106.82   102.74   2.07   
115.68   115.45   107.52   102.83   2.03   
115.45   116.45   104.80   105.04   2.06   
118.17   115.43   106.43   103.95   2.06   
112.28   117.90   105.58   104.95   2.01   
118.53   115.35   106.91   103.63   2.10   
116.87   118.00   104.53   104.43   2.07   
117.90   114.29   106.91   103.98   2.11   
116.21   117.98   105.68   104.76   2.04   
114.46   117.04   107.19   101.74   1.97   
115.86   118.17   104.49   104.70   2.07   
118.61   114.13   105.86   102.00   2.07   
115.94   117.63   105.31   104.90   2.06   
118.25   115.11   106.52   104.08   2.10   
118.86   114.13   106.57   103.99   2.07   
116.37   118.07   104.17   105.16   2.10   
116.11   114.38   105.40   103.40   2.03   
115.86   118.25   104.08   105.13   2.06   
118.69   115.29   106.52   103.81   2.08   
115.19   118.44   104.72   105.03   2.05   
118.86   115.45   107.10   103.18   2.09   
115.03   114.70   104.49   105.22   2.04   
118.25   115.53   106.52   103.63   2.06   
115.68   118.44   105.58   105.03   2.06   
115.29   117.47   106.24   105.45   2.05   
116.71   115.61   106.43   103.40   2.05   
114.70   117.47   105.35   104.90   2.08   
118.69   118.25   104.80   104.72   2.11   
118.95   114.38   106.20   103.32   2.12   
115.78   118.34   102.70   104.95   2.06   
114.44   116.03   106.39   101.52   2.01   
116.19   115.21   105.21   105.09   2.07   
118.88   115.03   106.66   102.04   2.06   
115.86   117.38   105.03   105.03   2.04   
118.61   115.61   106.86   102.56   2.07   
115.61   117.49   103.98   104.49   2.05   
119.05   114.60   105.45   103.72   2.08   
115.86   117.82   104.85   105.18   2.06   
118.78   115.68   105.54   102.83   2.06   
113.40   116.96   105.18   104.16   2.01   
118.00   115.61   104.62   103.81   2.05   
115.61   118.09   105.16   105.08   2.07   
118.86   112.60   106.39   103.85   2.08   
115.78   117.63   105.55   105.08   2.07   
115.45   116.45   106.71   102.92   2.03   
113.88   116.19   104.62   104.95   2.03   
116.21   114.85   106.76   103.85   2.03   
115.68   117.90   105.68   105.26   2.10   
117.22   118.00   105.18   104.99   2.09   
118.88   115.68   105.73   103.32   2.13   
115.94   118.88   104.99   104.85   2.07   
118.53   115.35   106.86   102.83   2.07   
116.03   117.65   105.18   104.85   2.07   
118.36   115.53   106.66   102.31   2.07   
115.29   117.47   104.99   104.21   2.06   
118.95   115.37   106.76   102.44   2.09   
116.19   118.53   104.66   105.03   2.08   
118.34   115.45   105.73   103.89   2.06   
111.89   118.44   105.03   104.76   2.00   
117.82   114.95   104.70   103.58   2.06   
115.94   113.72   107.67   104.30   2.03   
115.43   115.70   106.29   105.54   2.06   
115.11   115.37   106.57   104.08   2.00   
116.11   115.86   105.12   103.95   2.07   
118.17   115.45   106.67   103.71   2.08   
113.47   118.09   105.26   105.12   2.03   
118.69   115.03   106.85   103.63   2.07   
112.83   118.61   105.40   104.95   2.01   
118.78   115.19   105.87   103.67   2.14   
115.37   115.11   107.09   104.49   2.00   
116.13   117.90   105.22   104.99   2.09   
118.61   115.37   106.95   103.53   2.08   
116.19   118.17   105.26   103.99   2.07   
118.34   113.63   105.73   102.96   2.07   
116.11   118.36   105.12   103.94   2.07   
118.69   114.93   106.34   103.63   2.08   
117.30   116.69   107.15   102.30   2.05   
115.35   117.57   105.16   104.80   2.06   
117.47   114.95   103.80   103.28   2.04   
115.78   117.98   105.31   104.95   2.07   
118.78   114.62   105.54   103.58   2.07   
116.03   118.44   105.31   105.63   2.07   
119.05   112.35   107.67   103.63   2.09   
114.93   117.73   104.95   105.54   2.05   
119.58   112.75   107.00   104.40   2.09   
