N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
30.92   47.65   48.67   50.82   1.36   
46.24   48.27   60.23   51.06   2.00   
48.34   46.79   62.91   48.55   2.08   
46.63   46.12   60.15   46.55   1.99   
48.05   46.85   63.80   49.92   2.10   
47.78   45.80   56.28   49.09   2.09   
46.53   48.19   63.78   48.44   1.94   
47.38   47.38   62.73   51.34   1.95   
49.14   47.51   64.72   51.60   2.04   
48.90   47.93   64.62   48.53   2.14   
49.06   47.45   59.00   49.87   2.09   
46.50   47.55   60.71   49.96   1.91   
48.31   47.73   58.15   48.25   1.98   
48.60   48.56   63.18   51.86   2.12   
48.65   47.63   52.97   47.29   2.06   
44.07   47.82   57.02   49.65   1.88   
46.99   46.29   60.79   48.51   1.96   
46.02   48.31   63.36   52.24   1.92   
49.06   48.28   64.45   50.28   2.04   
46.91   47.32   63.78   50.25   2.09   
47.39   47.35   58.84   50.91   2.00   
46.34   45.50   59.54   48.42   1.97   
45.92   47.38   62.86   48.63   2.05   
45.80   48.25   54.07   50.27   2.01   
48.15   44.31   62.21   49.35   2.03   
47.89   46.93   60.50   49.50   2.04   
45.85   46.91   53.85   49.41   2.00   
48.69   48.47   56.80   48.73   2.03   
47.04   46.76   59.80   48.50   2.02   
48.39   48.22   64.09   51.47   1.98   
48.86   47.99   64.26   51.89   1.99   
49.19   48.32   64.43   52.06   2.02   
48.03   46.26   63.83   51.16   1.98   
46.18   47.61   57.99   51.38   1.99   
48.78   47.72   64.17   51.52   1.99   
48.55   48.65   64.03   51.87   2.09   
45.94   45.34   61.32   49.47   2.03   
44.50   47.52   53.97   48.94   1.89   
46.11   47.62   56.32   50.47   1.99   
48.40   45.71   60.28   48.11   2.04   
46.62   46.89   59.64   49.02   2.05   
46.03   46.98   63.80   51.21   2.00   
47.82   48.15   63.33   48.71   2.05   
48.23   46.48   63.39   49.62   2.07   
48.72   47.49   64.52   51.89   2.01   
48.87   47.65   64.90   51.42   1.99   
48.92   48.21   64.20   51.80   1.99   
49.20   48.47   61.81   52.20   2.04   
48.53   48.38   64.24   52.29   2.02   
48.57   48.24   64.85   49.52   2.05   
45.87   48.60   51.25   47.28   1.96   
47.72   45.88   63.63   51.03   1.95   
48.35   48.11   63.64   52.18   1.96   
49.15   47.83   64.48   51.96   2.07   
46.88   47.66   58.61   49.71   2.04   
47.13   44.86   61.47   51.80   2.00   
45.47   45.65   60.13   49.39   1.99   
48.72   47.85   57.80   51.15   2.06   
47.18   46.77   52.85   48.84   2.11   
47.06   44.25   59.57   43.27   2.14   
44.66   46.20   54.64   48.85   1.90   
45.51   47.41   58.22   46.71   2.03   
45.37   46.58   48.35   47.88   2.02   
47.62   48.06   55.92   48.88   2.00   
48.18   45.26   54.33   45.45   2.07   
45.13   46.18   54.30   49.16   1.86   
47.04   48.25   64.62   50.63   1.95   
47.73   47.93   63.24   49.91   2.01   
45.58   45.12   57.90   50.62   1.86   
45.45   45.47   58.34   50.33   1.92   
48.12   46.56   64.12   51.79   2.05   
48.53   48.63   63.33   51.97   2.04   
49.14   48.00   62.29   51.47   2.08   
45.49   47.56   64.48   51.28   1.85   
46.03   46.53   56.15   48.36   2.02   
46.31   45.92   57.65   51.07   1.91   
49.08   48.13   64.21   51.85   2.01   
48.88   48.25   64.53   51.45   2.00   
48.97   48.03   64.26   52.11   1.99   
48.32   48.75   64.29   51.99   2.00   
48.57   48.29   64.31   51.38   2.02   
47.83   47.14   64.16   52.33   1.96   
49.17   47.49   56.66   50.81   2.03   
47.35   48.75   61.70   49.82   1.97   
47.73   48.11   63.64   51.35   2.02   
45.16   48.12   62.42   51.90   1.96   
48.52   47.42   55.78   51.12   2.09   
48.41   47.82   63.64   52.06   2.01   
48.74   48.62   55.88   48.87   2.00   
47.03   46.35   60.75   51.81   1.94   
49.02   48.12   64.86   51.59   2.00   
48.80   47.92   64.64   51.79   1.99   
48.29   48.62   64.39   51.88   1.98   
47.71   48.62   62.29   51.68   1.99   
48.43   48.12   63.02   51.98   2.02   
48.93   47.95   64.54   51.71   2.01   
48.15   46.84   61.44   51.95   1.99   
48.45   46.54   62.07   49.36   2.13   
45.42   47.39   58.03   48.90   1.96   
48.78   47.46   57.39   50.35   2.01   
