N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.48   47.13   50.33   51.36   1.38   
46.56   48.11   60.17   50.40   1.97   
45.20   47.24   56.55   51.09   1.83   
46.73   46.85   57.86   50.82   1.93   
47.75   48.11   59.63   50.86   1.98   
47.95   45.70   59.76   46.55   2.14   
47.83   46.17   63.88   50.99   2.02   
45.94   46.95   56.32   51.00   2.06   
47.13   46.50   58.74   50.19   1.97   
46.11   46.26   58.15   50.14   1.93   
47.34   47.61   64.86   44.89   2.01   
47.20   43.67   61.68   47.31   2.03   
46.12   47.14   58.47   50.01   2.02   
45.20   47.39   55.27   49.69   2.00   
45.90   45.42   54.79   47.44   1.98   
46.61   43.80   58.18   47.52   2.04   
46.72   47.13   56.23   49.52   1.98   
47.75   44.76   63.71   48.44   2.00   
46.62   47.08   52.16   48.33   2.07   
46.50   45.34   59.72   49.20   1.94   
46.24   48.37   57.36   51.39   1.97   
48.47   42.03   63.09   48.25   1.98   
48.02   44.84   50.53   48.32   2.27   
41.35   44.18   59.87   43.86   1.73   
45.79   46.32   56.51   50.70   1.93   
47.95   47.20   60.81   49.02   2.01   
46.29   48.27   63.73   52.29   1.90   
47.86   47.43   59.28   51.75   2.04   
48.97   48.11   65.04   51.25   2.18   
48.25   48.28   57.41   52.01   2.00   
48.97   48.31   60.30   47.13   2.00   
44.88   45.91   54.97   44.67   1.88   
48.90   47.45   56.39   49.73   2.10   
48.05   44.47   63.73   51.30   2.05   
48.80   46.96   64.38   50.48   2.08   
47.24   47.42   54.78   42.30   2.13   
45.15   46.67   56.02   48.40   1.97   
48.51   48.55   64.97   52.00   1.99   
48.72   46.55   64.07   51.05   2.01   
45.49   46.52   54.83   45.84   2.22   
45.60   45.24   56.07   45.77   2.03   
45.39   44.93   53.58   47.15   1.99   
45.24   43.35   56.18   46.44   2.04   
47.14   44.58   58.32   46.74   2.02   
45.92   45.22   60.06   49.15   1.92   
46.74   47.34   57.65   48.13   2.04   
47.36   46.91   60.94   46.71   1.97   
46.07   47.95   60.17   51.90   1.90   
48.41   47.41   52.80   50.01   2.03   
45.87   46.48   53.43   50.57   1.97   
46.45   48.09   61.84   50.75   1.99   
47.90   47.92   61.46   51.77   1.96   
46.84   47.03   62.92   50.68   1.94   
47.24   46.88   56.09   51.52   1.94   
48.51   47.98   65.01   51.61   1.97   
48.32   48.51   64.05   52.05   1.99   
48.60   48.54   65.20   52.51   1.98   
45.82   44.58   60.53   48.89   1.97   
48.08   45.75   62.65   49.59   2.04   
45.88   47.90   54.30   49.69   1.96   
46.56   46.58   56.18   49.32   2.01   
47.38   45.29   57.43   48.91   1.99   
46.62   45.30   55.00   49.07   2.10   
46.16   46.89   58.72   51.60   1.91   
48.57   44.49   63.85   50.36   1.98   
45.66   46.65   54.96   47.03   2.06   
46.79   44.88   59.78   47.92   2.05   
47.02   46.16   62.18   48.47   1.97   
48.51   46.95   64.55   51.23   1.96   
48.23   47.83   64.17   51.57   1.97   
47.87   48.60   63.46   52.58   1.98   
49.16   48.49   64.50   52.37   2.00   
49.13   48.23   65.13   52.05   1.99   
48.97   48.17   64.88   51.78   1.98   
48.75   48.52   65.15   51.02   1.97   
47.52   45.96   62.34   52.31   2.09   
46.55   44.15   60.60   50.12   2.01   
47.08   47.85   60.32   50.44   1.93   
48.37   47.77   62.19   47.39   2.01   
48.59   45.17   55.93   49.43   2.09   
43.97   47.32   64.43   51.18   1.78   
48.74   47.99   64.87   51.60   1.98   
48.55   48.60   64.28   52.01   1.97   
48.68   47.45   61.76   51.41   2.00   
49.19   47.86   64.94   51.70   2.02   
48.71   47.53   64.52   49.82   2.03   
48.88   47.35   65.09   51.56   2.01   
46.85   47.27   58.06   49.95   1.99   
47.17   45.30   52.27   44.50   2.32   
38.01   43.74   50.49   49.12   1.63   
40.75   40.72   42.02   45.91   1.77   
47.20   42.02   59.23   50.19   2.04   
47.21   48.22   58.02   48.95   1.95   
46.81   47.00   58.88   48.78   2.04   
47.13   46.76   63.14   50.29   2.13   
48.05   45.42   56.43   47.00   2.09   
47.48   46.95   59.48   50.53   2.03   
46.87   46.54   61.49   47.85   1.99   
48.82   45.98   60.68   48.83   2.18   
45.81   46.03   57.19   50.31   1.96   
