N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
33.40   48.26   51.88   50.46   1.37   
49.08   48.14   64.55   51.64   2.01   
48.78   46.78   54.02   47.56   2.01   
48.41   46.35   60.92   51.36   2.10   
45.68   47.74   62.70   51.29   1.88   
48.93   48.28   64.57   50.73   2.02   
48.29   47.04   63.97   50.75   2.24   
47.80   46.72   62.66   48.50   1.95   
48.88   48.57   62.57   51.45   2.05   
46.04   46.95   64.19   48.75   1.89   
48.12   46.39   62.83   49.98   1.97   
48.93   47.25   63.11   51.97   2.09   
48.74   48.66   62.47   51.26   2.14   
43.85   44.31   61.30   49.12   1.80   
47.16   46.35   47.94   49.79   2.08   
48.09   48.22   62.02   50.74   1.99   
48.50   47.85   62.82   49.45   2.08   
46.81   47.45   63.44   50.08   2.01   
48.40   47.77   63.27   50.89   2.06   
48.86   44.03   54.40   48.44   2.00   
46.79   47.99   61.43   51.51   1.95   
48.68   47.61   62.89   51.55   2.09   
48.43   42.32   51.73   50.85   2.05   
47.39   47.35   60.00   49.92   2.02   
47.34   48.03   62.70   51.46   2.01   
48.74   47.85   55.38   46.79   2.09   
44.23   46.96   58.03   50.65   1.88   
47.61   48.21   59.23   50.71   1.99   
48.90   46.31   51.83   47.22   2.05   
46.85   47.76   58.25   48.31   1.95   
47.08   48.53   61.57   51.64   1.96   
48.50   48.38   63.61   51.40   2.07   
48.74   47.42   64.22   51.16   2.07   
49.08   47.77   63.44   51.29   2.09   
47.95   48.34   62.98   51.35   2.03   
48.41   47.27   62.18   50.87   2.11   
45.29   46.93   58.47   48.91   1.90   
48.30   47.69   64.17   51.28   1.96   
48.82   48.54   64.38   51.15   2.00   
48.55   48.57   64.01   50.71   1.99   
48.29   48.62   64.53   51.57   1.97   
49.10   48.16   64.64   52.03   2.01   
48.97   47.59   64.14   51.59   2.09   
49.01   48.65   63.39   51.96   2.07   
49.15   48.54   64.57   52.06   2.08   
49.19   47.78   64.64   52.04   2.08   
49.13   48.48   64.16   51.96   2.09   
49.11   48.72   64.57   52.03   2.08   
49.03   48.74   64.27   51.88   2.09   
49.17   48.56   64.64   51.87   2.09   
48.59   48.56   64.50   51.46   2.06   
48.93   48.05   64.48   52.03   2.07   
49.14   48.66   64.62   52.14   2.08   
48.95   48.01   63.83   51.55   2.08   
49.01   47.68   64.43   52.10   2.11   
48.70   47.41   64.62   51.65   2.09   
48.39   48.56   63.54   50.89   2.04   
48.27   48.38   64.69   52.13   2.04   
49.17   47.72   64.40   52.06   2.08   
48.97   47.81   64.57   52.04   2.12   
49.05   48.62   64.60   52.08   2.11   
48.83   47.70   64.40   50.48   2.06   
48.69   47.75   64.83   52.04   2.06   
48.92   47.82   63.97   52.03   2.07   
49.02   47.76   64.52   51.38   2.09   
47.99   48.09   64.48   51.94   2.03   
49.02   48.63   64.66   51.97   2.11   
48.08   48.49   63.16   51.40   2.04   
49.11   48.17   63.80   51.43   2.07   
48.65   48.43   62.48   51.95   2.06   
49.08   48.65   64.60   52.10   2.09   
48.71   48.68   62.52   52.07   2.07   
48.62   48.71   64.67   52.00   2.08   
48.81   47.62   64.65   50.91   2.06   
49.12   48.19   64.65   51.86   2.10   
47.96   48.44   63.37   51.46   2.03   
49.12   48.66   64.55   52.11   2.08   
49.12   48.62   64.14   51.59   2.10   
49.03   47.48   64.74   51.04   2.13   
48.99   48.12   64.24   51.75   2.08   
49.14   48.06   63.46   51.43   2.08   
48.93   47.34   64.38   51.37   2.08   
48.88   47.59   64.55   52.08   2.07   
49.17   48.02   64.55   51.23   2.12   
48.02   48.68   64.31   51.89   2.07   
48.99   48.60   64.60   51.38   2.08   
48.79   47.61   64.28   51.51   2.06   
49.16   48.43   64.43   51.36   2.08   
48.92   47.66   63.61   52.21   2.09   
47.77   47.44   64.50   51.53   2.03   
47.92   48.57   64.31   52.06   2.03   
48.93   48.43   63.95   51.72   2.07   
48.22   48.68   64.29   51.51   2.05   
49.16   48.54   64.78   52.08   2.08   
48.32   48.34   63.69   51.13   2.05   
48.32   48.69   64.48   52.11   2.04   
48.19   48.32   64.17   51.88   2.05   
48.86   48.69   64.16   51.65   2.06   
48.95   48.11   64.67   51.93   2.07   
49.11   48.53   64.64   51.66   2.07   
