N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
35.98   48.31   53.58   49.42   1.55   
48.79   48.03   63.98   50.72   1.99   
46.62   46.76   63.90   50.91   1.99   
48.51   48.68   60.87   52.63   2.12   
48.15   48.32   59.51   51.86   2.00   
45.10   48.70   59.23   52.11   1.94   
48.53   49.06   63.85   47.53   2.10   
47.10   44.37   63.39   48.77   2.13   
48.66   46.30   63.22   51.88   2.00   
48.74   47.86   63.68   50.86   1.99   
46.30   46.95   63.53   52.47   1.90   
47.42   49.12   60.39   52.06   1.95   
47.91   45.96   63.59   52.10   1.97   
49.41   48.44   63.97   52.36   2.03   
49.22   48.39   61.04   51.97   2.01   
46.31   46.73   59.30   50.50   1.88   
49.06   48.50   64.10   52.41   1.99   
49.29   49.08   64.90   52.58   2.01   
49.35   48.96   65.07   51.62   2.13   
49.01   44.62   59.55   50.47   2.12   
47.82   47.02   64.47   46.74   2.12   
48.82   48.17   64.10   51.05   2.03   
47.50   46.73   65.16   52.19   2.10   
48.88   48.66   65.20   52.58   1.99   
49.60   47.65   59.30   51.36   2.07   
49.49   48.23   63.78   52.93   2.04   
49.37   49.14   64.72   52.31   2.01   
49.19   49.14   63.44   52.62   2.00   
49.25   48.02   64.83   52.66   2.00   
49.41   48.90   65.06   49.50   2.01   
46.69   47.32   65.68   52.15   1.96   
49.41   49.01   65.41   52.54   2.01   
49.11   48.87   63.88   51.96   2.00   
48.29   48.90   64.05   52.87   2.01   
49.12   49.03   56.82   44.79   2.21   
47.00   45.49   65.32   45.12   2.02   
46.81   47.65   62.71   50.53   2.04   
47.19   46.48   58.05   52.16   1.99   
48.97   47.86   63.18   50.58   2.14   
48.09   45.38   61.47   50.47   2.10   
48.78   48.72   63.66   52.51   2.01   
49.40   47.79   62.19   47.54   2.10   
48.80   47.56   61.90   50.27   2.00   
48.70   48.75   64.60   50.27   2.13   
47.64   47.29   63.97   49.99   2.08   
42.50   47.25   59.29   52.30   1.73   
48.71   47.86   65.17   51.75   2.09   
47.65   48.97   65.23   51.20   2.05   
49.06   48.65   63.90   50.32   2.08   
48.88   47.39   65.10   52.98   2.06   
49.58   48.77   65.13   52.96   2.10   
49.60   48.09   65.23   52.81   2.09   
49.45   49.29   65.86   52.93   2.08   
48.86   49.25   65.81   52.79   2.06   
49.60   48.62   65.92   52.86   2.12   
49.53   48.56   65.75   52.98   2.09   
49.63   49.19   65.59   53.04   2.10   
49.61   49.28   65.81   53.00   2.09   
49.45   49.24   65.68   52.77   2.10   
49.32   48.53   65.70   52.93   2.10   
49.46   49.05   65.86   53.11   2.09   
49.60   49.20   65.09   52.93   2.10   
49.25   49.12   64.69   53.04   2.09   
49.46   49.21   65.13   52.98   2.09   
48.82   48.68   62.81   51.31   2.07   
49.53   48.25   65.81   52.67   2.13   
49.55   48.92   65.54   52.24   2.10   
49.57   49.22   65.30   52.92   2.09   
49.55   49.17   65.81   52.98   2.09   
49.02   49.26   65.88   52.90   2.07   
48.83   48.57   65.00   52.71   2.06   
49.67   48.96   65.88   52.89   2.10   
49.61   49.21   65.79   52.77   2.09   
49.43   49.24   65.74   52.96   2.09   
49.54   49.17   65.83   52.92   2.09   
49.55   48.65   63.93   52.40   2.09   
49.52   47.23   65.79   52.98   2.11   
49.43   49.05   63.31   52.85   2.11   
48.87   48.06   65.56   52.34   2.06   
49.21   48.31   65.73   52.18   2.09   
48.87   49.22   65.27   52.34   2.07   
49.53   49.03   64.48   52.73   2.09   
49.63   49.14   65.50   53.04   2.10   
49.58   48.93   64.99   53.05   2.09   
49.54   48.37   65.70   52.46   2.09   
49.03   49.23   65.41   52.23   2.07   
49.52   48.62   65.56   51.96   2.10   
49.45   48.81   65.23   52.90   2.09   
49.58   48.82   65.36   52.84   2.10   
49.60   49.24   65.74   52.97   2.10   
48.96   48.66   65.38   52.94   2.10   
49.60   49.08   65.18   52.98   2.09   
49.61   49.10   65.81   52.53   2.12   
49.52   49.19   65.66   52.79   2.13   
49.08   48.76   65.75   52.68   2.07   
49.40   48.52   65.82   53.02   2.08   
49.46   49.15   65.75   52.99   2.08   
48.54   48.86   65.77   53.08   2.08   
49.64   49.17   65.68   52.80   2.10   
49.57   49.29   65.81   52.49   2.09   
