N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
35.81   45.61   42.58   39.80   1.49   
47.56   44.78   64.27   50.78   2.00   
48.65   48.76   61.46   51.23   2.07   
45.92   48.05   59.78   49.28   1.98   
48.09   48.59   59.19   50.67   2.15   
46.93   45.65   59.73   51.22   1.92   
49.35   45.90   61.65   50.69   2.07   
48.65   48.78   64.48   52.21   2.04   
49.29   49.02   63.61   50.47   2.00   
49.30   48.51   64.50   52.47   2.08   
49.31   48.82   65.97   52.45   2.10   
49.60   48.99   65.32   51.39   2.10   
49.05   49.03   64.85   52.12   2.06   
49.38   48.28   57.32   50.56   2.07   
49.26   49.21   64.36   52.12   2.07   
49.41   48.99   64.81   52.65   2.07   
49.28   49.08   63.12   52.46   2.00   
48.87   46.62   55.91   46.69   2.11   
46.24   46.35   57.61   50.37   1.99   
48.51   48.80   61.62   48.56   2.12   
48.03   46.29   62.70   52.52   2.03   
48.71   46.19   56.31   49.39   2.01   
49.37   48.41   58.58   52.18   2.11   
49.17   47.72   62.76   52.43   2.03   
49.17   48.66   64.64   52.63   2.07   
48.80   49.00   65.63   52.60   2.05   
49.35   48.96   64.20   52.30   2.08   
48.45   47.81   65.06   52.67   2.05   
49.20   48.53   63.95   52.68   2.08   
48.80   48.95   64.43   52.77   2.09   
49.31   48.96   64.64   48.78   2.11   
49.20   46.21   63.02   51.91   2.08   
47.07   48.05   63.31   52.40   1.92   
49.43   47.53   65.45   52.16   2.07   
49.49   47.44   64.94   52.94   2.03   
47.23   48.44   64.71   49.18   1.91   
47.07   48.85   64.35   52.54   1.92   
47.22   45.60   55.78   49.21   2.02   
48.13   45.70   57.74   50.46   1.97   
48.71   48.66   64.48   52.49   1.98   
49.22   49.10   62.52   52.36   1.99   
49.34   49.21   62.28   51.81   2.08   
49.20   49.05   61.78   52.48   2.12   
49.28   47.55   63.95   50.85   2.01   
46.18   45.79   47.77   47.52   2.02   
45.66   42.69   63.97   48.25   1.99   
46.82   46.55   60.05   49.69   1.97   
46.98   48.28   58.51   47.68   1.99   
47.13   47.90   55.27   49.25   1.98   
43.57   44.13   55.66   48.11   1.77   
49.25   47.90   63.04   51.36   2.01   
48.84   49.02   58.58   52.53   2.00   
49.20   47.83   60.44   52.60   2.08   
49.26   48.95   64.17   49.89   2.11   
47.14   47.31   64.52   46.17   2.21   
46.35   45.30   57.68   52.23   1.94   
48.35   49.06   65.83   52.83   1.95   
49.46   49.10   63.75   52.12   2.11   
49.28   49.17   65.92   52.71   2.06   
48.78   48.70   65.90   52.78   2.05   
49.26   49.20   65.43   52.66   2.11   
49.41   49.17   64.62   53.00   2.07   
49.41   49.23   65.23   52.56   2.08   
48.57   48.02   64.35   52.01   2.04   
49.46   48.82   65.92   53.05   2.07   
48.50   49.11   65.95   53.04   2.03   
49.55   49.23   65.83   53.07   2.09   
49.43   49.29   65.04   52.20   2.08   
47.81   48.22   64.94   52.99   2.00   
49.46   48.80   64.62   53.00   2.11   
49.63   49.11   65.34   52.94   2.11   
49.40   48.32   64.81   51.09   2.18   
48.56   48.95   63.01   52.72   2.04   
49.37   48.49   64.04   52.82   2.09   
48.80   48.59   65.86   52.87   2.04   
49.37   48.86   65.91   52.77   2.10   
49.46   49.05   65.02   51.52   2.08   
48.90   48.11   64.93   51.88   2.05   
49.46   49.21   65.06   53.04   2.07   
49.49   49.19   64.40   52.90   2.07   
49.52   48.96   66.06   52.94   2.07   
49.26   49.08   66.00   52.76   2.08   
49.26   48.78   65.45   53.13   2.09   
49.64   48.12   65.54   52.99   2.09   
49.44   49.23   66.08   52.08   2.07   
49.64   49.03   65.91   52.94   2.08   
49.57   48.88   65.11   52.84   2.12   
49.58   49.21   65.38   52.84   2.08   
49.52   48.75   65.40   52.90   2.09   
48.56   49.23   65.93   52.05   2.03   
48.66   48.99   64.38   52.70   2.10   
49.16   48.88   64.76   51.91   2.07   
48.96   47.34   65.36   52.33   2.07   
47.69   48.72   65.09   51.06   2.02   
49.37   48.38   62.18   52.39   2.07   
47.17   48.51   65.68   52.29   2.01   
48.08   47.83   64.33   52.47   2.06   
49.30   48.03   65.82   52.20   2.07   
48.90   48.91   65.43   52.53   2.06   
48.95   49.17   64.91   52.78   2.05   
