N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
37.00   48.88   56.44   52.60   1.50   
49.34   48.86   65.02   53.17   1.99   
47.41   44.68   63.56   50.62   1.91   
49.06   48.96   64.62   52.24   2.05   
49.41   49.14   65.06   52.74   2.06   
49.19   48.96   65.88   52.11   2.05   
49.35   48.97   65.86   52.57   2.06   
49.26   48.65   66.24   52.79   2.06   
49.58   48.82   65.66   53.12   2.08   
48.69   46.08   60.26   52.03   2.03   
49.17   47.88   65.00   52.47   2.05   
49.36   49.12   64.79   52.90   2.06   
49.43   49.16   64.69   52.90   2.16   
48.10   45.62   63.41   50.25   2.00   
49.32   46.76   63.93   49.24   2.10   
49.34   47.46   63.86   51.17   2.01   
48.41   47.64   57.01   51.65   2.09   
48.78   46.55   61.98   51.15   2.08   
49.16   46.56   57.81   47.93   2.03   
46.86   47.42   61.22   51.05   1.93   
47.34   48.55   59.78   51.97   1.98   
47.89   48.92   61.86   52.24   1.96   
48.55   48.97   63.02   52.61   2.02   
49.23   48.72   65.45   52.85   2.01   
49.55   48.68   65.27   52.54   2.03   
48.47   47.96   64.99   51.78   1.96   
48.05   48.55   62.37   48.05   2.12   
48.81   47.16   63.53   47.21   2.05   
47.15   47.28   64.04   50.48   2.02   
49.20   46.20   51.02   52.12   2.16   
48.75   48.35   65.22   52.11   2.11   
41.90   31.90   34.01   37.42   2.24   
37.74   40.43   47.17   51.02   1.58   
47.71   48.18   65.84   52.97   1.94   
47.86   47.09   65.66   49.06   1.99   
48.97   48.95   65.45   50.79   1.99   
48.97   48.62   65.51   53.13   1.98   
49.02   49.01   65.79   53.11   2.03   
48.06   48.53   64.38   51.13   2.02   
48.34   48.93   62.83   52.81   2.02   
49.28   49.17   66.17   53.10   2.05   
48.75   48.03   65.52   51.78   2.04   
49.21   48.46   65.77   53.06   2.07   
49.41   48.17   64.86   53.15   2.08   
48.74   48.05   64.67   53.29   2.04   
49.34   49.14   66.19   52.68   2.05   
49.50   49.01   66.00   53.00   2.08   
49.37   47.95   66.19   53.20   2.06   
49.52   48.87   65.73   52.73   2.08   
49.17   48.59   65.06   52.10   2.07   
48.56   49.19   66.17   52.90   2.03   
49.57   49.08   66.15   53.04   2.06   
48.38   48.03   66.08   52.76   2.04   
49.45   49.05   65.54   53.19   2.06   
49.57   49.16   65.95   53.24   2.06   
49.46   49.15   66.21   52.96   2.07   
49.44   49.20   66.17   53.05   2.06   
49.61   48.88   65.84   52.81   2.09   
49.56   47.23   66.08   53.29   2.09   
49.64   48.44   66.08   53.22   2.07   
49.50   48.83   64.26   52.62   2.07   
46.07   45.35   59.43   53.25   1.92   
48.95   47.21   64.99   52.24   2.05   
48.88   48.44   65.29   53.08   2.07   
49.47   48.99   65.11   52.79   2.08   
49.48   48.43   65.81   52.46   2.06   
49.08   48.66   65.75   52.63   2.04   
49.19   49.03   65.82   52.36   2.05   
49.23   49.06   65.79   52.60   2.07   
49.36   49.05   65.20   53.09   2.11   
49.44   48.97   65.29   53.16   2.07   
49.25   48.65   65.04   52.71   2.06   
49.20   47.59   66.13   53.12   2.07   
49.55   49.10   65.57   53.18   2.07   
49.09   49.16   65.65   53.26   2.05   
49.49   49.21   65.95   53.19   2.11   
49.43   49.13   66.22   53.18   2.06   
49.00   49.21   66.21   53.16   2.04   
49.49   48.75   65.20   53.19   2.09   
49.52   49.20   65.38   53.18   2.07   
49.60   49.03   65.93   52.89   2.06   
49.26   49.05   66.21   53.14   2.10   
49.30   49.14   66.23   52.63   2.05   
49.52   48.54   65.90   53.06   2.06   
49.28   48.60   66.04   53.24   2.06   
49.24   48.88   66.07   52.63   2.08   
49.43   49.20   65.52   53.13   2.06   
49.43   49.20   66.21   53.10   2.07   
49.50   48.69   66.21   52.56   2.08   
49.50   49.05   66.23   53.27   2.07   
49.60   49.17   65.72   53.24   2.06   
49.38   49.23   65.88   53.18   2.06   
49.46   49.19   66.15   53.12   2.06   
49.55   49.02   66.13   53.10   2.07   
49.52   48.09   65.77   52.57   2.07   
48.37   49.11   66.17   52.57   2.02   
38.63   47.65   63.21   47.22   1.73   
48.59   46.54   57.42   49.14   2.06   
46.59   46.11   61.01   48.71   2.04   
46.76   45.69   59.33   47.64   1.97   
