N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
36.02   48.18   47.32   45.58   1.55   
45.57   43.21   60.38   50.26   1.92   
46.27   47.21   58.52   51.97   2.06   
48.10   48.08   62.35   48.13   2.05   
44.80   46.65   56.09   50.81   1.97   
48.94   47.41   62.47   51.85   2.05   
48.38   48.23   64.31   52.54   1.96   
49.35   48.69   64.41   51.39   2.02   
45.64   44.14   60.23   48.48   1.90   
48.43   45.52   58.17   50.18   2.00   
45.98   44.61   57.06   51.06   1.92   
42.62   44.11   58.45   46.02   2.04   
46.16   47.10   61.70   47.31   1.88   
47.55   47.76   51.76   50.02   1.93   
46.46   46.47   54.51   47.78   2.00   
48.35   48.08   63.11   51.13   1.96   
49.34   48.57   64.81   52.47   2.01   
48.97   48.69   62.61   51.96   2.00   
48.75   48.25   64.65   52.24   1.98   
49.14   48.62   65.54   52.00   1.98   
48.47   48.77   65.47   52.38   1.96   
49.15   48.63   65.22   52.04   1.99   
49.31   48.29   64.19   52.74   2.00   
48.63   48.91   64.12   52.40   2.00   
49.24   48.25   64.52   51.98   1.99   
48.80   48.57   63.98   52.12   2.02   
48.97   48.44   65.25   52.20   2.01   
48.56   48.21   64.57   52.82   1.98   
49.25   48.45   64.50   52.77   2.01   
48.91   48.66   64.99   52.42   1.98   
49.02   48.18   65.57   52.61   1.98   
49.05   48.19   65.15   52.31   1.98   
48.51   48.77   65.32   52.42   1.96   
48.96   48.66   64.62   52.36   1.99   
49.11   48.81   62.96   51.65   1.98   
48.44   48.93   65.70   51.94   1.96   
49.29   48.85   65.57   52.74   1.99   
49.32   48.69   65.25   52.25   1.99   
49.40   48.91   65.38   52.51   2.00   
49.05   48.74   65.34   52.47   1.99   
49.31   48.29   65.63   51.93   1.99   
49.14   48.96   65.77   52.74   1.98   
49.38   48.29   65.15   52.00   2.01   
49.41   48.88   65.63   52.90   2.00   
49.43   48.94   65.56   52.90   2.00   
49.26   48.74   65.79   52.40   1.99   
48.68   48.99   65.72   51.95   1.97   
49.35   48.37   65.73   52.08   2.01   
49.29   47.83   65.66   52.88   1.99   
49.37   47.75   65.45   52.08   1.99   
48.68   49.03   65.65   52.28   1.97   
48.71   48.88   65.02   52.77   1.98   
49.14   48.80   65.41   52.70   1.99   
48.90   48.81   63.63   52.83   1.98   
48.49   48.93   63.90   52.32   1.96   
49.00   48.83   65.22   52.86   1.99   
48.91   48.98   65.00   52.47   1.99   
49.15   48.31   65.37   52.38   2.02   
49.37   48.66   65.63   52.87   2.00   
49.40   48.95   65.56   52.85   2.00   
49.30   48.96   65.60   51.91   2.00   
49.06   48.96   65.74   52.83   1.98   
49.33   48.84   65.72   52.79   1.99   
49.19   48.87   65.65   52.96   1.99   
48.91   48.97   65.47   52.47   1.99   
47.83   47.82   64.22   52.11   1.93   
49.19   49.03   65.81   52.86   1.99   
49.37   48.88   65.48   52.51   2.01   
48.51   48.15   65.72   52.90   1.98   
48.97   48.81   65.04   52.75   1.98   
49.35   48.29   65.63   52.66   1.99   
49.31   48.23   65.72   52.49   1.99   
49.43   48.87   65.40   52.73   2.00   
48.60   48.88   64.47   52.86   1.98   
49.32   48.65   64.08   52.74   2.00   
49.40   47.93   64.57   52.66   1.99   
48.28   48.92   65.72   52.85   1.95   
49.41   48.86   64.62   51.96   2.03   
49.44   48.11   65.38   52.07   2.01   
49.10   48.70   65.63   52.81   1.98   
49.35   48.56   65.38   52.78   1.99   
49.19   48.97   65.48   52.57   1.98   
49.29   46.87   65.52   52.62   2.02   
49.37   48.81   65.63   52.85   2.00   
49.37   48.97   65.64   52.57   2.00   
49.14   48.23   65.41   52.71   1.98   
49.28   48.40   65.15   51.79   2.02   
48.90   48.28   65.74   52.85   1.97   
48.93   48.93   65.02   52.64   1.98   
49.32   47.85   64.10   52.71   2.02   
47.70   48.53   65.50   52.52   1.95   
49.31   48.97   65.23   52.41   1.99   
49.17   48.22   65.61   47.08   2.11   
48.72   48.18   64.95   52.87   1.96   
49.34   48.88   65.68   52.85   2.00   
49.20   48.53   65.11   51.79   1.99   
48.51   48.17   65.27   52.73   1.98   
48.70   48.95   64.33   52.81   1.97   
48.76   48.05   64.40   52.57   1.97   
48.50   48.29   63.43   51.36   1.97   
