N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
47.63   46.06   62.62   52.39   1.96   
47.77   48.78   65.43   52.74   1.97   
48.85   48.80   65.36   52.61   1.99   
49.16   48.47   65.46   52.16   2.01   
48.75   48.38   64.41   51.58   1.98   
49.14   48.66   65.63   52.45   2.00   
49.01   48.56   65.56   52.40   2.00   
48.44   48.08   64.67   52.51   1.98   
48.77   48.70   64.55   52.69   1.97   
49.17   48.68   64.57   52.12   2.00   
48.80   48.32   65.50   52.66   1.97   
49.19   48.18   64.52   52.25   2.00   
49.02   48.69   65.48   52.90   1.99   
48.93   48.60   65.23   51.93   2.00   
48.75   48.84   65.41   52.27   2.02   
48.63   48.71   65.66   52.22   2.01   
48.41   48.38   65.59   52.58   1.96   
48.50   48.29   64.47   52.30   1.96   
49.31   48.97   64.76   51.60   2.01   
49.30   48.80   64.95   51.90   2.00   
48.10   48.72   64.81   52.72   1.94   
49.35   48.60   64.29   52.02   2.01   
49.19   48.54   65.56   52.28   2.00   
48.55   47.98   65.50   52.62   1.96   
48.57   48.15   64.76   52.25   1.96   
48.80   48.94   65.63   52.30   2.05   
47.75   48.63   64.76   51.14   1.98   
47.39   48.82   65.66   52.64   1.92   
49.28   48.45   64.21   51.67   2.00   
48.87   48.78   65.13   52.29   2.00   
48.41   48.41   64.38   52.74   1.96   
48.68   46.19   58.70   51.95   1.97   
49.32   48.83   64.36   51.90   2.02   
49.11   48.57   65.48   52.15   2.02   
48.75   48.45   65.56   52.86   1.99   
47.96   48.06   65.34   52.77   1.96   
48.17   47.99   65.41   52.62   1.96   
49.28   48.84   64.73   51.56   2.03   
49.38   48.86   65.02   51.92   2.02   
48.69   48.84   65.50   52.32   2.00   
48.92   48.16   65.34   52.46   1.98   
48.84   48.31   64.80   51.94   1.98   
49.29   48.49   64.33   51.87   2.01   
49.31   48.78   64.61   52.06   2.03   
49.14   48.55   65.47   52.33   2.03   
48.44   48.38   65.52   52.87   1.97   
48.02   47.77   65.66   52.64   1.94   
48.59   48.18   64.48   52.70   1.96   
48.99   48.28   64.59   51.82   2.01   
49.31   48.48   64.52   52.04   2.02   
49.23   48.87   65.32   51.84   2.02   
48.41   48.69   65.66   52.47   1.96   
48.81   48.08   64.55   52.16   1.97   
49.32   48.25   64.13   51.81   2.00   
49.29   48.81   64.92   51.95   2.05   
48.51   48.86   64.71   52.91   1.98   
48.34   48.03   64.91   52.76   1.95   
48.84   47.93   64.52   52.31   1.98   
49.03   48.82   64.94   51.96   2.00   
48.71   48.77   65.64   52.04   2.04   
48.81   48.78   65.47   52.57   2.01   
48.60   48.23   65.54   52.54   1.97   
48.39   48.02   65.23   52.48   1.96   
49.23   48.41   64.47   51.92   2.01   
49.03   48.85   65.45   52.55   1.99   
48.69   47.99   64.72   52.69   1.97   
49.32   48.56   64.81   51.94   2.02   
48.41   48.43   64.92   52.73   1.99   
48.60   47.95   65.40   52.66   1.96   
49.03   48.12   64.07   52.56   1.98   
48.95   48.75   64.83   51.78   1.99   
48.76   48.62   65.20   52.07   2.02   
49.25   48.76   65.63   52.32   2.03   
48.62   48.83   65.63   52.44   1.99   
48.50   48.13   65.20   52.36   1.96   
48.88   48.28   64.04   52.51   1.98   
49.35   48.85   64.80   52.29   2.04   
49.25   48.80   64.94   52.85   2.01   
48.62   47.99   64.88   52.75   1.96   
48.74   47.89   64.80   51.94   2.06   
44.01   45.85   65.38   52.50   1.78   
49.02   48.60   64.78   51.95   2.00   
48.72   48.95   65.04   52.43   2.01   
48.60   48.74   65.32   52.70   1.98   
48.41   48.09   65.27   52.37   1.95   
48.82   48.12   64.47   52.38   1.98   
49.32   48.35   64.76   52.39   2.00   
49.19   48.86   64.84   52.70   1.99   
49.20   48.77   64.78   52.86   1.99   
49.14   48.84   64.90   52.72   1.99   
49.25   48.39   65.56   52.60   1.99   
49.28   48.55   65.61   52.63   2.07   
49.34   48.60   65.55   52.87   2.08   
48.66   47.10   58.84   52.60   1.97   
49.06   48.88   65.48   52.78   1.99   
49.29   48.84   65.52   52.91   2.00   
49.28   48.87   65.79   52.62   1.99   
49.19   48.87   64.48   52.55   1.99   
49.03   48.71   65.41   52.43   2.00   
49.10   48.72   64.64   51.21   2.04   
