N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
80.16   84.70   77.20   101.82   1.68   
96.21   93.45   119.69   102.57   2.04   
94.33   94.91   121.46   102.88   2.00   
95.47   95.75   122.39   102.52   2.05   
95.64   95.69   122.76   103.01   2.03   
96.67   95.12   121.59   100.25   2.04   
96.56   95.18   121.22   103.00   2.04   
96.68   95.80   120.18   103.32   2.04   
95.64   95.80   121.09   103.10   2.02   
96.21   95.18   122.64   102.78   2.04   
95.64   95.64   122.33   103.09   2.02   
94.11   94.68   124.23   104.02   1.99   
96.62   95.80   123.21   103.18   2.08   
96.45   95.18   121.71   103.23   2.04   
96.56   96.68   121.09   103.18   2.01   
97.44   93.90   123.95   103.99   2.06   
96.43   97.03   123.27   103.14   2.04   
95.23   95.87   123.77   103.54   2.01   
95.69   93.68   26.01   17.55   2.15   
85.80   41.40   113.42   104.48   1.78   
94.56   94.79   120.97   101.87   2.04   
94.89   93.08   120.07   101.48   2.01   
95.46   95.80   123.02   103.40   2.04   
92.06   93.62   121.84   102.08   1.99   
96.38   94.84   121.71   102.00   2.06   
95.87   95.92   121.77   103.14   2.04   
93.52   94.12   119.88   98.44   1.93   
95.30   95.07   124.29   103.58   2.02   
95.80   96.39   122.25   104.40   2.02   
93.51   93.95   120.67   102.92   2.00   
94.23   94.73   121.65   102.56   2.00   
96.39   97.26   121.46   103.14   2.17   
94.00   94.57   121.52   102.38   2.07   
95.64   97.09   121.21   102.30   1.98   
95.42   94.79   119.65   102.34   2.03   
93.90   94.61   118.87   103.18   1.97   
96.43   96.85   122.02   103.49   2.06   
96.27   93.47   120.96   102.00   2.16   
96.45   95.69   123.02   103.49   2.09   
94.51   94.84   119.28   102.22   2.03   
94.73   95.47   121.69   101.88   2.00   
95.69   95.98   122.52   102.52   2.07   
93.83   95.01   120.67   100.79   2.01   
95.46   96.05   122.64   103.50   2.02   
95.92   93.45   122.46   101.91   2.03   
93.62   95.92   122.52   103.00   1.98   
94.28   94.02   119.40   101.74   2.02   
93.56   94.79   122.90   102.96   2.00   
95.64   95.75   121.22   101.69   2.05   
95.28   95.41   118.23   102.18   1.99   
94.96   96.62   123.57   103.54   2.01   
94.06   94.23   119.88   102.22   2.01   
95.80   94.56   120.79   102.88   2.03   
95.76   93.73   120.60   103.32   2.03   
94.12   93.68   120.12   102.04   2.05   
96.80   95.52   122.46   103.35   2.04   
95.46   94.00   120.43   100.71   2.03   
94.61   94.45   123.33   103.18   2.00   
96.56   94.00   119.95   101.48   2.04   
92.81   96.05   122.70   103.40   1.96   
96.62   95.24   121.82   101.96   2.15   
94.96   95.23   117.42   103.04   2.09   
93.57   95.80   122.39   103.18   2.08   
94.56   94.17   119.58   101.78   2.04   
95.64   94.95   121.59   103.18   2.10   
95.80   95.14   118.92   100.55   2.12   
94.33   94.12   122.19   103.28   2.07   
96.73   94.45   119.34   101.74   2.16   
95.18   94.07   119.75   102.44   2.09   
94.67   96.05   122.08   103.22   2.08   
95.46   94.29   118.57   101.70   2.07   
95.07   95.00   124.35   103.58   2.01   
95.87   94.89   121.96   101.48   2.03   
93.08   94.89   123.85   103.67   1.97   
96.91   97.39   120.54   102.70   2.09   
95.30   94.63   120.05   101.82   2.09   
96.62   93.68   121.34   103.36   2.12   
95.76   95.18   121.21   101.57   2.15   
94.23   93.74   122.51   102.70   2.08   
95.69   96.03   122.39   101.78   2.01   
92.44   94.61   121.57   103.19   1.97   
95.75   96.21   122.08   104.63   2.02   
92.81   94.72   120.07   101.18   2.01   
93.51   91.22   119.17   103.00   1.99   
94.72   89.24   108.85   94.45   2.08   
94.28   94.12   122.19   101.74   2.09   
95.41   93.47   121.32   102.13   1.98   
94.61   95.01   122.51   102.61   2.10   
95.35   95.69   119.23   102.52   2.07   
96.56   95.47   123.02   103.27   2.04   
95.80   93.68   121.09   102.00   2.07   
93.95   95.01   120.60   103.14   1.99   
94.28   94.73   122.51   103.40   2.08   
95.14   94.79   121.38   101.70   2.08   
95.75   96.80   122.19   103.36   2.03   
96.50   95.64   122.27   101.91   2.01   
92.91   93.62   121.34   103.13   2.05   
94.33   95.41   121.09   102.78   1.96   
95.01   94.45   120.84   101.53   2.09   
95.64   94.84   123.33   103.28   2.03   
