N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
92.11   95.30   95.32   106.71   1.57   
113.80   119.84   110.70   112.57   1.88   
121.49   123.54   113.27   113.41   1.95   
121.22   122.89   113.26   112.72   1.98   
121.03   123.18   112.05   112.57   1.99   
121.86   127.78   116.00   113.91   2.00   
121.40   124.90   113.36   113.59   2.00   
119.50   118.69   112.52   113.53   1.99   
117.12   121.60   115.55   111.53   1.92   
119.05   121.75   109.89   104.26   2.10   
115.51   121.77   104.30   106.43   2.11   
113.38   128.83   115.77   112.67   1.88   
121.11   124.53   112.46   113.85   2.03   
124.11   119.33   115.16   113.74   2.09   
123.84   119.39   114.34   113.10   2.07   
124.41   118.36   114.44   113.91   2.09   
124.81   118.88   115.55   113.26   2.03   
119.14   124.32   112.67   114.08   1.95   
119.05   123.73   114.46   113.80   1.95   
121.03   120.14   113.95   112.00   1.98   
119.67   123.54   113.96   113.37   2.02   
124.02   118.97   114.66   114.01   2.03   
120.31   122.13   113.91   110.29   1.99   
121.03   93.85   117.65   114.44   2.02   
122.51   118.53   112.78   112.84   2.04   
122.51   120.03   121.71   112.51   2.03   
119.22   117.22   114.89   112.05   1.97   
120.01   120.40   119.23   113.10   1.96   
121.11   123.75   114.34   113.53   1.98   
118.36   117.63   113.32   111.84   1.99   
119.22   117.47   114.13   113.47   1.96   
119.94   119.50   115.32   112.79   1.97   
120.20   118.09   113.85   112.10   2.01   
118.80   116.61   114.34   112.52   1.98   
120.48   117.55   113.42   112.94   2.04   
122.60   119.22   113.00   111.67   2.04   
118.69   121.75   113.74   110.86   1.97   
119.22   117.98   114.46   110.50   1.94   
121.03   119.50   112.36   112.94   2.01   
120.20   113.17   109.44   104.39   2.21   
106.81   112.52   111.32   112.62   1.85   
122.42   122.80   114.77   112.62   2.03   
121.66   124.81   113.86   113.36   1.99   
119.67   123.07   113.74   111.62   2.00   
120.76   116.61   112.89   113.37   2.04   
123.54   119.50   116.28   112.26   1.98   
119.24   123.63   115.00   112.72   2.00   
120.40   120.66   112.95   112.20   2.01   
121.66   119.50   114.83   110.24   2.00   
119.22   120.68   114.12   110.85   1.94   
118.00   124.02   111.79   113.31   2.03   
123.45   119.77   114.66   117.36   2.08   
122.51   119.84   114.01   113.16   2.02   
124.81   119.24   113.90   113.91   2.11   
121.03   118.17   113.47   111.06   2.06   
94.56   94.73   95.05   112.16   1.57   
119.94   123.84   113.53   112.05   2.06   
122.80   116.87   112.99   113.53   2.02   
121.75   124.32   113.47   113.74   2.04   
121.95   116.61   112.52   111.17   2.09   
122.89   119.58   115.16   114.01   1.98   
121.20   122.42   115.23   119.64   2.03   
120.76   122.51   112.94   113.91   2.05   
121.40   119.22   112.05   114.23   2.04   
121.31   120.48   107.52   108.01   2.13   
117.06   116.79   115.49   111.32   1.93   
121.40   124.99   112.57   112.72   2.06   
123.00   117.12   114.46   112.25   2.05   
121.77   120.03   114.29   113.26   2.07   
119.84   117.73   112.79   110.70   2.01   
120.03   120.74   116.05   112.74   1.97   
121.31   118.61   112.72   112.20   2.10   
121.77   118.34   113.59   110.80   2.00   
121.49   119.94   115.32   112.94   2.02   
120.40   122.13   112.36   111.32   2.06   
122.60   116.03   115.33   111.06   2.09   
123.54   120.12   114.56   113.85   2.06   
121.49   120.03   112.89   112.00   2.08   
118.25   120.94   112.36   113.58   1.97   
124.60   118.53   115.61   111.41   1.98   
120.46   118.61   113.80   112.74   2.00   
119.58   118.25   114.07   112.10   2.00   
122.33   119.86   116.00   113.09   2.00   
120.12   120.03   113.86   112.46   2.01   
118.88   121.38   111.59   113.14   1.99   
121.95   119.86   115.27   113.64   1.99   
119.24   119.22   112.67   111.95   1.98   
116.27   117.38   113.42   113.26   1.93   
119.41   121.31   115.60   112.21   1.98   
118.95   122.62   113.41   110.61   1.98   
116.96   121.49   110.70   113.58   1.98   
123.75   117.98   115.00   112.03   2.03   
122.33   118.17   114.73   112.10   2.00   
115.76   123.18   113.16   114.12   1.92   
126.29   121.11   114.56   113.85   2.10   
121.49   117.65   112.41   110.66   2.00   
117.49   120.94   112.72   112.78   1.96   
121.86   121.11   114.56   112.94   2.01   
121.77   119.86   113.74   110.13   2.04   
119.05   121.77   111.37   112.20   1.99   
