N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.00   45.35   44.03   48.68   1.27   
46.28   48.23   61.94   51.61   1.90   
48.72   47.66   63.27   51.37   2.05   
49.05   47.56   64.24   51.01   2.01   
48.51   47.73   64.40   51.06   1.99   
47.86   48.28   62.86   51.59   1.96   
48.19   48.49   62.76   51.38   1.99   
48.71   48.23   62.96   51.45   2.00   
48.35   47.25   64.12   50.83   1.98   
47.83   47.90   63.39   51.35   1.97   
47.65   45.20   51.97   45.11   2.00   
43.41   45.40   54.25   47.37   2.06   
47.14   44.72   57.01   49.77   1.94   
47.55   48.29   61.21   51.03   1.93   
48.47   47.17   53.91   49.70   2.08   
48.77   46.95   59.23   49.81   2.10   
48.09   44.98   61.54   48.59   2.11   
45.13   46.98   60.19   48.72   1.90   
46.51   46.61   56.57   49.59   2.11   
47.09   47.48   57.64   51.24   1.97   
30.67   42.23   44.55   51.97   1.42   
43.14   42.67   55.65   49.58   1.80   
42.91   45.89   47.57   48.04   1.93   
45.02   44.97   56.67   47.55   1.86   
46.51   44.07   55.26   46.83   2.00   
46.15   48.38   51.48   47.56   2.03   
46.10   44.89   54.41   46.49   2.03   
46.79   47.15   62.65   49.12   1.92   
48.41   48.16   62.37   49.39   1.97   
47.36   48.43   57.85   51.44   2.04   
48.90   47.46   59.45   51.58   2.13   
49.06   47.63   63.43   51.80   2.09   
48.62   47.49   63.06   51.17   2.07   
47.49   48.52   60.59   48.89   2.07   
47.07   45.08   57.24   47.42   2.07   
46.45   46.76   56.06   50.03   2.00   
47.18   48.15   57.05   47.80   2.09   
46.43   45.92   62.06   47.79   2.02   
48.69   47.04   56.04   50.26   2.01   
47.67   48.24   62.50   50.63   2.02   
48.29   46.30   61.65   50.48   2.03   
46.08   46.61   55.39   50.49   1.89   
47.90   47.79   58.06   48.82   2.16   
45.20   44.70   57.14   46.83   1.98   
48.08   43.34   61.64   46.97   2.08   
47.24   47.03   55.61   47.48   2.01   
46.51   47.56   62.10   50.24   2.03   
48.77   46.16   62.71   51.25   2.04   
49.02   47.39   61.32   50.46   2.03   
47.41   48.07   59.21   49.86   2.07   
47.69   45.41   62.34   48.20   2.07   
48.09   46.73   54.25   49.96   2.09   
43.22   47.20   52.20   48.91   1.86   
44.08   44.26   57.92   47.90   1.85   
44.77   47.40   55.30   49.21   1.84   
48.05   47.79   62.74   51.04   2.04   
47.62   48.22   63.09   51.26   2.06   
48.62   48.21   63.80   51.23   2.07   
49.05   47.46   63.14   51.73   2.10   
48.47   48.31   63.02   51.31   2.05   
48.00   48.57   62.65   51.43   2.04   
48.24   48.25   63.64   51.53   2.07   
48.44   47.09   62.71   50.60   2.12   
48.88   48.17   63.16   50.01   2.16   
45.21   44.46   61.21   44.90   2.03   
43.72   46.07   58.41   49.49   1.88   
47.79   45.44   62.08   47.80   1.96   
48.25   44.99   55.92   45.55   2.13   
45.81   46.46   59.17   48.67   2.01   
46.79   46.18   56.27   51.06   1.95   
47.49   45.38   60.51   48.48   2.02   
48.63   46.06   63.74   50.16   2.06   
44.94   46.98   62.31   50.54   1.85   
46.46   44.19   58.89   50.24   1.94   
47.62   45.53   63.54   50.68   1.98   
48.99   44.48   50.88   50.52   2.15   
48.08   43.84   54.05   45.27   2.00   
44.80   44.98   59.88   48.40   1.96   
45.26   43.86   53.40   49.21   2.15   
41.04   44.31   59.67   43.64   1.75   
45.30   45.35   56.82   50.14   1.98   
47.73   46.80   58.07   49.13   1.98   
48.35   47.99   63.53   51.38   2.10   
48.70   47.51   63.31   51.49   2.11   
48.71   47.38   62.56   51.06   2.07   
48.28   48.01   62.93   50.87   2.05   
47.79   48.56   62.48   51.18   2.07   
48.37   48.24   63.78   51.11   2.07   
48.51   47.93   62.24   51.37   2.14   
48.81   47.13   55.34   49.72   2.14   
47.34   45.71   59.73   49.51   2.02   
48.28   47.13   63.01   49.39   2.09   
46.80   47.34   55.15   51.40   1.98   
46.65   46.20   61.81   50.75   1.95   
46.42   44.90   62.63   47.53   2.01   
45.49   46.45   62.22   49.76   1.98   
47.10   47.51   61.51   50.63   2.05   
47.52   48.41   55.83   48.91   2.04   
47.83   45.70   62.37   51.31   2.01   
48.95   47.44   63.16   51.32   2.00   
