N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
28.03   47.73   48.10   50.59   1.26   
45.05   46.18   56.95   48.97   1.83   
43.91   48.13   56.18   52.11   1.93   
49.00   47.10   62.70   50.97   2.15   
43.37   27.26   45.33   46.56   1.89   
45.24   47.00   57.85   48.29   1.95   
46.99   46.27   59.07   50.77   2.02   
47.86   46.07   64.53   52.06   1.96   
47.66   48.74   62.66   47.43   2.01   
45.94   48.78   63.73   48.87   1.90   
48.51   48.37   63.86   51.59   1.98   
48.09   48.65   64.80   51.85   1.97   
49.28   48.68   65.02   52.61   2.09   
49.58   48.57   64.72   52.75   2.15   
47.18   47.31   58.69   49.35   1.95   
48.27   47.98   62.45   51.26   2.03   
48.32   47.43   64.67   51.15   2.00   
49.37   46.54   64.29   51.12   2.20   
46.23   48.22   63.71   49.16   2.00   
48.23   48.15   62.96   51.69   1.97   
48.08   48.28   64.26   52.58   2.08   
47.39   48.82   64.17   52.37   1.92   
46.45   46.84   64.62   50.80   1.96   
49.29   48.71   58.87   50.96   2.15   
47.87   47.55   56.03   52.04   1.94   
48.75   45.12   63.51   48.11   2.01   
45.15   48.02   65.34   52.30   2.01   
46.20   48.39   58.51   48.81   2.08   
45.39   45.61   62.40   46.98   1.85   
47.27   46.40   60.67   47.05   2.04   
45.76   46.85   50.24   47.65   1.98   
43.52   46.65   53.98   48.00   1.89   
46.19   44.95   58.04   47.17   2.03   
44.62   46.39   55.15   49.56   1.89   
47.35   43.35   60.04   48.33   2.03   
45.61   47.53   52.94   48.92   1.87   
47.25   47.13   64.15   51.70   1.93   
46.62   48.32   62.37   49.36   2.09   
48.70   46.70   61.86   51.32   2.04   
49.32   48.57   50.91   48.71   2.16   
45.60   44.79   53.01   45.91   1.96   
46.56   45.16   61.73   51.33   2.04   
48.27   46.48   63.31   51.45   1.97   
46.60   47.62   63.69   50.89   1.95   
46.56   45.07   55.72   48.10   2.01   
47.04   46.31   60.97   49.18   1.99   
48.17   48.35   62.68   50.20   2.01   
48.28   48.28   64.47   52.32   2.04   
48.71   49.08   63.69   52.28   2.08   
49.34   48.59   65.11   52.12   2.10   
49.48   48.53   65.79   51.45   2.08   
49.28   48.09   64.64   52.47   2.08   
48.29   48.77   64.40   51.06   2.03   
48.62   49.03   62.34   52.55   2.08   
49.06   48.68   63.97   51.62   2.07   
47.34   47.65   61.87   48.97   2.16   
44.35   47.39   63.11   50.50   1.83   
48.31   46.53   60.21   50.17   2.14   
48.50   47.28   59.67   46.89   2.13   
48.66   48.47   65.11   51.87   2.19   
48.55   48.23   63.97   52.04   2.00   
48.90   46.95   62.96   51.88   2.00   
46.00   48.40   63.71   51.48   1.94   
46.20   47.95   59.76   51.04   1.88   
48.44   48.43   60.81   49.84   2.09   
48.35   47.24   58.00   49.93   2.03   
48.95   47.10   62.08   47.73   2.14   
45.37   48.25   55.81   48.02   1.98   
48.12   47.49   61.65   53.06   2.00   
48.18   48.76   63.13   48.55   2.08   
46.88   47.84   59.76   51.79   1.90   
47.83   48.19   57.96   50.46   2.06   
47.90   47.06   63.41   48.83   2.08   
48.05   45.74   61.54   49.43   2.02   
46.71   47.98   64.38   51.92   1.88   
48.60   48.93   64.57   52.04   2.00   
48.47   48.16   65.60   52.12   1.98   
48.90   48.71   65.02   52.24   2.00   
46.40   47.76   64.05   51.85   1.91   
46.44   43.29   55.06   46.40   2.07   
45.24   44.57   64.53   50.43   1.87   
49.00   48.46   63.01   51.48   2.03   
48.84   47.65   63.67   52.40   2.08   
48.01   47.65   57.27   48.44   2.06   
46.99   47.28   60.70   52.29   1.91   
48.22   48.28   64.00   49.37   2.07   
45.96   48.17   62.48   50.58   1.88   
49.40   45.95   54.30   47.26   2.16   
48.60   44.01   52.75   46.40   2.13   
45.52   48.16   63.86   51.39   1.90   
45.85   45.90   55.48   49.90   2.09   
44.76   45.74   63.53   48.51   2.02   
44.96   42.82   56.28   48.76   1.90   
44.82   46.92   52.84   47.91   2.02   
47.38   44.32   58.65   50.95   2.02   
48.32   46.69   62.91   52.48   2.01   
47.18   45.86   54.71   49.65   2.05   
48.02   46.74   56.57   49.57   2.13   
49.13   48.26   64.55   52.41   2.09   
49.12   47.21   64.26   51.32   2.06   
