N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
27.96   48.55   48.17   52.84   1.15   
48.75   48.84   66.10   52.38   2.00   
48.96   48.81   64.57   52.96   2.03   
49.55   48.65   64.22   53.01   2.07   
49.03   48.75   64.81   52.62   2.03   
48.83   39.96   59.94   52.70   2.10   
47.21   46.95   66.01   52.26   2.01   
48.81   48.78   65.61   52.77   2.11   
49.69   48.68   64.05   53.19   2.13   
49.15   48.52   64.39   53.11   2.19   
46.70   48.93   63.39   52.51   1.98   
48.34   49.58   65.04   52.73   2.05   
48.95   49.16   65.57   53.07   2.10   
49.61   48.66   65.57   53.03   2.14   
49.80   48.68   66.12   53.04   2.15   
49.57   48.57   65.40   52.99   2.12   
49.52   48.77   64.95   53.26   2.13   
48.82   49.43   64.79   53.00   2.08   
48.75   49.44   64.36   53.03   2.08   
49.46   48.95   64.71   52.91   2.11   
49.52   48.38   66.19   52.76   2.17   
49.05   48.65   65.38   51.34   2.21   
47.38   47.33   64.03   53.56   1.95   
49.44   49.12   64.12   53.68   2.13   
49.38   49.28   64.79   53.10   2.09   
47.82   48.70   61.13   52.86   2.06   
42.64   48.22   61.26   51.99   1.79   
49.14   48.99   65.72   52.65   2.02   
49.25   49.19   65.95   53.09   2.05   
49.60   48.34   64.54   53.38   2.07   
49.77   48.66   65.38   52.86   2.05   
49.46   49.61   65.02   53.09   2.01   
49.38   49.09   65.13   49.59   2.18   
49.34   47.04   60.36   51.83   2.03   
49.32   49.08   65.25   52.81   2.03   
49.77   48.99   65.43   53.08   2.07   
49.81   48.31   66.40   52.62   2.05   
49.43   48.55   65.32   53.03   2.02   
49.40   48.95   64.79   52.89   2.11   
48.84   49.49   64.31   52.94   2.06   
48.81   49.31   64.29   52.98   2.08   
49.40   49.34   64.47   52.84   2.11   
49.29   48.55   66.48   52.34   2.09   
49.47   48.81   66.19   52.48   2.10   
49.11   49.06   65.99   52.49   2.10   
49.17   49.19   63.80   53.43   2.13   
49.57   49.12   65.04   51.24   2.13   
47.26   48.53   61.62   51.84   1.93   
48.95   48.97   64.78   52.00   1.99   
48.59   48.92   66.20   53.05   1.99   
48.90   49.12   65.77   53.14   2.01   
49.03   49.16   65.79   52.84   2.04   
49.83   49.07   66.52   52.66   2.07   
49.75   48.66   65.29   53.01   2.04   
49.58   48.59   65.09   52.95   2.03   
49.16   48.97   65.01   52.70   2.08   
49.10   49.52   64.05   53.09   2.07   
49.50   49.26   64.07   53.19   2.11   
49.19   48.63   65.63   53.00   2.13   
49.43   48.44   66.55   52.58   2.12   
49.08   47.10   57.18   51.79   2.13   
47.06   49.14   63.86   53.25   2.02   
49.35   49.52   64.45   52.89   2.11   
49.44   49.21   64.85   52.86   2.11   
49.37   49.23   65.13   52.55   2.09   
49.43   48.57   65.97   51.19   2.15   
48.34   48.90   65.99   53.19   2.06   
49.16   49.15   64.97   53.32   2.12   
49.84   48.77   64.48   53.63   2.14   
49.14   48.74   65.29   52.83   2.09   
49.24   48.81   65.27   52.61   2.08   
48.90   49.23   65.13   52.62   2.07   
48.95   49.40   65.54   52.70   2.09   
49.52   49.15   65.86   52.93   2.11   
49.80   49.20   65.84   52.94   2.15   
49.80   48.77   65.72   52.47   2.11   
49.89   48.03   65.27   52.85   2.12   
48.97   49.38   64.97   52.86   2.07   
48.96   49.52   64.21   52.93   2.08   
49.50   49.55   64.34   53.08   2.10   
49.14   49.07   64.72   52.96   2.14   
46.59   47.22   62.08   51.56   2.04   
48.78   47.59   64.86   51.11   2.08   
49.38   47.49   64.62   53.61   2.13   
49.46   49.58   64.45   52.91   2.11   
49.32   49.47   64.45   52.90   2.11   
49.35   48.99   65.50   52.45   2.10   
49.34   48.91   66.56   49.77   2.19   
49.77   47.32   60.65   52.53   2.05   
49.20   49.08   64.14   53.73   2.03   
49.84   48.27   64.95   53.66   2.14   
49.10   49.05   65.01   52.81   2.09   
49.23   48.75   65.02   52.75   2.08   
48.43   49.43   65.32   52.54   2.06   
49.06   49.14   65.52   53.19   2.12   
49.81   48.96   65.83   52.96   2.15   
49.84   49.11   65.61   52.44   2.12   
49.75   48.87   65.54   52.71   2.03   
49.74   49.08   64.71   53.21   2.04   
49.21   49.44   64.90   52.56   2.10   
