N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
29.22   45.47   42.81   51.95   1.26   
47.23   47.85   64.33   52.47   1.93   
48.72   49.23   64.38   52.96   2.02   
49.09   48.68   52.91   53.66   2.04   
49.55   48.47   67.30   52.72   2.02   
48.97   47.98   54.32   52.71   2.19   
46.65   47.45   61.86   50.05   1.95   
49.19   49.29   65.10   53.49   2.02   
49.38   48.71   67.15   53.54   2.11   
49.78   48.68   67.49   53.31   2.11   
49.60   48.74   66.78   53.43   2.11   
48.56   49.26   67.10   53.35   2.07   
49.11   49.29   64.89   54.38   2.10   
47.95   47.27   65.63   51.85   2.04   
46.51   49.29   65.01   53.21   1.88   
49.11   49.57   65.23   53.58   2.00   
49.08   49.06   65.02   53.12   2.00   
48.62   48.63   66.35   53.54   1.99   
48.60   44.42   61.46   49.10   2.00   
49.31   47.39   52.54   52.89   2.13   
48.78   47.81   58.61   52.73   1.99   
48.31   49.29   63.29   49.72   1.99   
48.66   48.72   57.58   50.17   2.00   
47.36   47.65   60.73   51.95   2.02   
47.31   48.97   59.91   53.25   2.13   
48.27   46.06   54.11   50.05   2.04   
48.80   47.25   65.65   50.78   2.06   
48.41   47.73   66.41   52.21   2.01   
48.24   47.56   62.58   52.58   2.02   
48.53   47.98   59.97   52.07   2.08   
48.15   46.54   63.81   53.76   2.10   
46.77   48.19   61.92   50.23   1.94   
45.90   47.36   56.66   51.68   2.02   
47.24   46.80   61.44   50.46   2.02   
48.56   49.10   61.16   48.23   2.01   
46.82   47.72   64.19   48.37   2.00   
46.96   49.15   66.67   52.62   2.08   
48.76   46.45   59.82   52.18   2.09   
46.80   47.28   65.48   43.40   1.97   
44.83   47.68   60.06   53.23   1.85   
49.15   48.87   67.46   52.83   2.00   
48.99   48.55   65.86   53.37   2.01   
48.57   47.68   63.97   49.51   2.06   
49.05   48.54   64.05   52.67   2.05   
49.17   48.88   63.78   53.66   2.14   
49.53   46.73   56.05   52.71   2.14   
47.46   48.05   66.80   53.16   1.94   
49.66   49.20   66.85   52.33   2.03   
49.12   49.08   65.29   54.18   2.02   
49.87   48.93   65.16   54.06   2.12   
49.64   48.88   65.61   53.74   2.12   
49.19   48.90   65.97   53.25   2.07   
48.82   49.48   65.84   53.22   2.05   
48.60   49.61   65.36   53.28   2.05   
48.84   49.23   65.43   53.57   2.10   
49.81   49.02   66.58   53.63   2.14   
49.85   48.96   66.46   53.68   2.13   
49.58   48.75   67.27   53.15   2.10   
49.81   47.41   64.91   53.86   2.18   
48.88   47.98   65.02   53.96   2.06   
48.83   49.55   64.88   53.44   2.01   
48.62   49.37   65.10   53.67   1.99   
49.40   49.35   65.41   53.41   2.01   
49.17   49.15   66.23   52.91   1.99   
49.52   49.22   67.32   53.43   2.03   
48.47   49.24   67.12   53.58   1.98   
49.63   49.20   66.61   51.20   2.16   
49.78   49.07   66.69   53.34   2.05   
49.78   48.95   65.26   54.00   2.05   
49.81   48.50   65.68   53.84   2.04   
49.34   48.74   65.99   53.31   2.00   
48.69   49.41   65.61   53.25   1.98   
48.88   48.96   65.40   53.58   2.07   
47.87   46.91   65.36   51.43   2.05   
49.31   48.99   65.84   53.85   2.03   
49.81   48.41   67.28   53.28   2.05   
49.21   48.86   67.34   52.51   2.03   
49.75   48.80   67.19   53.06   2.04   
47.26   46.86   56.31   50.37   1.94   
49.34   49.12   65.54   53.15   2.04   
46.86   48.47   63.57   52.70   1.95   
48.29   46.85   65.70   51.97   1.99   
48.95   48.56   67.06   53.32   2.00   
49.91   49.11   67.00   53.57   2.05   
48.54   49.12   65.99   53.69   2.05   
47.13   48.41   57.96   53.32   1.94   
48.88   48.88   60.85   52.47   2.10   
47.31   48.50   61.07   52.85   2.04   
48.45   47.18   64.04   47.40   2.18   
46.96   44.77   58.39   48.78   1.98   
47.20   48.95   64.76   52.52   2.09   
48.29   48.13   65.74   52.89   2.00   
47.67   48.98   62.84   49.46   1.99   
48.59   49.17   66.41   53.37   2.02   
49.46   48.90   66.41   45.23   2.07   
49.31   48.39   65.92   53.31   2.02   
49.14   48.56   65.34   53.92   2.01   
48.75   49.25   65.66   53.07   2.00   
48.81   49.57   64.45   53.42   2.02   
49.20   49.17   65.59   53.28   2.02   
