N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
46.00   46.23   63.34   52.02   1.87   
49.10   48.46   63.93   51.82   1.99   
48.97   48.68   63.93   52.07   2.07   
48.99   48.31   64.62   51.79   2.07   
49.10   48.08   64.57   51.89   2.08   
48.59   48.51   63.98   51.79   2.05   
48.74   48.68   64.57   52.07   2.07   
49.08   48.60   64.40   51.85   2.08   
48.50   48.38   64.33   51.74   2.06   
49.02   48.43   64.36   51.59   2.07   
48.91   48.51   64.07   51.66   2.06   
49.11   48.56   64.08   52.02   2.08   
49.14   48.38   63.64   52.06   2.08   
49.12   48.37   64.55   52.12   2.07   
48.95   48.32   64.62   51.95   2.06   
48.69   48.69   64.74   51.87   2.05   
48.50   48.41   64.59   51.96   2.06   
49.16   48.54   64.73   52.12   2.09   
49.14   48.59   64.40   51.75   2.08   
48.26   48.62   63.85   51.45   2.05   
48.87   48.02   64.65   51.69   2.06   
48.29   48.49   64.14   51.81   2.04   
48.37   48.59   64.12   52.08   2.05   
48.75   48.27   64.67   52.04   2.06   
49.07   48.34   63.95   52.02   2.07   
48.81   48.32   64.50   52.03   2.06   
48.68   48.08   64.38   51.66   2.07   
49.03   48.68   64.66   51.87   2.08   
49.16   48.39   64.64   51.52   2.07   
49.06   48.50   64.66   51.51   2.08   
48.09   48.35   64.64   51.74   2.04   
48.96   48.66   64.00   52.15   2.07   
48.96   48.43   64.08   51.92   2.07   
48.99   48.10   64.74   51.70   2.07   
49.07   48.16   64.45   52.06   2.07   
48.84   48.56   64.76   52.03   2.08   
48.78   48.65   64.38   52.06   2.07   
48.59   48.22   64.47   52.08   2.06   
48.86   48.45   64.12   51.68   2.06   
48.96   48.60   64.67   51.40   2.07   
49.10   48.53   64.66   51.39   2.10   
48.24   48.35   63.98   52.04   2.04   
49.16   48.62   63.88   52.20   2.09   
49.06   48.56   64.17   52.04   2.08   
48.96   48.38   64.22   51.99   2.07   
48.96   48.09   64.55   51.87   2.07   
48.81   48.53   64.78   51.98   2.06   
48.80   48.59   64.67   51.60   2.09   
49.07   48.68   63.69   52.00   2.09   
49.10   48.62   64.41   51.80   2.08   
49.03   48.65   64.64   51.77   2.07   
49.01   48.65   63.46   52.05   2.08   
48.56   48.28   63.97   52.00   2.05   
48.71   48.25   63.59   51.78   2.07   
47.39   46.88   56.91   49.75   2.02   
48.86   48.66   64.27   52.12   2.06   
48.68   48.68   64.52   52.05   2.06   
48.96   48.57   64.29   51.94   2.08   
49.11   48.47   64.17   51.75   2.09   
49.15   48.32   64.48   51.79   2.08   
49.08   48.57   64.50   51.71   2.08   
49.10   48.59   63.63   52.11   2.08   
48.60   48.44   63.61   52.02   2.08   
48.38   47.62   62.03   50.64   2.06   
48.84   48.29   64.69   52.02   2.07   
48.78   48.51   64.64   51.72   2.06   
48.75   48.11   64.69   52.03   2.08   
49.11   48.60   64.57   51.90   2.09   
49.14   48.59   64.38   51.78   2.07   
48.68   48.66   64.34   51.67   2.05   
49.09   48.51   64.55   51.64   2.07   
49.13   48.57   64.17   52.07   2.08   
49.08   48.57   63.99   51.72   2.08   
49.11   48.16   64.43   51.53   2.09   
48.60   48.32   64.59   52.20   2.05   
48.02   48.63   64.54   51.34   2.04   
48.78   48.18   64.31   51.77   2.08   
49.11   48.43   63.98   52.12   2.10   
49.08   48.41   63.95   51.83   2.08   
49.08   48.40   64.48   51.52   2.09   
48.84   48.11   64.59   51.88   2.08   
49.01   48.65   64.05   51.96   2.07   
49.05   48.55   64.10   51.92   2.07   
49.09   47.45   64.73   52.20   2.08   
49.12   47.90   64.43   51.87   2.10   
48.63   48.66   64.60   52.03   2.05   
48.66   48.60   64.43   51.96   2.08   
48.99   48.65   64.65   51.92   2.08   
49.08   48.50   64.62   51.60   2.08   
49.14   48.53   64.64   51.68   2.08   
48.90   48.47   63.64   51.50   2.12   
46.40   47.06   63.80   51.97   1.96   
48.99   48.65   63.93   52.07   2.07   
48.96   48.34   64.53   52.00   2.08   
48.56   48.15   64.69   51.95   2.05   
48.72   48.28   64.59   51.68   2.08   
48.70   48.35   64.73   52.07   2.07   
49.12   48.63   64.24   52.13   2.10   
49.08   48.65   64.34   51.86   2.07   
48.96   48.63   64.64   51.75   2.07   
