N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
106.74   121.22   114.89   115.44   1.79   
131.02   131.48   107.52   122.51   2.31   
113.88   111.25   119.58   107.96   2.03   
111.42   112.98   107.96   108.16   1.62   
138.65   134.57   127.86   128.69   2.06   
140.10   138.17   127.58   131.16   2.08   
137.72   133.21   130.09   127.18   2.11   
142.88   137.43   130.94   128.48   2.55   
113.32   113.88   108.01   107.87   1.80   
114.13   112.92   109.24   106.95   2.05   
112.67   112.20   109.89   108.70   1.60   
112.35   112.83   110.50   107.96   2.00   
111.96   109.89   110.35   111.41   1.95   
111.03   112.60   109.35   107.96   2.01   
114.03   115.37   110.09   127.66   2.05   
112.13   113.96   109.69   107.96   1.98   
112.45   114.68   108.85   120.79   2.01   
110.94   141.10   109.10   108.54   1.94   
113.23   113.17   110.04   121.57   2.08   
112.84   113.07   109.33   109.44   2.00   
114.95   114.44   109.49   124.55   2.04   
111.50   114.29   110.35   108.74   2.03   
113.72   113.07   110.70   130.29   2.01   
111.35   111.11   108.65   108.64   1.97   
112.43   113.65   111.11   109.64   2.03   
112.28   113.80   132.23   109.04   1.97   
111.98   112.60   114.99   109.33   2.01   
113.80   110.27   108.16   108.16   2.02   
112.13   114.11   118.11   109.19   1.95   
113.15   111.03   109.49   108.54   2.02   
112.77   113.30   123.65   108.16   1.99   
113.88   113.15   108.70   107.92   2.03   
112.75   113.71   128.41   109.05   2.01   
113.47   111.27   106.67   108.30   2.02   
114.13   137.91   129.32   107.96   2.04   
114.60   113.65   108.70   108.70   2.03   
113.32   115.11   108.54   107.24   2.00   
113.55   113.24   110.24   108.21   2.05   
112.20   127.49   107.78   109.04   2.01   
112.92   114.68   108.22   109.38   2.03   
115.11   138.06   109.04   108.99   2.06   
111.57   112.20   131.00   108.36   2.01   
113.63   111.66   108.59   107.78   2.02   
112.92   139.61   110.86   106.80   2.01   
119.41   112.43   109.69   109.94   2.15   
114.77   113.17   109.88   109.24   2.03   
129.25   111.64   110.24   107.72   2.32   
113.55   115.61   130.71   108.26   2.04   
131.46   113.00   109.69   109.08   2.34   
114.77   114.70   108.85   107.57   2.07   
137.91   110.27   110.35   109.29   2.43   
114.21   111.57   109.80   107.81   1.77   
113.88   113.32   109.58   108.50   2.10   
112.92   112.28   110.45   108.45   1.77   
115.53   110.41   109.25   107.37   2.07   
112.13   113.15   110.45   109.80   2.02   
109.96   112.28   109.04   108.94   2.02   
112.20   111.50   108.40   115.88   1.98   
114.95   112.90   109.10   108.60   2.02   
111.81   111.27   109.93   120.01   1.98   
113.07   110.81   109.74   107.52   1.98   
111.74   136.04   109.14   122.45   2.02   
112.20   111.74   107.72   108.64   1.99   
112.35   109.14   109.83   128.41   2.02   
111.64   114.21   108.70   109.14   1.97   
137.80   109.44   110.45   130.36   2.45   
113.80   112.52   108.94   109.33   2.02   
141.58   111.42   108.56   128.54   2.47   
112.28   110.65   110.15   107.24   1.69   
136.29   134.57   129.32   127.45   2.00   
137.35   137.46   131.07   130.01   2.00   
139.99   132.78   132.16   125.92   2.07   
141.34   133.55   128.07   128.54   2.49   
111.89   109.23   108.65   109.58   2.04   
131.25   113.63   132.68   108.21   2.31   
114.36   112.67   109.35   108.25   2.02   
123.54   114.29   109.30   109.04   2.22   
112.60   114.13   109.33   108.74   1.97   
114.13   113.96   108.45   107.48   2.05   
110.89   112.52   109.33   128.54   1.82   
113.15   113.23   108.65   107.77   2.01   
111.42   112.13   109.04   108.80   1.67   
112.67   114.29   108.50   108.94   2.04   
112.03   115.11   109.55   109.38   1.97   
114.21   113.40   109.83   109.25   2.05   
114.54   113.30   109.74   114.23   2.01   
113.00   113.57   109.43   130.73   2.04   
114.77   113.07   108.25   114.18   2.02   
112.83   114.13   110.29   107.33   2.03   
113.63   113.00   109.39   120.54   1.99   
114.77   112.52   110.13   107.67   2.07   
112.45   112.50   110.05   124.80   2.00   
111.89   110.80   108.85   108.01   1.99   
113.40   112.67   108.94   109.68   2.00   
111.74   111.03   109.60   108.88   2.04   
113.15   113.63   116.17   108.79   2.04   
112.52   110.12   109.88   107.19   2.00   
110.34   113.72   129.02   107.96   1.95   
136.51   110.72   110.29   109.60   2.45   
112.84   112.35   121.21   107.63   2.05   
