N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
106.81   115.11   104.49   104.57   1.95   
116.87   113.30   105.96   103.72   2.04   
118.25   112.60   106.95   103.71   2.08   
114.77   116.71   105.31   105.35   2.02   
118.17   113.57   104.35   101.91   2.09   
115.78   114.52   106.15   104.12   2.04   
115.37   115.84   105.68   103.85   2.01   
116.19   115.78   105.73   104.57   2.11   
117.47   113.96   105.64   104.16   2.04   
114.36   112.45   104.99   104.25   2.04   
117.65   113.65   104.43   104.22   2.08   
116.79   115.03   105.82   104.63   2.03   
116.29   115.35   104.95   103.58   2.03   
117.49   114.52   105.26   103.85   2.09   
115.19   110.49   105.87   103.22   2.05   
113.07   114.95   105.82   104.49   1.98   
114.21   114.44   106.15   104.30   2.00   
118.25   114.46   105.45   104.80   2.06   
113.63   115.03   106.05   103.81   2.01   
115.53   114.54   104.43   105.41   2.09   
117.82   114.03   106.58   103.49   2.05   
113.57   116.77   105.73   105.41   2.04   
118.00   113.72   107.00   103.36   2.06   
114.54   116.69   104.67   103.81   2.05   
116.96   113.23   107.29   103.49   2.03   
114.52   114.70   104.99   104.35   2.04   
118.25   113.98   106.95   103.80   2.05   
114.38   116.19   105.22   104.62   2.04   
116.77   113.80   104.40   103.35   2.05   
116.53   115.37   104.62   104.70   2.04   
116.19   115.45   106.24   101.78   2.02   
116.37   115.03   105.16   104.62   2.03   
115.37   115.61   106.10   104.22   2.03   
114.62   110.41   104.49   103.72   2.04   
115.94   113.23   104.80   103.72   2.04   
116.19   112.52   103.77   99.29   2.28   
101.53   107.60   100.75   99.51   1.89   
110.65   115.27   105.77   104.80   2.01   
116.03   113.15   106.91   103.63   2.06   
113.88   116.45   105.40   105.45   2.02   
117.82   114.38   106.80   102.70   2.06   
114.70   116.13   105.12   105.26   1.99   
116.21   117.20   105.22   103.85   2.04   
115.53   116.79   105.54   105.18   2.05   
117.04   113.57   106.80   102.12   2.04   
116.13   116.61   104.99   105.16   2.06   
117.22   113.80   105.58   103.85   2.05   
113.80   115.86   104.16   104.85   2.02   
118.09   113.72   104.16   104.53   2.06   
116.53   115.94   105.73   104.95   2.03   
116.11   113.63   106.02   104.75   2.02   
115.86   115.11   105.54   104.43   2.03   
114.87   112.35   106.20   103.58   2.01   
114.62   116.61   104.99   105.26   2.00   
114.36   114.29   107.15   103.04   2.01   
114.62   116.37   105.49   105.54   2.05   
115.03   113.96   106.71   102.56   2.01   
114.29   112.60   105.54   104.63   2.05   
114.21   114.44   105.68   104.30   1.95   
114.54   114.95   103.57   102.83   2.00   
115.94   115.27   106.91   103.63   2.13   
116.87   114.62   104.93   102.83   2.05   
114.03   115.86   105.22   102.26   2.00   
115.94   115.35   106.06   103.13   2.02   
116.87   115.11   105.67   104.59   2.03   
116.05   115.92   106.30   103.40   2.00   
114.60   116.03   103.77   103.58   1.99   
115.94   115.03   105.03   104.39   2.02   
116.29   115.19   105.96   104.62   2.03   
115.45   113.40   106.90   104.03   2.00   
115.11   115.76   104.85   105.26   2.05   
116.61   113.63   104.17   105.35   2.07   
114.70   116.19   106.05   104.17   1.99   
112.28   116.21   104.53   104.29   1.97   
116.03   115.37   105.73   104.93   2.01   
113.88   115.76   106.20   103.67   1.99   
115.92   114.62   105.68   104.62   2.07   
115.27   115.86   106.91   103.35   2.01   
114.95   117.20   105.03   104.59   2.06   
117.47   114.36   106.62   103.35   2.05   
115.09   116.63   104.70   102.92   2.05   
116.37   112.45   107.04   103.45   2.03   
113.78   116.45   105.03   103.28   1.99   
115.76   115.03   105.54   104.44   2.07   
117.47   114.85   104.72   104.53   2.07   
116.29   115.45   105.31   103.58   2.04   
116.27   115.03   104.53   104.76   2.03   
115.45   115.19   106.20   104.53   2.01   
116.53   115.37   104.76   104.53   2.02   
115.78   114.85   106.20   104.26   2.03   
115.70   113.07   104.76   105.03   2.07   
116.96   116.45   105.26   103.91   2.03   
114.11   114.54   106.10   104.86   2.01   
115.76   115.03   105.92   103.63   2.02   
113.30   116.05   106.38   102.88   1.99   
111.74   115.68   104.99   105.54   2.06   
117.82   113.80   107.15   103.22   2.03   
112.90   116.45   105.22   104.12   2.04   
114.93   115.37   106.14   104.17   2.25   
114.54   115.76   103.99   103.81   2.05   
