N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
78.66   80.12   76.07   97.44   1.71   
94.40   92.16   117.89   100.04   2.01   
93.23   92.92   117.01   99.91   1.97   
93.95   92.64   117.87   99.76   1.99   
93.45   92.86   118.29   99.91   1.98   
93.78   92.49   118.05   99.63   1.96   
93.13   92.54   118.16   99.55   1.97   
93.78   92.49   117.71   99.63   2.00   
93.90   92.60   117.93   100.04   1.99   
93.40   92.16   117.13   99.76   1.98   
93.78   92.49   117.01   99.76   1.99   
93.68   91.38   116.33   99.75   1.96   
94.06   92.49   118.00   99.76   1.97   
93.35   89.69   117.64   99.42   1.98   
94.00   92.12   117.76   98.81   2.00   
93.95   92.42   116.74   99.59   2.00   
93.85   92.27   117.13   99.99   1.99   
93.83   92.44   117.94   99.71   2.00   
92.39   92.44   117.76   99.67   1.97   
93.23   92.54   117.94   99.71   2.01   
93.90   92.59   117.65   99.54   1.99   
93.79   92.37   117.65   99.50   1.99   
93.35   92.42   117.76   99.83   2.03   
93.95   91.64   116.72   99.91   2.00   
93.79   92.59   116.79   99.67   1.99   
92.27   92.42   117.83   99.87   1.96   
93.73   91.33   117.71   99.05   2.06   
93.62   92.59   117.54   99.50   1.99   
93.47   92.59   114.78   99.83   1.98   
93.52   92.49   117.87   99.67   1.99   
93.85   91.06   117.08   99.83   2.00   
93.90   91.48   117.93   99.83   2.01   
91.53   92.44   117.53   99.87   1.94   
93.68   92.69   117.65   96.23   2.00   
92.76   92.32   117.94   99.75   1.98   
92.27   91.33   115.67   99.91   1.96   
93.68   92.32   117.76   100.04   2.01   
94.12   91.85   116.72   99.72   2.00   
93.62   92.76   117.58   99.72   2.02   
93.68   92.69   117.76   99.80   2.07   
93.73   92.54   115.94   98.44   1.99   
93.95   91.89   116.00   99.51   2.00   
93.13   92.32   116.05   99.83   1.97   
93.57   91.90   118.00   99.54   1.99   
92.65   92.54   117.42   99.50   2.02   
93.73   92.44   117.71   99.83   2.02   
93.68   92.65   118.05   99.67   1.99   
92.49   92.32   117.76   98.68   1.97   
93.30   92.59   117.64   100.00   1.98   
94.02   91.69   117.98   99.87   1.99   
93.62   91.79   116.23   99.71   1.99   
91.79   91.85   118.05   99.83   1.95   
92.42   92.54   115.84   98.97   1.99   
92.91   92.49   117.82   98.89   1.97   
93.41   92.42   114.68   99.75   1.98   
93.30   92.54   114.46   99.83   1.98   
94.00   91.17   117.94   99.38   2.00   
93.95   92.96   118.00   99.76   2.01   
93.08   92.64   117.36   99.76   1.98   
93.78   92.27   117.71   98.49   1.99   
93.85   92.54   117.53   98.64   2.00   
93.41   92.59   115.55   99.80   2.10   
93.85   92.42   117.60   99.59   1.99   
93.52   92.27   117.01   100.13   1.98   
92.64   92.44   117.76   100.00   1.99   
93.57   92.42   117.71   97.72   2.00   
93.95   92.42   115.89   98.49   1.99   
93.68   92.49   117.08   99.91   2.00   
93.78   92.70   115.82   99.92   1.99   
93.90   92.42   118.05   99.14   1.99   
92.59   92.64   118.00   99.59   1.97   
93.68   92.54   117.53   99.80   2.02   
93.01   92.44   117.82   99.96   2.00   
93.90   92.65   117.87   98.64   2.04   
90.91   92.42   117.54   99.79   1.93   
93.79   91.89   117.89   99.95   1.99   
93.52   92.44   117.19   99.91   1.98   
92.70   92.65   117.35   99.76   1.97   
93.73   92.55   117.69   98.89   2.01   
94.00   92.59   117.25   99.62   2.00   
93.35   92.44   115.44   99.59   2.07   
93.83   92.39   117.93   99.87   2.05   
93.73   91.28   117.87   99.63   2.00   
93.85   92.47   117.76   98.77   2.00   
93.78   92.44   117.13   95.73   2.04   
85.84   81.02   98.28   89.02   2.07   
84.93   87.01   117.24   93.57   2.03   
86.11   90.60   108.65   91.08   2.03   
85.70   88.64   106.95   90.64   2.10   
84.62   89.04   108.05   95.51   1.81   
92.37   91.96   115.39   99.37   1.97   
93.30   90.96   116.33   99.18   2.02   
93.35   90.65   115.78   99.21   2.00   
92.91   89.24   112.10   94.60   2.06   
90.91   90.81   114.89   98.44   1.98   
93.90   91.69   117.41   97.56   2.00   
92.76   92.64   116.28   98.81   2.00   
92.76   89.04   95.54   90.97   2.09   
93.62   92.54   117.76   99.71   2.07   
93.95   92.65   118.05   99.58   2.00   
