N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
24.81   47.16   44.15   51.26   1.08   
47.77   48.02   63.26   51.97   1.96   
48.24   48.43   63.39   48.17   2.06   
47.07   47.37   64.34   51.39   2.07   
45.54   47.71   54.04   44.99   1.87   
48.00   47.61   62.10   50.16   1.97   
47.24   47.66   61.81   50.99   1.94   
47.69   47.04   58.20   50.08   2.03   
47.13   46.23   61.57   51.65   1.91   
47.82   46.03   60.08   51.17   2.03   
46.04   45.96   59.29   51.28   1.93   
47.83   48.28   63.65   50.78   2.05   
47.73   47.32   61.52   51.07   1.95   
47.31   48.72   62.81   52.08   1.96   
48.81   48.41   62.93   51.06   2.05   
47.11   48.18   59.23   50.69   2.07   
47.98   47.95   62.68   52.27   2.05   
48.75   46.69   59.33   47.03   2.08   
48.24   46.77   63.53   49.89   2.03   
46.63   47.83   59.76   50.16   2.01   
47.79   44.69   59.92   48.99   1.99   
47.72   48.35   62.96   52.20   1.94   
46.88   47.64   57.93   51.43   1.96   
48.27   47.05   60.81   51.04   2.04   
48.44   48.25   64.66   52.04   1.98   
48.87   48.53   63.09   52.87   2.04   
48.65   47.86   63.23   50.01   2.01   
45.51   48.19   54.72   49.04   1.98   
48.29   42.64   54.55   48.46   2.13   
46.24   46.88   56.95   46.75   1.99   
45.30   45.81   60.02   47.51   1.97   
48.84   42.84   55.79   46.77   2.06   
46.73   45.60   58.10   47.64   1.97   
48.35   48.08   58.57   51.00   2.15   
46.91   45.35   60.90   48.41   2.11   
45.73   42.60   58.37   49.63   2.17   
45.45   47.25   52.51   48.60   2.11   
47.68   44.01   53.17   45.54   2.03   
42.11   44.42   50.52   50.03   1.84   
46.21   44.96   62.34   47.43   1.98   
48.40   46.61   58.80   50.96   2.01   
48.50   47.59   65.23   51.88   2.07   
49.07   47.82   63.61   51.81   2.13   
48.25   48.72   62.43   50.22   2.01   
46.27   47.46   55.93   46.76   2.00   
48.18   47.55   61.02   50.40   2.03   
47.20   47.36   60.97   51.76   1.94   
48.03   48.50   63.59   51.17   1.95   
45.92   45.91   59.94   47.39   2.05   
46.76   48.04   59.51   47.96   2.01   
45.83   45.85   62.35   51.96   1.87   
48.02   48.25   63.86   52.22   1.96   
47.31   47.77   62.86   51.67   2.00   
46.99   47.07   52.41   50.20   2.10   
49.07   43.42   56.22   51.10   2.10   
48.03   48.49   63.09   52.38   2.00   
48.69   48.59   63.31   48.20   2.15   
48.07   47.41   57.16   47.42   2.01   
46.92   48.06   61.57   51.69   1.90   
48.90   48.83   64.31   52.06   2.01   
43.96   45.12   56.09   50.99   1.92   
48.21   46.80   63.80   51.80   1.97   
48.87   48.17   62.10   51.48   2.05   
48.57   48.66   63.80   52.23   1.99   
48.87   48.22   63.95   51.33   1.98   
48.71   48.87   64.21   51.91   1.97   
48.75   48.40   65.13   52.13   2.01   
48.71   48.51   64.60   52.45   1.99   
48.78   48.31   65.16   51.98   2.09   
49.02   47.73   63.71   52.66   2.10   
48.95   48.44   63.69   52.14   2.06   
48.09   48.75   61.81   51.23   2.00   
46.76   47.52   60.27   50.20   1.98   
48.09   45.60   63.57   50.69   2.03   
46.24   46.76   57.24   52.44   1.99   
47.53   45.11   62.45   47.79   1.96   
46.42   46.18   64.04   49.19   2.01   
46.51   46.98   65.16   49.84   1.98   
47.85   46.80   62.71   48.78   2.10   
44.33   45.25   54.47   47.90   1.91   
46.67   45.61   59.14   44.91   2.09   
46.19   46.60   51.62   45.49   1.95   
46.19   44.42   56.19   48.34   1.98   
45.11   46.24   54.06   51.70   1.96   
45.79   44.61   59.61   49.19   1.99   
47.62   45.99   61.24   51.56   1.96   
49.31   47.04   64.10   52.61   2.01   
48.09   47.92   63.76   51.79   1.95   
48.32   48.77   63.78   51.94   1.98   
48.60   48.27   63.69   52.05   1.99   
47.85   48.26   64.61   51.98   1.99   
49.19   47.85   64.26   51.95   2.05   
49.14   47.49   64.31   52.45   2.00   
48.89   48.18   63.78   52.92   2.00   
48.03   48.90   63.65   52.40   1.96   
48.23   48.22   63.51   51.72   1.97   
46.47   47.13   64.29   52.33   1.91   
49.09   47.72   65.66   51.99   2.02   
49.09   47.52   65.17   52.09   2.00   
48.35   48.49   64.19   52.51   1.98   
