N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.27   47.82   51.92   50.99   1.34   
48.80   48.02   62.75   50.83   2.01   
48.47   47.99   62.55   50.16   2.10   
48.08   48.06   62.24   51.02   2.05   
48.41   47.95   63.18   51.04   2.08   
48.47   48.09   63.78   51.31   2.10   
48.48   47.21   62.58   51.36   2.07   
48.31   48.19   62.29   51.02   2.08   
47.90   48.16   62.48   51.25   2.06   
48.56   47.75   63.71   51.07   2.10   
48.65   47.60   63.65   51.42   2.08   
48.56   47.69   62.63   51.31   2.09   
47.93   48.31   62.98   50.74   2.03   
48.01   48.28   61.71   48.82   2.06   
46.95   47.48   59.22   50.32   2.01   
48.00   47.49   58.54   51.41   2.03   
47.92   48.19   62.76   51.51   2.08   
48.34   48.06   62.76   51.18   2.06   
48.34   48.05   64.21   50.99   2.06   
48.53   48.17   64.41   50.86   2.07   
48.62   47.75   62.86   51.52   2.11   
47.00   46.14   62.47   49.00   2.02   
48.19   48.28   61.73   51.26   2.05   
48.22   47.46   64.26   50.75   2.06   
48.52   48.10   64.07   50.97   2.08   
48.83   48.19   62.55   51.93   2.11   
48.50   48.43   62.71   51.43   2.07   
48.39   47.83   63.29   50.83   2.05   
48.47   47.75   64.31   51.22   2.06   
48.21   48.31   64.31   51.00   2.06   
48.52   48.03   62.75   52.03   2.07   
48.81   48.16   63.18   51.45   2.07   
48.37   48.28   63.33   50.95   2.06   
48.27   48.38   63.36   51.50   2.06   
47.65   48.13   63.83   51.43   2.05   
48.95   48.03   61.79   50.58   2.09   
48.57   47.71   63.34   51.22   2.06   
48.49   47.98   62.89   51.09   2.24   
46.46   47.73   62.37   51.18   2.01   
48.59   47.62   64.22   51.10   2.09   
48.77   47.66   58.38   51.28   2.10   
48.44   48.10   62.34   51.13   2.07   
47.74   48.36   62.24   51.58   2.03   
48.27   47.99   64.21   51.35   2.06   
48.96   48.00   55.71   51.69   2.08   
48.81   47.96   52.98   51.18   2.07   
48.19   48.51   62.66   51.71   2.05   
48.32   47.95   64.14   51.61   2.17   
45.90   47.85   58.33   49.24   1.89   
48.52   47.65   62.84   50.21   2.04   
47.82   46.32   61.98   49.69   2.07   
46.71   47.35   64.14   49.48   1.92   
48.88   47.85   64.48   51.35   2.00   
48.85   47.72   63.22   51.45   2.08   
48.21   48.37   63.08   51.38   2.05   
47.87   48.59   62.03   51.59   2.05   
48.70   48.38   62.83   51.45   2.11   
48.66   47.58   64.57   51.22   2.08   
48.50   48.12   64.05   51.24   2.07   
48.49   48.21   62.32   51.98   2.10   
48.12   48.21   63.22   50.97   2.06   
48.71   47.73   63.27   50.88   2.06   
48.46   47.79   64.47   50.85   2.06   
48.25   48.24   63.98   51.13   2.07   
46.85   46.93   62.24   51.20   1.99   
48.56   48.22   63.01   51.20   2.06   
48.50   47.69   63.36   51.06   2.05   
48.71   48.29   64.36   50.98   2.08   
48.84   48.25   64.07   51.59   2.11   
48.75   48.02   62.47   51.90   2.10   
48.60   47.70   63.27   51.10   2.06   
48.37   47.89   63.24   51.12   2.04   
48.12   48.21   63.58   51.24   2.06   
48.47   47.93   63.64   51.36   2.08   
49.12   48.01   62.50   50.00   2.17   
46.96   48.62   58.70   49.18   1.92   
48.14   48.35   62.24   49.08   2.08   
47.06   45.27   57.20   50.14   2.03   
49.02   47.14   62.78   51.66   2.09   
48.55   48.45   62.62   51.02   2.06   
47.95   48.56   62.94   51.69   2.03   
48.80   48.15   63.73   51.35   2.10   
48.95   48.02   63.86   51.24   2.09   
48.62   47.61   63.19   51.92   2.07   
48.26   48.30   63.09   51.43   2.05   
47.99   48.49   62.47   51.53   2.05   
48.57   48.11   63.19   51.12   2.10   
49.10   47.76   64.17   51.03   2.11   
48.56   47.92   63.14   51.82   2.07   
47.76   48.19   62.88   51.00   2.03   
48.34   48.56   62.39   51.34   2.07   
48.72   48.25   62.91   51.26   2.10   
48.80   47.73   64.54   50.85   2.10   
48.90   47.45   63.51   51.29   2.10   
49.11   48.21   62.35   51.87   2.10   
48.43   48.34   62.84   51.36   2.07   
48.62   47.85   63.29   50.88   2.06   
48.22   48.15   63.95   51.04   2.05   
48.86   48.12   64.61   51.46   2.09   
48.56   48.22   63.11   52.10   2.11   
