N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.17   48.50   51.68   52.03   1.32   
49.05   48.56   64.50   52.31   2.11   
49.19   48.38   65.02   51.59   2.12   
48.82   48.17   59.78   51.79   2.14   
47.00   46.16   51.20   48.23   2.03   
42.69   44.02   61.57   50.00   1.83   
47.36   47.62   62.91   51.58   2.14   
48.05   48.43   56.68   51.47   1.99   
47.95   49.08   56.60   46.33   2.05   
46.96   47.49   51.03   44.49   2.05   
44.86   45.65   59.16   48.55   1.89   
48.37   45.90   63.46   48.11   2.17   
48.43   47.18   62.44   47.44   2.13   
45.50   47.55   54.93   49.58   1.86   
48.37   47.68   65.09   52.33   1.99   
48.74   48.77   65.37   52.37   2.10   
49.57   48.80   65.31   52.38   2.14   
49.44   48.13   64.74   52.23   2.11   
49.20   48.43   64.26   52.06   2.09   
48.66   49.06   63.78   52.44   2.06   
48.68   49.19   63.83   52.34   2.08   
49.12   48.57   65.48   52.22   2.10   
49.52   47.72   62.86   51.93   2.13   
49.01   46.99   61.64   52.28   2.04   
47.05   47.56   63.37   51.40   2.09   
43.68   47.83   57.44   48.03   1.92   
48.12   47.44   65.09   50.77   2.10   
48.80   48.02   60.26   51.16   2.01   
48.69   48.72   61.17   47.48   2.02   
48.59   46.03   62.91   50.28   2.21   
45.39   45.39   61.18   50.41   2.08   
48.15   45.94   57.92   48.13   2.06   
46.46   47.61   62.22   48.32   1.96   
48.66   48.51   63.93   51.44   2.12   
48.38   47.42   62.16   51.60   2.20   
46.61   44.80   62.38   49.37   2.08   
44.98   47.21   53.24   48.53   1.96   
46.76   46.86   64.48   52.21   2.06   
46.89   45.88   54.41   49.11   2.06   
48.78   47.60   61.75   47.69   2.02   
47.42   48.07   61.13   51.90   2.01   
48.50   48.08   60.36   52.97   2.12   
48.95   47.74   63.31   52.69   2.01   
47.66   46.62   52.93   50.63   2.04   
48.84   48.45   63.39   52.12   2.10   
49.19   48.51   60.47   52.52   2.09   
48.65   46.62   64.12   52.87   2.00   
46.91   48.00   60.48   48.67   1.92   
46.66   47.98   63.86   50.67   1.99   
47.31   48.80   60.73   52.15   2.01   
49.17   48.53   62.79   52.20   2.11   
47.27   45.41   59.87   49.73   2.05   
44.84   47.72   59.20   51.60   1.82   
49.05   48.96   65.04   48.53   2.08   
49.21   48.87   65.84   52.54   2.09   
49.50   48.68   65.81   52.71   2.11   
49.50   48.49   64.08   53.16   2.13   
49.19   49.10   64.39   52.77   2.09   
49.17   47.72   63.37   52.17   2.08   
49.11   48.92   61.00   52.61   2.02   
48.95   48.81   65.40   52.75   2.08   
49.45   48.87   65.81   51.22   2.11   
46.89   48.59   61.79   51.81   2.04   
49.33   48.72   61.09   51.88   2.11   
48.95   48.75   63.73   51.34   2.17   
46.59   47.11   62.58   50.34   2.09   
45.47   41.91   55.48   48.44   2.10   
47.06   46.96   56.04   49.79   1.92   
48.99   48.11   65.00   51.64   2.04   
49.40   48.68   65.84   52.63   2.03   
49.05   48.87   65.73   52.54   2.09   
49.52   48.78   64.80   52.77   2.11   
49.40   47.48   63.63   53.11   2.12   
48.78   48.31   63.86   51.26   2.01   
49.12   46.77   52.82   45.89   2.29   
44.94   46.91   53.19   46.54   1.95   
48.18   43.34   59.26   46.00   2.06   
42.84   47.63   53.24   48.90   1.98   
45.20   45.06   57.36   47.78   1.93   
44.71   47.53   59.21   48.70   1.97   
47.45   46.95   57.09   49.08   2.09   
47.59   46.45   63.58   48.63   1.95   
46.19   45.01   60.97   49.90   1.97   
47.53   45.75   59.00   50.31   2.02   
48.37   48.11   59.07   50.95   2.01   
48.47   46.35   63.23   49.26   1.97   
46.42   48.43   61.81   50.35   2.05   
48.86   46.65   58.41   51.69   2.01   
45.16   46.06   61.34   49.90   1.95   
45.21   47.03   54.09   50.39   2.01   
46.87   44.94   64.71   51.23   1.95   
46.22   46.58   62.98   47.42   2.10   
47.45   46.42   60.57   51.73   2.02   
49.08   46.42   64.55   50.16   2.12   
47.29   47.88   64.31   51.37   2.05   
48.91   47.53   64.24   51.97   2.02   
47.75   48.86   62.55   52.22   1.98   
48.78   48.55   63.71   52.18   2.07   
48.84   48.29   62.63   50.74   2.12   
47.22   46.80   55.78   51.76   2.05   
