N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
92.02   94.39   96.58   114.08   1.54   
119.75   119.94   112.31   112.89   2.04   
123.73   121.60   114.72   114.07   2.01   
122.24   122.33   115.89   113.63   1.99   
120.48   122.62   115.11   114.34   1.97   
119.14   125.11   114.23   113.47   1.96   
119.50   124.41   112.94   113.26   1.98   
119.86   123.66   115.93   113.21   1.96   
120.31   124.81   114.17   114.94   2.02   
122.89   125.58   114.23   114.44   2.01   
122.15   125.48   114.34   114.83   2.04   
123.48   121.57   114.66   113.10   1.98   
120.59   126.17   114.23   116.23   2.03   
122.89   122.31   113.59   115.39   2.06   
125.51   119.22   115.67   114.12   2.08   
122.24   129.13   115.94   113.90   1.97   
122.89   119.75   114.29   114.68   2.05   
122.42   120.12   114.62   115.49   2.00   
122.22   120.22   115.60   114.07   2.03   
121.49   121.03   114.07   115.23   2.00   
121.66   121.49   114.95   114.01   2.02   
121.31   120.74   113.64   114.18   1.99   
119.92   119.77   115.77   114.78   2.01   
123.27   120.20   124.55   114.56   2.04   
122.80   120.40   113.96   114.61   2.03   
122.22   120.76   119.69   114.51   2.00   
122.98   120.22   114.44   113.42   2.05   
122.24   118.88   114.72   114.51   2.07   
123.45   120.29   116.23   110.96   2.08   
120.85   121.31   115.72   113.04   1.97   
122.51   120.22   115.16   113.58   1.98   
121.77   121.11   114.66   112.74   1.99   
119.58   119.94   114.78   113.36   2.00   
122.80   119.58   115.49   114.95   2.01   
120.48   121.03   114.72   113.96   1.97   
121.03   120.76   115.11   112.78   1.97   
120.48   121.14   115.16   113.47   1.98   
119.58   119.67   113.26   116.90   1.99   
121.75   121.14   114.94   114.51   2.00   
121.03   121.14   114.66   114.78   2.01   
120.83   120.76   114.89   114.39   1.96   
121.11   120.85   114.83   114.82   2.02   
119.94   120.31   113.85   113.05   2.00   
120.94   120.48   114.61   113.96   1.99   
124.81   121.40   114.83   114.01   2.06   
110.34   123.54   113.47   114.07   1.77   
122.80   123.07   116.51   115.67   2.05   
119.05   120.40   114.17   114.56   2.00   
122.13   123.36   114.56   116.05   2.00   
123.36   120.76   114.89   114.01   2.06   
119.94   120.29   115.84   114.94   2.01   
120.76   121.03   115.16   113.80   1.98   
132.68   121.31   113.21   113.04   2.21   
121.60   120.83   115.94   115.33   1.99   
120.85   121.20   115.00   113.64   1.97   
119.84   122.15   115.94   113.26   2.00   
123.66   120.85   114.49   113.74   2.02   
120.31   120.66   114.07   112.67   1.94   
121.77   120.83   115.78   113.41   2.03   
125.20   122.51   115.44   114.07   2.08   
122.13   119.41   115.94   113.47   2.03   
121.66   123.00   116.62   113.31   2.02   
123.07   120.22   113.36   115.28   2.08   
120.74   120.03   114.89   114.46   2.01   
120.74   118.61   113.53   114.78   2.02   
120.76   120.57   115.27   115.61   2.02   
120.94   125.09   114.18   115.32   2.03   
121.40   120.76   114.83   113.31   2.04   
119.33   119.67   114.12   114.61   1.95   
124.02   120.40   115.11   115.28   2.06   
121.40   121.03   120.61   115.10   1.98   
120.92   120.94   114.35   114.44   1.99   
121.31   120.48   112.46   114.56   2.00   
120.29   119.94   114.23   115.82   1.98   
122.42   123.45   114.66   114.89   2.01   
120.94   121.11   113.64   114.17   1.97   
120.20   121.77   114.78   113.85   1.92   
126.29   122.04   115.33   113.21   2.12   
95.23   94.91   94.56   113.90   1.60   
123.36   123.07   115.11   114.40   1.98   
121.95   121.14   115.44   114.66   1.99   
121.86   125.02   113.95   115.61   2.04   
125.39   118.88   116.11   113.85   2.06   
122.62   121.40   114.66   114.78   1.98   
120.48   119.86   116.16   113.05   1.93   
122.69   120.03   116.91   112.67   2.00   
120.29   123.48   114.61   117.24   1.97   
123.07   121.77   115.32   115.06   2.03   
121.31   124.21   115.16   113.96   2.10   
125.11   118.69   115.82   113.53   2.05   
120.29   125.20   113.59   114.94   2.04   
123.36   119.58   117.01   113.27   2.01   
123.09   120.74   114.73   117.13   1.92   
120.94   120.57   116.39   112.62   1.99   
122.33   121.29   115.56   113.09   2.02   
122.33   125.39   114.29   115.06   2.04   
122.80   119.67   116.23   114.34   2.05   
121.51   122.31   115.78   114.72   1.97   
122.69   120.94   113.86   113.74   2.08   
133.90   120.03   116.56   113.41   2.19   
