N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
105.12   109.96   107.10   107.81   1.59   
137.46   132.44   123.27   124.17   2.10   
139.87   129.78   128.14   124.80   2.08   
136.15   137.69   127.81   128.14   1.98   
113.09   111.96   110.04   108.50   2.00   
112.20   110.27   116.39   108.70   2.01   
113.49   113.47   109.54   107.92   2.04   
112.75   112.84   121.21   110.29   2.01   
115.11   141.85   109.14   108.79   2.08   
113.80   111.59   122.82   107.43   2.03   
112.20   113.65   110.13   109.30   2.01   
111.98   112.75   125.45   106.77   2.03   
114.13   110.80   110.66   130.07   2.03   
111.81   113.32   128.27   108.99   2.00   
115.03   113.38   108.75   110.18   2.03   
110.72   111.50   109.94   129.87   1.96   
113.98   113.23   109.39   107.77   2.08   
113.98   120.12   109.99   109.88   2.10   
113.15   111.66   108.10   109.35   2.03   
113.47   131.69   109.19   108.16   2.02   
112.20   113.32   109.79   108.65   2.00   
114.21   141.82   109.10   108.50   2.05   
112.60   114.36   109.49   108.84   1.98   
115.27   115.45   109.44   108.34   2.06   
110.89   115.19   108.40   108.21   1.96   
138.54   113.80   109.99   109.58   2.42   
112.35   113.30   108.80   108.59   2.01   
137.94   114.77   109.83   108.25   2.46   
111.33   138.65   110.70   130.29   1.98   
132.34   112.52   132.96   109.49   1.86   
114.44   112.37   132.23   109.99   1.99   
115.03   114.29   108.25   108.90   2.04   
112.43   112.75   110.40   108.90   1.96   
130.61   111.59   110.24   109.83   2.34   
111.74   113.15   131.72   107.52   1.98   
130.18   114.29   108.59   110.04   2.32   
112.20   110.20   108.01   109.35   2.04   
113.23   110.96   109.79   109.89   1.99   
114.70   113.80   109.35   110.50   1.89   
115.03   114.21   109.94   108.21   2.03   
115.03   113.55   110.40   108.65   1.76   
111.35   111.33   109.85   108.25   1.96   
112.11   113.40   109.64   109.19   1.99   
111.42   111.96   109.04   108.40   2.00   
112.35   112.45   108.59   115.44   1.99   
111.81   112.11   108.16   107.53   1.72   
111.35   131.15   115.72   118.87   1.86   
122.06   130.51   109.93   108.65   2.20   
110.65   111.25   109.89   118.29   2.02   
112.50   112.28   109.10   108.94   2.01   
112.11   113.24   132.66   117.89   2.00   
110.36   112.43   108.74   109.05   1.97   
113.40   111.66   109.94   125.52   1.98   
111.89   111.03   108.90   108.79   1.99   
113.65   111.50   110.45   129.37   2.03   
112.84   111.89   109.49   108.36   2.01   
113.24   111.35   110.64   109.89   1.99   
115.03   112.83   110.55   109.30   2.06   
112.28   113.15   117.60   109.99   1.63   
108.91   114.21   110.04   109.74   1.97   
113.40   142.33   114.13   109.49   2.01   
112.45   111.72   108.31   106.80   1.99   
113.07   113.07   130.71   109.30   2.01   
111.18   112.05   108.01   128.82   1.61   
134.78   139.49   128.96   131.45   1.95   
138.65   138.06   128.68   129.67   2.15   
137.69   135.14   127.05   129.04   2.00   
112.77   112.11   110.04   109.19   2.04   
114.54   112.83   110.81   132.00   1.67   
111.03   113.80   109.94   109.04   2.01   
112.52   112.20   109.83   110.59   1.97   
112.05   113.32   108.70   109.49   2.01   
112.20   112.77   109.44   125.58   1.98   
113.47   114.05   109.19   109.63   2.00   
113.32   112.75   110.20   118.34   2.02   
115.35   112.84   109.04   108.50   2.06   
111.98   111.72   107.05   124.61   1.98   
112.52   113.55   115.61   109.49   2.04   
114.77   111.57   110.24   130.22   2.06   
136.98   113.40   110.34   110.05   2.46   
114.68   111.51   106.95   127.52   2.05   
112.52   114.21   109.54   108.99   1.99   
111.64   113.47   109.10   131.00   1.99   
112.37   113.23   108.45   131.59   2.00   
113.47   113.00   109.49   130.85   2.02   
112.75   110.96   108.65   108.34   2.01   
112.20   113.47   111.98   109.69   2.02   
112.60   114.85   131.72   108.90   2.03   
113.24   112.13   113.74   109.04   1.98   
113.49   114.52   108.99   129.94   2.03   
112.90   112.84   114.07   108.50   2.00   
112.28   113.55   109.89   109.99   1.99   
113.55   114.03   121.34   109.08   2.03   
115.45   112.35   110.29   109.83   2.07   
113.71   113.47   125.00   129.87   2.01   
115.11   113.47   108.70   109.14   1.65   
110.27   111.96   122.13   107.78   1.95   
112.90   114.29   108.51   110.18   2.01   
112.92   112.75   125.66   109.39   2.00   
111.18   113.00   110.85   108.90   1.98   
