N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
119.50   124.51   113.74   121.90   1.98   
123.93   124.11   120.12   118.00   1.93   
123.09   126.98   122.13   119.88   1.90   
128.12   126.98   122.57   121.03   2.00   
124.41   127.49   119.88   124.09   1.98   
128.09   130.61   120.43   120.41   1.99   
130.38   127.61   116.39   119.04   1.96   
128.09   127.00   120.54   120.96   2.11   
128.29   129.15   122.88   121.46   2.04   
133.13   127.78   120.48   118.40   2.06   
127.27   128.41   122.58   120.54   2.02   
122.69   136.87   123.59   120.84   1.93   
127.90   127.68   122.96   121.03   2.02   
128.00   128.32   128.89   121.65   2.01   
124.81   129.13   120.96   119.65   1.99   
127.27   126.10   121.34   121.69   2.01   
128.71   128.73   120.84   123.71   2.02   
127.49   128.29   121.22   125.39   2.00   
125.11   126.57   121.03   121.21   1.94   
123.16   128.83   121.21   122.21   1.94   
126.07   127.70   120.60   119.88   1.99   
126.26   125.02   122.25   121.59   2.05   
135.96   128.39   120.86   121.46   2.12   
124.99   130.28   121.09   121.52   1.91   
130.18   134.22   123.27   121.27   2.09   
129.88   128.41   121.03   120.41   2.05   
125.60   129.03   122.45   122.39   1.97   
127.90   129.03   122.08   121.96   2.01   
128.83   126.69   121.32   122.15   2.01   
129.96   127.51   122.39   121.40   2.06   
125.58   128.63   121.46   126.72   1.96   
126.48   128.00   120.37   120.86   2.06   
130.38   127.80   121.21   121.71   1.92   
127.49   125.91   119.45   120.37   1.99   
127.39   128.71   121.65   122.02   2.04   
132.89   124.11   122.52   121.63   2.06   
126.60   126.57   120.90   120.48   1.98   
126.48   136.76   123.71   120.90   2.01   
127.78   127.70   120.79   120.24   2.04   
125.11   127.90   128.41   120.35   1.97   
125.20   127.20   124.15   119.28   1.95   
126.88   126.48   123.08   119.99   2.03   
128.51   128.32   121.69   120.07   2.00   
127.39   126.29   120.54   128.54   2.03   
126.07   130.61   122.02   122.02   1.99   
129.13   128.61   122.51   120.67   2.08   
130.71   126.48   121.59   119.69   2.04   
129.13   127.49   120.84   121.22   2.04   
137.46   129.13   122.27   121.57   2.19   
129.03   129.03   122.58   121.69   2.00   
128.93   134.11   123.45   121.59   2.08   
129.98   128.29   121.34   120.18   2.03   
127.90   126.29   125.97   121.71   2.05   
128.00   126.69   122.00   120.61   2.03   
128.61   126.88   122.84   120.60   2.01   
125.98   128.19   120.61   121.52   1.96   
129.88   125.48   122.13   127.79   2.10   
126.88   126.60   122.45   120.90   2.01   
123.07   126.38   120.01   120.84   1.82   
126.07   130.84   121.94   123.47   1.95   
129.88   126.57   122.21   120.35   2.03   
136.65   127.17   121.90   122.88   2.17   
125.77   129.55   121.65   121.59   1.97   
125.88   134.24   121.27   119.95   2.01   
127.29   126.79   121.88   119.23   1.97   
125.58   128.09   127.05   121.65   1.96   
128.29   125.11   121.09   122.19   2.01   
130.51   129.03   122.45   121.65   2.05   
124.02   126.48   121.40   120.43   1.96   
126.38   128.32   122.19   125.27   1.97   
127.20   128.19   122.70   119.47   2.05   
129.65   128.09   121.22   122.13   1.91   
130.49   130.31   121.71   119.40   2.05   
130.28   127.29   122.88   121.77   2.07   
136.51   126.88   120.97   121.09   2.14   
126.88   128.61   119.71   121.88   2.01   
128.61   126.29   123.39   121.63   2.01   
126.57   130.08   122.45   120.12   2.02   
128.12   129.85   122.27   122.33   2.03   
130.08   127.80   121.38   120.67   2.09   
127.61   125.18   122.52   122.08   1.99   
127.08   130.61   122.84   121.88   1.98   
129.55   126.98   122.13   121.40   2.04   
125.98   125.79   122.13   122.08   1.97   
123.93   124.14   122.13   121.82   1.87   
126.76   125.79   121.09   120.12   2.02   
128.83   123.36   122.51   121.21   2.02   
129.13   127.80   120.66   120.92   2.00   
127.39   125.79   120.84   123.20   2.00   
128.09   125.70   122.63   121.53   1.99   
127.08   127.70   120.67   118.75   2.02   
128.61   127.70   122.70   120.66   2.00   
129.03   124.32   123.02   121.27   2.01   
130.94   126.98   125.20   120.79   2.07   
126.17   127.90   121.46   121.46   1.98   
128.41   125.09   122.15   120.41   2.05   
125.58   129.98   122.13   121.40   1.95   
125.70   125.20   121.71   120.79   1.91   
127.90   129.88   122.33   122.19   2.04   
126.29   129.25   121.38   122.64   1.97   
