N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
127.58   123.95   131.50   135.14   1.91   
134.33   131.59   128.69   134.52   1.94   
139.87   136.51   135.76   137.37   2.01   
140.60   138.88   135.52   136.14   1.99   
136.98   137.69   137.07   135.90   2.06   
126.79   136.62   136.51   135.30   1.83   
139.03   137.21   136.51   138.50   2.20   
138.54   127.68   137.93   137.86   1.91   
142.36   128.93   138.56   136.44   1.98   
139.52   133.55   138.88   131.72   1.91   
141.58   141.97   135.06   134.15   2.01   
143.73   135.38   136.90   135.52   2.01   
142.60   140.72   137.24   133.17   1.99   
136.87   139.49   136.46   138.81   1.94   
142.36   122.42   139.52   138.33   2.12   
131.59   133.21   130.87   136.44   1.83   
123.84   141.70   137.93   137.39   1.74   
138.31   135.93   139.21   132.16   2.02   
143.49   133.44   140.28   137.78   2.01   
144.91   113.72   140.34   134.61   2.04   
132.34   130.18   137.63   125.19   2.08   
132.78   130.51   137.14   135.59   1.83   
126.69   139.99   135.05   137.31   1.77   
133.44   133.02   136.83   136.36   1.88   
141.34   135.14   139.13   131.43   2.17   
146.94   137.57   138.33   136.36   2.12   
143.24   136.98   136.05   138.25   1.97   
130.31   141.82   136.53   139.04   1.92   
143.64   138.88   137.54   138.01   2.02   
142.60   136.73   137.31   125.06   2.26   
144.79   136.76   139.54   138.33   2.02   
140.84   141.49   136.44   136.36   1.99   
137.94   139.72   137.61   135.52   1.91   
128.22   140.34   136.46   134.52   1.79   
140.84   141.85   128.27   136.92   1.98   
141.58   135.60   137.46   138.01   1.99   
138.28   140.25   137.93   137.54   2.02   
143.12   140.22   137.22   136.68   1.97   
142.72   134.35   139.52   137.39   1.97   
143.24   135.14   136.83   133.86   2.05   
141.61   138.65   137.29   120.30   2.02   
143.89   135.82   134.45   133.42   2.04   
144.79   124.05   140.26   137.93   2.05   
140.48   138.51   137.86   134.99   2.39   
114.70   128.00   137.54   114.56   1.82   
146.40   134.68   138.96   137.24   2.14   
123.27   132.44   140.02   135.06   1.75   
138.06   130.28   137.78   137.14   2.00   
129.96   136.07   127.92   130.44   1.88   
121.75   143.00   135.83   137.91   1.69   
144.91   136.87   135.98   137.39   2.02   
116.79   142.36   138.24   138.25   1.63   
143.73   105.55   139.69   135.98   2.08   
140.22   122.13   137.54   114.01   1.92   
143.61   140.60   137.24   136.27   1.97   
138.40   138.65   136.92   123.20   1.96   
142.36   138.28   138.56   137.93   2.03   
145.83   137.46   135.74   138.73   2.34   
123.93   140.48   137.22   134.24   1.74   
139.26   123.93   138.24   120.73   1.94   
145.73   124.11   121.59   137.44   2.00   
141.10   138.88   135.52   137.37   1.97   
143.89   134.24   136.05   134.90   1.99   
145.60   140.22   136.83   131.65   2.18   
143.00   139.00   135.83   136.27   2.04   
140.60   137.10   138.50   136.90   2.05   
114.85   122.33   141.08   136.99   1.63   
142.60   140.34   130.43   140.02   2.06   
144.94   136.98   138.96   119.65   2.36   
146.53   137.35   138.24   118.12   2.08   
140.96   138.40   122.76   137.93   1.99   
142.60   138.17   137.76   135.30   1.98   
143.52   123.16   138.33   135.45   1.97   
142.72   134.11   138.48   135.14   2.02   
141.82   138.65   137.93   134.45   1.99   
143.49   139.00   136.36   132.31   2.17   
125.98   139.37   135.59   133.35   1.84   
143.24   138.88   136.90   137.24   2.12   
137.57   137.57   136.29   135.14   1.94   
136.98   139.03   119.51   134.92   1.93   
143.49   136.87   139.46   136.90   2.02   
139.11   140.84   138.50   123.65   2.00   
137.69   139.14   135.06   134.45   1.91   
139.35   134.14   139.29   135.90   1.95   
124.23   134.33   120.24   136.83   1.75   
142.75   138.14   137.54   139.06   1.97   
139.72   141.22   124.55   137.07   2.00   
125.51   140.45   136.36   137.22   1.96   
123.84   139.61   137.31   132.89   1.77   
142.33   137.46   137.22   138.01   2.02   
137.57   137.10   138.33   118.11   1.99   
133.10   137.57   136.60   112.79   2.00   
143.73   137.46   135.98   139.13   2.05   
145.32   141.22   135.06   136.29   2.02   
134.57   134.81   134.76   137.84   1.85   
141.10   138.17   128.68   138.18   2.02   
144.91   139.26   136.36   134.83   2.04   
143.89   140.48   135.28   138.41   2.02   
134.14   136.98   138.16   138.65   1.91   
136.29   139.11   138.41   134.99   1.92   
